REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,820,closed,8,2016-11-01 20:01:45,130.78,,1,,"b'b"" See #830 for what I believe is the fix for this.  I think you\'ll need to fix both client and server to resolve this problem (where the fix is this code", or Mosh 1.2.5," but not not Mosh 1.2.6).""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,820,closed,closed,2016-11-19 04:53:51,532.1,1,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,820,closed,9,2016-11-01 20:01:45,1063.6,,1,,"b'b"" Experiencing this right now when I try to copy text out of weechat(1.7)\'s bare display inside tmux(2.3) using mosh(1.2.6) inside urxvt(9.22). Frequently. Like every time I copy a block of text 2-3 lines always have it.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,820,closed,10,2016-11-01 20:01:45,1157.8,,1,,"b'b"" I continue to see this problem with a mosh 1.3.0 client against a mosh 1.3.0-rc2 server inside . I don\'t have a clear test case for it"," and I\'ve kind of learned to live with it (liberal application of  ).""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,820,closed,11,2016-11-01 20:01:45,378.82,,1,,"b'b"" I think I\'ve gotten a little mixed up here.  I think there may be two bugs at play: *  results in multiple lines padded to the width of the terminal and not separated by newlines", so that they paste as a single line into the destination.  That bug is fixed in #830. *  results in multiple lines padded to the width of the terminal, but separated by newlines," so that they paste as multiple lines into the destination with unexpected whitespace at the end of each line.  I still haven\'t reproduced that.  Which are people seeing here?  (Or are people seeing something else?)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,820,closed,reopened,2017-03-27 02:22:07,1288.27,1,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,820,closed,12,2016-11-01 20:01:45,2.18,,1,,"b""b' The latter. (Is this duplicative of #856?)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,820,closed,13,2016-11-01 20:01:45,17.17,,1,,"b'b"" Maybe.  The first pastebin there seems to be a mix of bugs 1 and 2.  I still can\'t reproduce this. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,820,closed,14,2016-11-01 20:01:45,4.05,1,,,"b'b"" So", the primary place I see this is in mutt inside screen. I don\'t see it copying from, e.g.," the shell prompt in the same screen.  I\'m not sure what an appropriate test tool for curses-using apps inside screen  realize mutt is a complicated application. (That\'s part of why I haven\'t tried to report this previously...) Err $TERM inside screen is and outside screen is  .""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,820,closed,15,2016-11-01 20:01:45,8.4,,1,,"b""b' @johnhawkinson One thing you could try to do is run inside inside inside  . If you can reproduce the problem that way", then you should also be able to reproduce it by  ing (some truncation of) the resulting file inside with the same terminal size. Once we have a reproducing file, it should be much easier to systematically figure out where the problem is. I realize this may be easier said than done," though.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,820,closed,16,2016-11-01 20:01:45,8.88,,1,,"b""b' That seems straightforward enough. url 80x48 terminal"," reproduces with  .'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,820,closed,17,2016-11-01 20:01:45,19.33,,,1,"b""b' @johnhawkinson Perfect", I can confirm that your file gives different copy-and-paste results from an 80\\xc3\\x9748 gnome-terminal," outside and inside  . (I note however that there are trailing spaces either way.) '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,820,closed,18,2016-11-01 20:01:45,11.38,,1,,"b'b"" I have managed to reproduce the second bug (spaces with newlines) viewing mail in in in from master in OS X 10.12.3 Terminal.  There", I get *all* lines being padded to 80 columns.  This doesn\'t happen with iTerm2 3.1.beta.2," or with tmux. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,820,closed,19,2016-11-01 20:01:45,63.65,,1,,"b'b"" So", @johnhawkinson\'s test case is producing spaces-no-newlines for me (with iTerm2 3.1.beta.2, not OS X Terminal) and @andersk, not the second bug.  @johnhawkinson, can you produce a diff or two paste outputs, like @andersk?  My best guess so far, though this seems at least partly incorrect for @andersk: * You do something before running Mutt that produces some lines that wrap. * You start Mutt.  It does not clear the whole screen with  , instead it redraws the entire frame buffer with spaces. * You view a message in Mutt.  It draws each line of the headers in the message by drawing 80 columns of text  spaces, repositioning the cursor with after each line.  (For the *body* of the message, it mostly draws with  , though.) * Mosh takes this output as not having any signals about what to do with wrap at the end of line.  So any pre-existing wrap bits from pre-Mutt display remain while you\'re using Mutt, and influence copy pasta.  I regard output that writes  , or output that clears to end of line, as signaling that the wrap status for that line should be reset.  Output that writes text past column 80 without any positioning controls should set wrap status.  There\'s some subtlety that I missed in my rewrite of the display code.  This bug is different from the prior line-wrapping bug.  Mutt is an ancient piece of code which might predate the idea of wrapping text output nicely for and later terminal emulators," which may play some part in this.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,820,closed,20,2016-11-01 20:01:45,8.9,,1,,"b""b' @cgull You seem to be right. If I run  "," there is no difference in the copy-paste output from inside and outside.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,820,closed,21,2016-11-01 20:01:45,4.25,1,,,"b'b"" I do not see a difference cat-ing my testcase in any of a) remote screen inside mosh b) remote ssh c) local. All inside  (10.10.5) In all cases", I get newlines and spaces. @cgull, you\'re saying you get spaces but not newlines? I cannot account for that, it seems odd.  I cat the test case,  into an Aqua Emacs," and save to a file. Then I that saved file (in a terminal wider than 80 cols to account for the  ) and I get:  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,820,closed,22,2016-11-01 20:01:45,13.28,,1,,"b""b' Hmm", I think there\\xe2\\x80\\x99s still some evidence of a Mosh bug here," though it may be in the opposite direction. I do get different copy-and-paste output from   vs.   in that I see spaces-and-no-newlines without while I see spaces-and-newlines with  .'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,820,closed,23,2016-11-01 20:01:45,29.53,,1,,"b'b"" @johnhawkinson", that\'s what I get with -all lines padded with spaces to the terminal width.  (I said before that @andersk and I were getting similar things, but I was using iTerm2 there, and typo-ed.)  Also, when did this problem appear for you?  @andersk, there\'s definitely a  here," it\'s just more subtle than the last one.  more tomorrow.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,820,closed,24,2016-11-01 20:01:45,479.48,1,,,"b'b"" Oops", I screwed up earlier. Anders asked for: That\'s not what I did. The above file was from inside inside inside  , so it captured what  t sent to  , not what sent to  . Sorry.  Here is what was originally requested, capturing what sends to  : url The final screen\'s result is still space-padded for the headers and not for the body, although it\'s just plain text+padding+CR+LF with a few SGR renditions scattered throughout, rather than cursor-positioning. Oh, this problem has been with me for years, I think the entire time I\'ve used mosh. It\'s annoying but worth the trade-off.  However I did some more tests, and I am more : Running straight-up  -of this, but it certainly points the finger at  t, not  . On the other hand, I\'m certain I didn\'t used to have this problem. Of course, back then it would have been a different build of mutt, possibly with instead of or something, I don\'t know. Probably other changes.  Ugh.  I believe I have seen some non-mutt cases (although at the moment I\'m a lot less sure of the things I thought I knew)," but they are (surprise) not as trivially reproducible. So there\'s that.  At least I can hang on to using as a tool and  maybe that will let me capture something useful going forward.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,820,closed,25,2016-11-01 20:01:45,187.98,1,,,"b'b"" @johnhawkinson", it might not be (only) a change in Mutt causing you grief, has also changed significantly over the last couple of years.  Also, iTerm2 does seem to handle this better.  (I\'m not 100% in love with iTerm2, it\'s a big sloppy drooling app," but it is at least different.)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,820,closed,26,2016-11-01 20:01:45,0.75,,1,,"b""b' @Ghosthree3"," could you try mosh-1.3.0 and see if it resolves your problem?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,820,closed,27,2016-11-01 20:01:45,116.98,,,1,"b""b'  Indeed. So"," trying plain old (as part of 2.7.11):  + + works fine without space-padding. +  + + pads spaces.  And then behaves the same way:  + + works fine without space-padding. +  + + pads spaces.  pointing the finger at (and  ).  blaaaaaaaaaaaah.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,820,closed,28,2016-11-01 20:01:45,630.22,,,1,b'b\' The more I think about this," the more I wonder if a Great Big Hammer of ""unconditionally strip trailing whitespace"" would be a helpful option. Such a thing vaguely (vaguely) reminds me of  \\\'s copy option:   I imagine mosh maintainers would find it too hackish?\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,820,closed,29,2016-11-01 20:01:45,442.9,,,1,"b'b"" @cgull I wasn\'t able to reproduce it under the conditions I was getting it in before. If that changes I\'ll let you know but it _seems_ fixed. Nice work!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,820,closed,30,2016-11-01 20:01:45,973.97,,,1,"b'b"" @johnhawkinson", I spent a little time trying your test case of screen + mutt, with both ssh and Mosh and iTerm2 3.1.20170327-nightly and OS X 10.12.4 .  When I switch from  to iTerm2, that eliminates the end of line padding but not joined lines.  I don\'t get any substantial difference between Mosh and ssh for either of the terminal emulators.  I don\'t think Mosh is the right place to try and clean up this problem (especially since the redisplay code that handles this is pretty complex).  Better would be the outer terminal emulator," or the app producing non-copy-paste-friendly output.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,820,closed,closed,2017-03-31 04:48:16,146.15,5,21,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,820,closed,-,-,-,5,21,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,824,closed,opened,2016-11-08 23:16:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,824,closed,title,2016-11-08 23:16:46,00:00,,1,,"b""b' Add a trivial test that the mosh script works without needing tmux'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,824,closed,body,2016-11-08 23:16:46,00:00,,1,,"b""b' None of the previous tests even ran the script unless tmux \\xe2\\x89\\xa5 1.6 is installed.  Thus was \\xe2\\x80\\x9cpassing\\xe2\\x80\\x9d on", e.g.," RHEL 6 even though its Perl is too old (5.10.1).'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,824,closed,closed,2016-11-08 23:43:01,26.25,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,824,closed,reopened,2016-11-09 01:17:33,94.53,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,824,closed,1,2016-11-08 23:16:46,332.25,,,1,"b""b' I decided this was good enough for now and took it anyway.  I did indeed run into configuration issues on FreeBSD", and I also made a small correction to your commit message ( ). I also tried mosh-1.2.2, which relies on  ," on Cygwin 2.6.0 (which is not quite current).  It worked fine.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,824,closed,closed,2016-11-13 04:49:01,211.47,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,824,closed,2,2016-11-08 23:16:46,1348.9,,1,,"b""b' Argh.  Stale pages in browser.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,824,closed,-,-,-,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,829,closed,opened,2016-11-13 21:36:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,829,closed,title,2016-11-13 21:36:37,00:00,,1,,"b""b' debian: Build-Depend tmux for better test coverage'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,829,closed,closed,2016-11-13 21:51:03,14.43,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,829,closed,1,2016-11-13 21:36:37,15.15,,1,,"b""b' This will probably just make  builds fail with the same problem.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,829,closed,2,2016-11-13 21:36:37,6.1,,1,,"b""b' Once Debian fixes their buildroot"," we can still use this.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,829,closed,reopened,2016-11-13 21:57:52,6.82,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,829,closed,3,2016-11-13 21:36:37,1075.25,,1,,"b""b'   was added as as in 0fc950bd8a3469bfb19c3049d35480a20205e66e so i think this PR can be closed'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,829,closed,closed,2017-08-25 15:53:07,1075.25,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,829,closed,-,-,-,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,833,open,opened,2016-12-03 04:07:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,833,open,title,2016-12-03 04:07:22,00:00,,1,,"b""b' Session establishment hangs with OS X 10.11 client and FreeBSD server'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,833,open,body,2016-12-03 04:07:22,00:00,,1,,"b'b"" My boss at $dayjob had this issue", so I spent a while on it:  On his OS X 10.11.1 MBP, talking to a FreeBSD 9.3 or 10.3 server, Homebrew\'s mosh 1.2.6_3 will hang during session startup, most of the time.  Examination shows that the mosh script is waiting for ssh, which has a half-closed TCP session (the server has closed its end) and is waiting for Godot.  This appears to be a problem with the OS X bundled ssh 6.9p1 client, but is annoyingly hard to debug:  * Only happens on OS X 10.11 (perhaps only on this specific machine).  Even running the 10.11 client on OS X 10.12 works fine.  But the Homebrew 7.3p1 ssh client also hangs on the 10.11 machine. * ssh only hangs when run by the Mosh perl script (or my cut-down debug version of it). * ssh only hangs when talking to a FreeBSD server.  OS X and Linux servers are fine. * Only happens when run with (the default). * does not affect the problem-it happens whether or not ssh is using Mosh\'s fake-proxy.  Fortunately, we discovered that using in place of on the ssh command line solves the problem.  @glance," was there a reason to use and not here? ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,833,open,closed,2016-12-22 02:59:40,1372.3,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,833,open,1,2016-12-03 04:07:22,1198.95,,1,,"b'b"" That attempted fix didn\'t work.  If this is a problem for anybody beyond my boss (who can use just fine)", we\'ll have to come up with something else, like closing the pipe to ssh if all required messages have been received," maybe with a timeout.  I also wonder if this might have something to do with badly configured firewalls or something; I\'ll get to check this next week.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,833,open,reopened,2017-01-07 00:06:19,1266.65,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,833,open,2,2016-12-03 04:07:22,1151.0,,1,,"b'b"" If confirmation helps", this is definitely still a problem. Using mosh from Sierra to Ubuntu 14.04. There\'s no  , BTW, just  ," but that does work as a workaround.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,833,open,-,-,-,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,876,closed,opened,2017-04-11 14:36:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,876,closed,title,2017-04-11 14:36:01,00:00,,1,,"b""b' /: PVS-Studio: Potentially incorrect virtual functions override'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosh,876,closed,body,2017-04-11 14:36:01,00:00,,1,,"b'b"" Hello", I have found a bug using PVS-Studio tool. PVS-Studio is a static code analyzer for C, C++ and C#: url Analyzer warnings: * [V762]url  It is possible a virtual function was overridden incorrectly. See first argument of function \'==\' in derived class \'UserByte\' and base class \'Action\'. / 139. * [V762]url  It is possible a virtual function was overridden incorrectly. See first argument of function \'==\' in derived class \'Resize\' and base class \'Action\'. / 158.  A links to [declaration]url  and [implementation]url  of the \'Action::operator==\' function. A links to implementations of the \'[UserByte::operator==]url  and \'[Resize::operator==]url  functions.  In addition, I suggest having a look at the emails, sent from @pvs-.  Best regards," Phillip Khandeliants""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
