REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7250,closed,reopened,2015-06-09 20:41:31,0.2,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7250,closed,2,2015-06-09 20:39:14,633.97,,1,,"b""b' You should probably take url  into account since it will get merged as soon as we branch Isengard (which should be soon).'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7250,closed,3,2015-06-09 20:39:14,734.77,,1,,"b'b"" Okay. I\'ll have a look. Do I do this as part of the same pull request or add it in a new one?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7250,closed,4,2015-06-09 20:39:14,38.22,,,1,"b""b' This is a good start in either case so if you want to create a new one or not is up to you.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7250,closed,5,2015-06-09 20:39:14,18.37,,,1,"b'b"" thanks. I\'m a bit of a noob to git. So do I create a fork from ksooo:pvr-series-recordings and branch from there? Thanks for your patience and advice!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7250,closed,6,2015-06-09 20:39:14,62.58,,1,,"b""b' think I figured it out. Looks like its as simple as adding as bool to the timer and json.... working on it now.. pi build in progress so  can check it works.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7250,closed,7,2015-06-09 20:39:14,507.2,,1,,"b""b' @stevegal yes"," you got it right. See url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7250,closed,8,2015-06-09 20:39:14,539.08,1,,,"b'b"" Looks like I properly messed this up trying to sync with the pvr-series-record branch. If that branch is going to xbmc master soon"," then I\'ll try and clean this up and re-branch then.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7250,closed,closed,2015-06-14 14:55:19,1093.8,1,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7250,closed,-,-,-,1,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7257,closed,opened,2015-06-11 13:04:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7257,closed,title,2015-06-11 13:04:18,00:00,,1,,"b""b' [aml] Override resolutions for  hdmi edid data.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7257,closed,body,2015-06-11 13:04:18,00:00,,1,,"b'b"" Read user supplied disp_cap from userdata directory if it exists. Some  combinations fail to handshake valid edid info"," preventingkodi from using supported  rates when \'adjust displayrefresh rate\' is used. Only implemented for amlogic hardware.  in native aml format. Example file:720p1080p720p50hz1080p50hz1080p24hz""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7257,closed,1,2015-06-11 13:04:18,4.35,1,,,"b""b' Implemented what was requested in #7251.Hope it was done in the correct way. Git manages to confuse me a bit more than C++.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7257,closed,2,2015-06-11 13:04:18,557.47,,1,,"b""b' jenkins build this please @koying '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7257,closed,3,2015-06-11 13:04:18,1153.12,,,1,"b'b\' Code looks ok and could probably be applied to the  file in the same directory which also uses disp_cap. I sometimes have the same issue with disp_cap only containing the two words ""null edid"" despite trying different cables and hdmi sockets. It seems the code was going to be merged last June but I think it got missed since I can\\\'t see it in master yet. Thanks.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7257,closed,4,2015-06-11 13:04:18,483.1,,1,,"b""b' Is there anything keeping this from being merged?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7257,closed,5,2015-06-11 13:04:18,791.12,,,1,"b""b' That new user supplied file gets priority over possible correctly detected modes", which are skipped in that case and only read if reading the user supplied file fails / not exists. It is a nice feature (as you can boot without TV and so on), but also the modes are not everything, think of HDMI handshake for e.g. hd audio," which is currently WIP for AML. Let me ping possible future maintainers of AMLogicEGL to see if they like it that way. @codesnake @christiantroy @koying is that fine with what you have in mind concerning maintainability?'""",,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7257,closed,6,2015-06-11 13:04:18,482.27,,,1,"b'b"" From my experience I know that some Amlogic-based boxes sometimes cannot read EDID properly so / returns null. The proper way in this case is to fix the kernel driver. But this is not always possible", so from my point of view we should have some default list of basic display modes hardcoded in source code rather than requiring user to put a file into userdata. But on the another hand still also good idea to allow to override the basic display mode list. EDIT: I\'m OK with this PR," it doesn\'t break anything.""'",,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7257,closed,7,2015-06-11 13:04:18,486.97,,1,,"b""b' jenkins build this please thx @codesnake '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7257,closed,8,2015-06-11 13:04:18,925.83,,1,,"b""b' AML on android will be removed anyway in next version '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7257,closed,closed,2016-10-28 22:28:31,564.22,1,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7257,closed,reopened,2016-12-09 21:42:13,1393.7,1,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7257,closed,9,2015-06-11 13:04:18,1395.45,,1,,"b""b' This PR is for AML linux and should be merged.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7257,closed,10,2015-06-11 13:04:18,8.68,1,,,"b""b' Ooops"," its really only android'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7257,closed,closed,2016-12-09 21:52:39,10.43,2,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7257,closed,-,-,-,2,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,opened,2015-06-17 20:05:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,title,2015-06-17 20:05:52,00:00,,1,,"b""b' PVR issues fixed (EPG sync / DB handling of internal channelgrous)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,body,2015-06-17 20:05:52,00:00,1,,,"b'b"" url Synchronized EPG database / client streams", more information in the ticket above  DB will be read first (by implementation) and client afterwards.  Changes in When loading channels / groups into an empty PVR Channel DB (), then the reserved internal groupID\'s for TV and radio are not properly set. This leads to the fact that channels will be removed and added every time kodi starts. By inserting the first internal DB rows early," the problem is fixed.  Changes in Change some Debug messages to be unique to the other classes""'",,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,1,2015-06-17 20:05:52,623.6,,1,,"b""b' Could you please split cosmetics and actual code changes?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,2,2015-06-17 20:05:52,170.55,,1,,"b""b' there is one question left: In my opinion the copy of epg data must NOT be done because we have the lock over the complete db access time. But this should be verified from someone who has an complete overview over it (std::map copy = m_epgs;)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,3,2015-06-17 20:05:52,516.5,,1,,"b""b' I have removed the copy of the std::map"," I think it was an approach to allow multithreading'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,closed,2015-06-20 17:56:31,1310.65,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,reopened,2015-06-20 20:45:52,169.35,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,4,2015-06-17 20:05:52,171.58,1,,,"b""b' Was a mistake I wanted to close the edit window for the comment :-('""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,5,2015-06-17 20:05:52,630.53,,1,,"b""b' @mapfau could you please provide more details on this. The forum thread is only related to the EPG database issue.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,6,2015-06-17 20:05:52,21.55,,1,,"b'b\' It is simple to reproduce:Choose ""Reset DB"" in the Live TV Settings SectionWait until Radio / TV Channels are loadedLook into the DB with an sqlite Viewer  You will only have TV Channels"," Radio are completely removed because they were linked to the internal ID TV. You\\\'ll find this also in the kodi log files. Some more because you\\\'ll not have my radio / tv groups:My first radio group is called ""radio"" and contains all radio stations.When reading radio the database is filled with: id 1: internal (all channels)id 2: (next insertID) with ""radio""... all ther groups follow. now when inserting TV id 2 will be removed completely", as long all radio stations are conected to it they will be erased.\'',,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,7,2015-06-17 20:05:52,34.42,1,,,"b'b"" @mapfau sorry but i can\'t reproduce the issue if I followed your steps. My database holds every group and every channel after the reset. This is because we first load the groups and channels from the database and later from the clients. After we have fetched the groups from the clients we persist all groups (including the internals) in the database"," see url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,8,2015-06-17 20:05:52,12.8,,1,,"b'b"" Have you resetted the database in TV section (not in EPG)? It resets the complete Database including channels. After that channel table(s) are empty. If now in the first step radio channels are inserted ( I have 10 real groups", one internal is added from kodi), so after adding these 11 groups they have groupID\'s from 1-11," groupId 2 wich is for internal TV (all TV channels) is also set.""'",,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,9,2015-06-17 20:05:52,59.27,,1,,"b""b' How many channels do you have in your first radio group passed from TVHeadEnd backend?If you know how many and wich of them"," pls. search exactly them after reset in the DB.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,10,2015-06-17 20:05:52,13.72,,,1,"b'b"" you are right"," we\'ve no radio groups in the  addon and I\'ve the same in my tvheadend setup. Therefore it works for me in my tests. It\'s fine if we reserve the id\'s like you did but please do it in a separate method e.g. with a check if the groups table is empty. Call this method in or if possible in so it\'s not called twice.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,11,2015-06-17 20:05:52,1.9,,1,,"b'b"" I\'ll look over the points this evening I\'m off the next 4/5 hours""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,12,2015-06-17 20:05:52,1.22,,,1,"b""b' great thanks. BTW could you please separate the cosmetics in a new PR because we only need the fixes for 15.x'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,13,2015-06-17 20:05:52,166.43,,1,,"b'b"" @xhaggi if the cosmetics don\'t hurt i see no problem in including them""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,14,2015-06-17 20:05:52,109.82,,,1,"b'b"" As noted above I\'m not so familar with git so", is the only way to make multiple PR\'s setting up two branches? I see that always I change things in my branch these changes are added to this PR here kind of magic.... Thanks for a short tip about this! Second: Maybe it would be easier if you make the changes in your development style? I made the PR mainly to show the lines wich solve the problems without writing in theory. I think we all have understood the problems, so it#s maybe much easier for you to find a good place for insertion!?? What do you think?[Edit] I\'ll give it a try if not OK then its your turn," ok?""'",,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,15,2015-06-17 20:05:52,106.98,,1,,"b""b' Idea is to create the two rows only if  is created and keep track that these two rows are never deleted -'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,16,2015-06-17 20:05:52,191.98,1,,,"b""b' sorry"," but it is simply much easier for me with ClassNames in the Debug output.....I ensure the existance of the 2 rows in channelgrous now at 2 places: 1.) Database creation2.) DeleteChannelGroups (called from ResetDatabase) Also I never delete internal groups (but for sure the channels inside) in RemoveChannelsFromGroup().'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,17,2015-06-17 20:05:52,35.58,,1,,"b""b' url  -'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,18,2015-06-17 20:05:52,732.45,,,1,"b""b' @mapfau thanks for the necessary changes'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,19,2015-06-17 20:05:52,11.18,,1,,"b""b' why do we try to insert this in the db code? this should be done in the group code instead"," being persisted correctly.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,20,2015-06-17 20:05:52,6.2,,1,,"b'b"" in PVRGroupsContainer you\'ll miss the locking hell", in PVRGroups you have to call it twice (one for radio," one for TV. In DB its only called when needed. Once""'",,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,21,2015-06-17 20:05:52,1.65,,1,,"b""b' this is the wrong place to fix it and this is simply a work around when done here.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,22,2015-06-17 20:05:52,4.9,,,1,b'b\' @opdenkamp I\\\'m fine with it," because we ensure that the ids for the internal groups are taken after we created or deleted the database table. What do you think we need to change to do it ""right""?\''",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,23,2015-06-17 20:05:52,7.45,1,,,"b'b"" So why don\'t we just ensure that the group is persisted"," instead of adding semi-dupe sql code?(and now I have to focus on other things for the rest of the day ;-))""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,24,2015-06-17 20:05:52,13.15,,1,,"b'b"" There are hundred ways how to implement it. I think the most straight forward one is simply NOT to have the predefined channelID\'s and instead have a sign in DB that\'s internal.Then we can skipp this workaround here. But I do not want to carry the risk of this change this must be done by anyone else....""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,25,2015-06-17 20:05:52,5.1,,1,,b'b\' the logic that calls the db persist methods for channel groups sits in cpvrchannelgroup. this change does a part of it in cpvrdatabase, to work around an issue, which is not the right place to do it," as that breaks ""self containment"" of the class. and now I really have to do other things and not be interrupted by this", will look again in the evening ;-)\'',,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,26,2015-06-17 20:05:52,15.75,,,1,"b'b"" @opdenkamp: Sounds good"," but then ChannelGroup Radio must know Internal ChannelGroup TV to avoid using this predefined value (2). Not the very best approach.Whats about really removing the need of the 2 predefines? Nobody cares if TV internal is 2 or 200. We only have to ensure that we catch all places where it is used.... If you\'re OK with this then I could give it a try this evening. But it must then be checked properly from your developer team side!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,27,2015-06-17 20:05:52,79.55,,1,,"b'b"" This was my first approach but introduces more changes as this approach. If we want to make sure radio and tv group ids (1"," 2) are only used by this groups we need to persist these groups separately before any other user-defined one. Alternatively we need to drop the auto-inc and do it by ourselves where we can handle to return min. id of 3 for all user-defined groups which are new.we can\'t do this without introducing a new column which indicates that it is an internal group because we can\'t use the name or anything else to determine the right internal group.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,28,2015-06-17 20:05:52,8.62,,1,,"b'b"" And if a new internal group is added then we have to search or we have to implement an new define INTERNAL_GROUP_COUNT=2There is already iGroupType in the channelgroups table so this shoud not be the showstopperI would really prefer removing the fixed internal groups much more straight forward to implement... [Edit] I took a short look over it IMO its no risk to remove the binding to internal groupIDs. The implementation is just a few lines of code (removal). I\'ll verify it tonight. Preview: url  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,29,2015-06-17 20:05:52,381.73,,1,,"b'b"" Its running well on my system. Next I\'ll try to speedup reading Epg\'s from DB""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,30,2015-06-17 20:05:52,182.32,,1,,"b""b' you are right"," checked the code on my phone.Let me runtime test it.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,31,2015-06-17 20:05:52,17.53,1,,,"b'b"" @mapfau please take a look at the following lines. url This creates the internal group (id: -1) and push it to m_groups url This reads all groups from the database including the internal group. url Here we call for each group we found in the database. url Please take a look at this line and below. First we find the group by id and if not exists we use the name to determine the group. If we can\'t fine the corresponding group by id or name it will create a new and push it to m_groups. As we can\'t find the group by its id", because the internal group placed at m_groups holds -1 and the database id differs from that," the first attempt by id will fail. Now the important part: It\'s possible to modify the name of the internal group and therefore the second attempt to determine the group by its name will also fail and this results in a duplicate internal group item in m_groups. You need to fix this by adding a fetch by group type and place it at the top of all checks.""'",,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,32,2015-06-17 20:05:52,2.18,,,1,"b'b"" Thanks for looking so in detail! I\'ll take a look on it and come back....""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,33,2015-06-17 20:05:52,29.32,,,1,"b'b"" @xhaggi: I don\'t think the codeline above is affected in any way by the changes. As long the internal groups must contain a groupID (because they come out of the db) the things go exactly like before.I would agree"," if I would have changed anything in the method url  (e.g. removing any INTERNAL stuff). IMO internal IDs are simply a relict from older db versions (there is a kind of history in )  and it was simply not changed after having the flag in groupType in DB. But for sure it could be interesting to know if it is theoretical possible that a internal group is created in Update(). It could be a problem (wich already exists before IMO)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,34,2015-06-17 20:05:52,633.97,1,,,"b""b' @mapfau sorry but you are wrong", if the database holds the internal tv group with ID e.g. 5 and holds the internal group instance with ID -1, the first check by id fails and only the second check by name will return the internal group instance from  . Please rename the internal group within the database or group manager, restart the app and you will have 2 instances in  ," one we push to it at and one we push to it on  '""",,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,35,2015-06-17 20:05:52,12.35,,,1,"b'b"" @xhaggi Thanks for the reproduction steps! I\'ll look over it. Hopefully i dont have to add a line"," it seems to be that I always miss the correct place :-(""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,36,2015-06-17 20:05:52,30.6,,,1,"b'b"" Just for interest istn\'t this a problem wich occurs every time a channel (internal or nor) group is renamed?DB holds new namesClient passes new groups (all with -1 but different / original names)  Then the Update process always creates a new group"," isnt it like that?  What I\'m missing is the translation original name / new name inside the DB....""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,7300,closed,37,2015-06-17 20:05:52,19.08,,1,,"b'b"" that\'s the way it works", because we don\'t pass a unique group identifier from the backend to the client. **BUT** we delete empty groups without channels after loading all groups from backend. If a group exists in the database but does not exists at the backend side," it will be empty and therefore it becomes deleted. Take a look at url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,
