REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,28,closed,opened,2011-04-06 01:46:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,28,closed,title,2011-04-06 01:46:25,00:00,,1,,"b""b' When a target type property is of ISet"," the CollectionMapper incorrectly attempts to set it to a List'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,28,closed,body,2011-04-06 01:46:25,00:00,,1,,"b""b' A target type may have a property with type of ISet", and the source may be an IEnumerable. AutoMapper detects that the ISet is an ICollection, but assumes that all ICollection instances can be satisfied with a List. This is not true with ISet. This is a duplicate of issue #27, which was accidentally closed (how?) and cannot, apparently," be reopened.'""",,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1587,closed,closed,2016-08-24 08:45:12,1397.03,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1587,closed,10,2016-08-03 08:58:00,1277.33,,1,,"b""b' This thread has been automatically locked since there has not been any recent activity after it was closed. Please open a new issue for related bugs.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1587,closed,-,-,-,1,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1592,closed,opened,2016-08-04 08:37:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1592,closed,title,2016-08-04 08:37:22,00:00,,1,,"b""b' Nullable object Must Have value'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1592,closed,body,2016-08-04 08:37:22,00:00,,1,,"b'b"" I\'ve updated Automapper to newest dev build"," than out of nowhere I\'ve been floded xxx-Type Map configuration:xxx -Property:p1 Inner exception:Nullable object must have a value. when mapping simple property  to Any idea what happened ? Or how to overcome this error ?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1592,closed,1,2016-08-04 08:37:22,4.33,,1,,"b""b' A repro would help. Make a gist that we can execute and see fail.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1592,closed,2,2016-08-04 08:37:22,261.53,1,,,"b'b\' Having hard time to reproduce issue in any simple way.Last working Automapper version in my project is version 5.1.0-alpha-01188. Starting version 01189When Initialize()""An exception of type \\\'\\\' occurred in  but was not handled in user codeAdditional information: Expression of type \\\'\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1592,closed,3,2016-08-04 08:37:22,93.68,,1,,"b""b' For a fix", someone will have to come up with a repro.Do you have maps that involve primitive types," Nullable or int? Did you customize the mapping for that column? These are the things that make your case special :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1592,closed,closed,2016-08-07 07:52:24,1395.03,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1592,closed,reopened,2016-08-07 07:52:29,0.08,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1592,closed,4,2016-08-04 08:37:22,1035.92,,1,,"b""b' Thx for tips @lbargaoanu.I have reviewed all mappings", and there was in fact some mapping defined for primitive types that are no longer needed (int  int?) when i deleted it everything works," or when i add mapping int? ='""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1592,closed,closed,2016-08-07 07:52:50,0.35,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1592,closed,5,2016-08-04 08:37:22,141.73,,1,,"b""b' This thread has been automatically locked since there has not been any recent activity after it was closed. Please open a new issue for related bugs.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1592,closed,-,-,-,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1685,closed,opened,2016-09-18 08:44:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1685,closed,title,2016-09-18 08:44:16,00:00,,1,,"b""b' MethodAccessException: Windows Phone 8.1 (WinRT)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1685,closed,body,2016-09-18 08:44:16,00:00,,,1,"b""b' I have PCL where I using AutoMapper 5.1.1 with code: Which working well with WinForms but when use my library with Windows Phone 8.1 (WinRT) then I get exception in **MapperConfiguration** constructor: I also create blank Windows Phone 8.1 project for test with only Automapper nuget package and this code: with same result. Do anyone some experience with this issue? It looks like to me as bug in Automapper. Thanks Version: Automapper 5.1.1"," portable-net45+win8+wpa81'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1685,closed,1,2016-09-18 08:44:16,54.23,,1,,"b""b' Try googling that error.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1685,closed,closed,2016-11-10 16:16:15,451.98,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1685,closed,2,2016-09-18 08:44:16,177.12,,1,,"b'b"" I\'ve the same issue. Unfortunately answers google answers are not working. Could someone share any idea how to fix that error ? Thank in advance""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1685,closed,3,2016-09-18 08:44:16,220.55,,1,,"b""b' I fix the issue by recompiling Automapper from source code and removing attribute: from the '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1685,closed,4,2016-09-18 08:44:16,37.02,,,1,"b""b' Seriously?!? On Tue", Nov 22," 2016 at 10:16 AM Adam Lys\\xc3\\xa1k notifications@wrote:'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1685,closed,reopened,2016-11-22 17:25:01,68.77,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1685,closed,5,2016-09-18 08:44:16,63.75,,1,,"b""b' Yes"," really'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1685,closed,6,2016-09-18 08:44:16,81.12,,1,,"b'b"" Well that\'s an easy fix then. I can just include that for full .NET On Tue", Nov 22," 2016 at 11:57 AM Adam Lys\\xc3\\xa1k notifications@wrote:""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1685,closed,7,2016-09-18 08:44:16,11.22,,1,,"b'b"" @jbogard There\'s nothing wrong with that attribute (and it helps with performance"," remember? :)). They just need to set smth in their app.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1685,closed,8,2016-09-18 08:44:16,4.92,,,1,"b""b' Oh", Windows Phone," ok :) So exclude it for Windows Phone and leave it in for the rest I believe.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1685,closed,9,2016-09-18 08:44:16,9.37,,1,,"b'b"" But the thing is"," [MSDN]url  says it\'s supported.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1685,closed,10,2016-09-18 08:44:16,17.92,,1,,"b""b' Do you have some repro steps? I want to make sure this can fix it. On Tue", Nov 22," 2016 at 1:43 PM Lucian Bargaoanu notifications@wrote:'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1685,closed,11,2016-09-18 08:44:16,6.18,,1,,"b""b' Well"," same steps as I wrote in my first post. 1. Create empty Windows Phone 8.1 project 2. Add Automapper 5.1.1 from nuget 3. Intialialize MapperConfiguration. For example:  I can attach sample VS solution where problem occurs if you want. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1685,closed,12,2016-09-18 08:44:16,42.43,,1,,"b""b' What about AllowPartiallyTrustedCallers in the calling app? It worked for [us]url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1685,closed,13,2016-09-18 08:44:16,14.52,,1,,"b""b' On WP81 **AllowPartiallyTrustedCallers** attribute is not working. It ends on exception:  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1685,closed,14,2016-09-18 08:44:16,15.18,1,,,"b""b' Weird. The docs must be wrong then.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1685,closed,15,2016-09-18 08:44:16,574.05,,,1,"b'b"" @adamlysak  thank you for your help"," temporarly i\'ll compile from sources ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1685,closed,closed,2016-11-23 17:10:55,1425.9,1,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1685,closed,16,2016-09-18 08:44:16,1275.57,,1,,"b""b' This thread has been automatically locked since there has not been any recent activity after it was closed. Please open a new issue for related bugs.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1685,closed,-,-,-,1,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1927,closed,opened,2017-01-29 02:00:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1927,closed,title,2017-01-29 02:00:53,00:00,,1,,"b""b' [question] mapping delegates with unkown types"," ex.: Func'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1927,closed,body,2017-01-29 02:00:53,00:00,,,1,b'b\' Good night (well, it\\\'s night here).  First of all, thanks for your wonderful job with automapper. It\\\'s a life saver.  On a second though, well, I have a doubt about how to do some kind of mappings.  I have a delegate type that I use for dynamic order by on my database context and it works like a charm.  Before I ask my question," let me get some things straight.  (this is my t_model source type) {Name = ""Func 2[[", , Version=1.0.0.0, Culture=neutral, PublicKeyToken=null],[, mscorlib, Version=4.0.0.0, Culture=neutral," PublicKeyToken=b77a5c561934e089]]""}  (this is my t_model destiny type) {Name = ""Func 2[[", , Version=1.0.0.0, Culture=neutral, PublicKeyToken=null],[, mscorlib, Version=4.0.0.0, Culture=neutral," PublicKeyToken=b77a5c561934e089]]""}  (both t_model types (application and domain) have the same structure. they\\\'re repeated \\\'cause it\\\'s a DDD app by design.)   **this is how I use the delegate**  **the main problem here is that I don\\\'t know at runtime which property came from delegate use to map**  this is the question: how I create these dynamic mappings?  (this is how I call the mapper function.) I have the same dynamic mapping with Expression trees but", in that case, the types are known and automapper map it like a charm.  Thanks a lot.  []. Regards,  @rmszc81\'',,,,,
AutoMapper,1927,closed,1,2017-01-29 02:00:53,191.43,,1,,"b'b"" If what I understand what you are asking it\'s translating expressions.  Wiki explains it [here]url My suggestion is to do something like or you can map the expressions yourself.  Also to clarify.  Mapping expression is done using the Type Maps of the source and destination types.  You don\'t have to explicitly create a Type Map for Expressions in order for them to work. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1927,closed,2,2017-01-29 02:00:53,13.72,,,1,b'b\' Good night Tyler. It could be, but isn\\\'t an expression that I need, it\\\'s a func delegate. For entity framework, it\\\'s OK. But I\\\'m using litebd (from @mbdavid) andorder by it\\\'s a delegate. Btw, I really need to translate the delegates because the repository isaccessed through dependence injection, or, in another words, there\\\'s noreference to application types, even the structure of models being the sameas domain. I\\\'m using DDD specification for my app design. When I use expression trees,expressionsource and destiny. But with a delegate, I can change which field I\\\'ll use in order by. I knowthe type t_model from source and destiny, but I don\\\'t know what is thet_value type. Got it? Thank u. [],Regards. On Jan 29, 2017 03:12,"Tyler Carlson""  wrote: If what I understand what you are asking it\\\'s translating expressions. Wikiexplains it here . My suggestion is to do something like Expressions// Will translate it into a domain expression and then into T-SQL query.var orderByResult =().For().OrderBy(orderByExpression); or you can map the expressions yourself. Also to clarify. Mapping expression is done using the Type Maps of thesource and destination types. You don\\\'t have to explicitly create a TypeMap for Expressions in order for them to work. \\xe2\\x80\\x94You are receiving this because you were mentioned. Reply to this email directly, view it on GitHub,or mute the thread .\''
AutoMapper	1927	closed	3	TylerCarlson1	2017-01-29 02:00:53	20.32		+1		b'b"" AutoMapper can\'t handle Func translation and I don\'t think you can.  You would have make expression and translate it, THEN compile it if you wanted AutoMapper handle translation.  If it\'s passed as a delegate AM should find it\'s type and map off of that.  And if you know that you should be able to get it to get the result type from it and then use that to map over to an expression.  You will have to use reflection to figure out what the field is.  You have to use expressions and you have to get the field type in order for it to translate.  Not sure what else you can do other than that.""'
AutoMapper	1927	closed	4	lbargaoanu	2017-01-29 02:00:53	202.1		+1		b'b"" You can try a generic map, but in the end, you\'d have to write the mapping code yourself in a type converter, so I\'m not sure how useful is that. Something like    CreateMap(typeof(Func), typeof(Func));""'
AutoMapper	1927	closed	5	rmszc81	2017-01-29 02:00:53	478.17	+1			b'b"" hey Guys, sorry for delay on answer.  I had some problems here at home but now I can talk.  @lbargaoanu, I tried this too without success.  But I\'ll test now:  Let\'s see what happens.  [], Regards.  @rmszc81""'
AutoMapper	1927	closed	6	rmszc81	2017-01-29 02:00:53	14.17			+1	b""b' No success guys, any ideas?  Thank u very much.  @rmszc81'",,,,,,,,,,,,,,,,,
AutoMapper,1927,closed,closed,2017-01-29 17:20:47,919.9,1,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1927,closed,reopened,2017-01-29 17:20:54,0.12,1,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1927,closed,7,2017-01-29 02:00:53,218.2,1,,,"b'b"" What exactly do you want this mapping to do? Pretend you don\'t have AutoMapper"," what would that func translating code look like?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1927,closed,8,2017-01-29 02:00:53,740.6,,1,,"b'b"" Because that\'s exactly what\'s missing"," the type converter. I didn\'t say AM will do the mapping for you. I just said you can do it yourself and integrate with AM through a type converter.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1927,closed,9,2017-01-29 02:00:53,531.12,1,,,"b'b"" Good afternoon guys",  sorry for delay.  I solved that another way," instead of func I used the following example?  [url that way it\'s easier for me to handle my queries and mappings.  it works like a charm.  Thank u.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1927,closed,closed,2017-01-30 18:10:42,49.8,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1927,closed,reopened,2017-01-30 19:28:40,77.97,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1927,closed,10,2017-01-29 02:00:53,84.35,,,1,"b""b' Good afternoon guys", I have now other issue with this question: 1[], var y = (ef_order, ef_(), tp_func_type); ef_order = Func, IOrderedQueryable> tp_func_type = typeof(Func," IOrderedQueryable>)'""",,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1927,closed,11,2017-01-29 02:00:53,7.43,1,,,"b'b"" I literally have no idea what you\'re trying to do. A func that takes a and returns an where T is the same. I don\'t know why you\'d want AutoMapper for that", the T types are the same. And you\'re trying to transform an IQueryable. Or cast it. Or something. Or you\'re trying to map a _func_ itself, which again, doesn\'t make much sense.  What\'s the code look like you\'re trying to write, _without_ AutoMapper. Pretend it doesn\'t exist. What does the hard-coded," manual mapping code look like?""'",,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1927,closed,12,2017-01-29 02:00:53,87.68,,1,,"b""b' On top of what @jbogard said. Could you provide an example from your code base to show what you are trying to do?  What you want to do is not a currently supported scenario for AutoMapper"," so having a more complete view of what you are doing would be helpful.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1927,closed,13,2017-01-29 02:00:53,85.93,1,,,"b'b"" I\'m trying to map that func from application model to domain model.  ok", let var configs = i_config_application_(x =Parameter name: type  this is the domain method signature:  public virtual List list(Expression so, what I\'m trying to do is to map that delegate through tiers, from application tier to domain tier.  The problem is that IQueryable and IOrderedQueryable have no constructors, auto-mapper is throwing that exception.  Did I made myself clear now? Sorry, I\'m not really good on explaining things.  [], Regards,"  @rmszc81""'",,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1927,closed,14,2017-01-29 02:00:53,159.52,,1,,"b'b\' Here\\\'s a ""working"" [Gist]url  that will compile and run. Hopefully this helps you as a workaround as I made a BUNCH of guesses of what you were trying to do.  Also your example list function doesn\\\'t even return the right type.  The whole mapping Func thing I wouldn\\\'t recommend", and try working around somewhere else.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1927,closed,15,2017-01-29 02:00:53,35.38,,,1,"b'b"" Wonderful", it works but,  as I\'m using DI (dependence injection), it will work with   ?  BTW," the list function it\'s a IoC.  comes from a DI from ninject.  Thank u very much.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1927,closed,16,2017-01-29 02:00:53,6.22,,1,,"b'b"" You would have to cast your types to match what DI expects to go over I guess.  IDK why you wouldn\'t use generics if you knew the types before hand.  It just makes things un-necessarily harder.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1927,closed,17,2017-01-29 02:00:53,14.38,,1,,b'b\' The models are generics, so," when I try to map with   I got that exception of IQueryable and IOrderedQueryable has no default constructor.  Have any ideas?  *edit: I use this signature map method \\\'cause the types are ""unknown"" at run-time.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1927,closed,18,2017-01-29 02:00:53,23.45,,1,,"b'b"" Can\'t do it use expressions or not AutoMapper. End of story for me""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1927,closed,19,2017-01-29 02:00:53,2.55,,,1,"b'b"" Thank u.  Your help was very useful.  I\'ll research more and u opened my mind for doing the things the right way.  Once more"," thank u.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1927,closed,closed,2017-01-31 02:37:36,428.93,5,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1927,closed,reopened,2017-01-31 03:50:00,72.4,5,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1927,closed,20,2017-01-29 02:00:53,74.37,,,1,"b'b"" Just to inform", I solved!  Using <Expression<Func to map and using .Compile() method as I see on @TylerCarlson1 gist made specially for me.  Man, you\'re the guy, save my life.  Thank u, and @jbogard, you\'re the best.  [], Regards,"  @rmszc81.""'",,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1927,closed,closed,2017-01-31 03:51:58,1.97,5,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1927,closed,21,2017-01-29 02:00:53,1277.77,,1,,"b""b' This thread has been automatically locked since there has not been any recent activity after it was closed. Please open a new issue for related bugs.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1927,closed,-,-,-,5,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1936,closed,opened,2017-02-01 10:28:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1936,closed,title,2017-02-01 10:28:18,00:00,,1,,"b""b' AutoMapper 4.1.1 -> 5.2.0 Mapping differences'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,1936,closed,body,2017-02-01 10:28:18,00:00,,,1,b'b\' I don\\\'t really know how to explain the issue I guess," but I\\\'ll try (anyway I made a ""minimal"" example about it [here]url  [important file]url Let\\\'s say we have something like this:  We have a lot of cases like this", where we map two objects from one (using *(src =I don\\\'t really undestand why but in some cases it simply stops at the *parent* mapping, even tough we passed the *child* type.  well, let me know if it\\\'s not clear enough (my english is not that great) I had posted a message [here]url  but I guess it\\\'s better to be in a separated issue.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,
