REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5353,closed,12,2013-04-23 09:55:45,1010.08,,1,,"b'b"" That work\'s better. Here are the outputs: Any idea?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5353,closed,13,2013-04-23 09:55:45,19.12,,1,,"b""b' Hm"," looks like events got clobbered somehow. Does #789 fix it?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5353,closed,14,2013-04-23 09:55:45,1.95,,1,,"b""b' Forgot to mention"," you apply it with followed by  .'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5353,closed,15,2013-04-23 09:55:45,56.15,,1,,"b'b"" I have used and that\'s it. It fixes the error with my simple js-script ((\'Hi)) But my root-problem was to run a mocha-test in macvim. And this problem is still therewith the same assertion failed. Here ist the gdb-output from the patched node-version: Do you have any idea?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5353,closed,16,2013-04-23 09:55:45,89.4,,1,,"b'b"" I don\'t but maybe Fedor does. /cc @indutny""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5353,closed,17,2013-04-23 09:55:45,143.33,,1,,"b""b' I believe mocha is running tests in child processes"," can you try installing patched node globally (i.e. replacing your current one with it)?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5353,closed,18,2013-04-23 09:55:45,1144.63,,1,,"b""b' If I see it right"," mocha spawns the processes with child_process. I have installed the patched node globally in the example above.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5353,closed,19,2013-04-23 09:55:45,796.43,,1,,"b""b' I believe it should be fixed by this: url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5353,closed,20,2013-04-23 09:55:45,682.15,,,1,"b'b"" I have used the fix 791 alone. It do not solve the problem. But 791 and 789 together solve my problem. Now I\'m able to run my mocha-Test in macvim. Thank you very much!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5353,closed,closed,2013-04-29 09:37:57,1422.2,0,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5353,closed,21,2013-04-23 09:55:45,4.3,1,,,"b'b"" Ok it is a little bit frustrating. It\'s not a deterministic problem. 2 times I get the Assertion failed"," one time I could run my mocha-tests. So It\'s not solved. It\'s the same problem as above.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5353,closed,reopened,2013-04-29 09:42:16,4.32,1,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5353,closed,22,2013-04-23 09:55:45,3.22,,1,,"b""b' Interesting"," can you please post the error message?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5353,closed,23,2013-04-23 09:55:45,40.32,1,,,"b""b' The error message is:  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5353,closed,24,2013-04-23 09:55:45,3.95,,,1,"b""b' Ok"," great. Looking.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5353,closed,25,2013-04-23 09:55:45,27.03,,1,,"b'b"" Can you please try applying this patch: if it won\'t help please post a gdb\'s output.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5353,closed,26,2013-04-23 09:55:45,85.4,,1,,"b'b"" Ok"," forget this patch... So how can I reproduce your problem? don\'t seem to be crashing it even on node 0.10.5.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5353,closed,27,2013-04-23 09:55:45,141.23,,1,,"b""b' This is my test: I run it with And I get: My versions:  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5353,closed,28,2013-04-23 09:55:45,1100.25,,1,,"b""b' This will fix your problem: url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5353,closed,29,2013-04-23 09:55:45,234.33,,,1,"b""b' YES everything works fine.And: I can run it again and again and again no assertion failed.Many"," many thanks!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5353,closed,closed,2013-04-30 12:57:59,195.72,2,25,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5353,closed,30,2013-04-23 09:55:45,6.13,,,1,"b'b"" You\'re welcome.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5353,closed,-,-,-,2,25,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5378,closed,opened,2013-04-28 19:21:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5378,closed,title,2013-04-28 19:21:02,00:00,,1,,"b""b' buffer: use-after-free when deleting '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5378,closed,body,2013-04-28 19:21:02,00:00,,1,,"b""b' Deleting the .parent property on a Buffer instance may cause a use-after-free error when the buffer is later indexed into.  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5378,closed,1,2013-04-28 19:21:02,499.28,,1,,"b'b"" @bnoordhuis the syntax isn\'t officially documented", and has been removed in my PR changes. That a problem? Also, I don\'t understand how this is unexpected. The only reference v8 has to keep the SlowBuffer alive is the reference on Buffer. As soon as that\'s removed then v8 thinks it can be cleaned up. Which calls and  , which calls  ," which then free\'s the mem. Though I am curious how you\'re getting that error. Only thing I ever get is a  .""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5378,closed,2,2013-04-28 19:21:02,337.8,,1,,"b'b"" No"," that\'s only to make it easier to demonstrate the issue.It\'s not unexpected but \'not unexpected\' doesn\'t imply \'not a bug.\'""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5378,closed,3,2013-04-28 19:21:02,522.47,,1,,"b'b"" Alright. Understand now. So it is technically a bug that when on a buffer the external array data gets cleaned up by gc. Known about this for a while but didn\'t consider this a bug since I always saw it as expected functionality (thanks @bnoordhuis for clearing that up =). Solutions are to make it  ", or to set it as an  field. Unfortunately both these add a substantial performance hit to instantiation. So for now I\'d move on keeping it how it is, and possibly documenting it. This ticket might be open for a while, but I\'ll keep it in mind as the v8 api performance improves in these related areas. There is one other possibility that we may want to consider. Currently only takes ~5% of performance time on instantiation. I had already played with removing buffer pools and the  . The performance hit that prevented this change is from v8 needing to  ,  , etc. It came close," but was still a regression. Currently I\'m looking into a way to allow to auto-cleanup allocated memory on gc. If this works then it could easily surpass the regression.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5378,closed,4,2013-04-28 19:21:02,396.42,,1,,"b""b' Fixed by 3a2f273b.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5378,closed,closed,2013-06-27 00:37:00,315.97,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5378,closed,5,2013-04-28 19:21:02,173.78,,1,,"b""b' Fwiw this could still happen if a user overrides the parent attribute when the buffer is specifically from a slice.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5378,closed,6,2013-04-28 19:21:02,449.62,,1,,"b'b"" Okay. Reopen if you think it\'s worth fixing (and possible to fix.)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5378,closed,7,2013-04-28 19:21:02,1097.35,,1,,"b'b"" It is possible"," but right now not without a nontrivial performance regression. I\'ll continue to investigate a better way.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5378,closed,reopened,2013-06-29 05:17:45,280.75,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5378,closed,8,2013-04-28 19:21:02,439.63,,1,,"b""b' @trevnorris Any news?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5378,closed,9,2013-04-28 19:21:02,266.07,1,,,"b'b"" We take the performance hit of attaching this internally or leave as is.Not much different than if a user decides to screw with pre-my-rewite. Or", in the ridiculously tiny chance, Buffers are rewrittento inherent from ArrayBuffer then it won\'t be an issue. Imo it\'s important we save all the time we can," because as of a recent v8update instantiation time has increased 30%.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5378,closed,10,2013-04-28 19:21:02,263.03,,1,,"b'b"" @bnoordhuis this isn\'t going to be fixed any time soon. Either adding the attribute in C++ and making it READONLY or using  ", the operation becomes 4x and 10x slower respectively. So we can close this, or leave it open as just a known bug," but won\'t fix.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5378,closed,11,2013-04-28 19:21:02,209.53,,1,,"b""b' Just an update. This will be fixed if we move to be backed by  "," but that can only happen when v8 allows extending of natives.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5378,closed,12,2013-04-28 19:21:02,1219.35,,1,,"b""b' @trevnorris @vkurchatkin ... is this still an issue?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5378,closed,13,2013-04-28 19:21:02,11.52,,1,,"b'b"" @jasnell Yes. The only two solutions are to either make the read-only or make it a hidden field. Either of those are very expensive", and you might as well only use instead (which still doesn\'t solve the case). This will be solved in V8 4.4 as the entire API that Buffer currently uses will be removed," and the only solution is to use  .""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5378,closed,14,2013-04-28 19:21:02,112.58,,1,,"b""b' Ok"," leaving a reference to url  here. Can hopefully close this once that lands.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5378,closed,15,2013-04-28 19:21:02,1133.77,,1,,"b""b' url  closed. Will pick up the solution in the converged repo. Possibly could investigate a backport.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5378,closed,closed,2015-06-24 18:13:14,775.48,1,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5378,closed,-,-,-,1,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5402,closed,opened,2013-05-03 14:22:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5402,closed,title,2013-05-03 14:22:43,00:00,1,,,"b""b' bad values from ()'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5402,closed,body,2013-05-03 14:22:43,00:00,,,1,"b'b"" I\'ve got problem with ()"," see script bellow.It\'s happening on the four machines with windows xp x64/intel i7 2600.Also tested on win 7 x64/intel i7 2600k and another machine with win xp x64/intel i7 2600k (with different mb than these four) and it\'s ok there. sample js: outputs: Interval is ok it outputs to console every 2 seconds.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5402,closed,closed,2013-05-03 14:23:08,0.42,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5402,closed,reopened,2013-05-03 14:23:11,0.05,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5402,closed,1,2013-05-03 14:22:43,799.72,,,1,"b'b"" I haven\'t been able to reproduce this on a Windows 7 box. Thanks for the report -closing this due to inactivity. Feel free to comment or reopen if this remains an issue.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5402,closed,closed,2014-11-15 03:42:26,799.25,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5402,closed,2,2013-05-03 14:22:43,643.98,,1,,b'b\' I got similar results:  [ 0, 727405447 ][ 1266874888, 649707001 ][ 0, 551539597 ][ 0, 584128154 ][ 1266874888, 819560670 ][ 3, 288894818 ][ 0, 636954682 ][ 0," 615401351 ] running on Intel. I found the page url  that says ""The current implementation is based on the flawed assumption that the timestamp counter is incremented once per clock cycle... "" and ""... there is also a mechanism to write a value to the timestamp counter."" Is this the reason for these results?\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5402,closed,-,-,-,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5425,closed,opened,2013-05-07 22:31:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5425,closed,title,2013-05-07 22:31:26,00:00,,1,,"b""b' dgram: No way to detect if a port is in use when binding'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5425,closed,body,2013-05-07 22:31:26,00:00,,1,,"b""b' There is currently no way to request or detect if a port is already in use when binding a UDP socket. One solution would be to have a modified bind", or an optional parameter to force to false during a bind (and the potential to supply a failure callback for more graceful handling). Currently, running two instances of: Demonstrates that both _appear_ to succeed, but only the first running instance will receive unicast messages since there is no way to know whether you are the first, second, or nth bind to that port so there is no way to write a server to receive unicast UDP messages, and _know_ with absolute certainty that it will, in fact, receive them when they are sent to that port. This makes writing any resilient server process pretty much impossible there is no way to elegantly step off and retry (if a service has been restarted and the port is in the process of being freed)," or report an error if the service cannot be bound in a useful manner.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5425,closed,1,2013-05-07 22:31:26,480.62,,1,,"b""b' :+1:  This gave me some headache debugging my code"," because when you bind twice to same port the behavior is different on linux and mac. Little script to demonstrate this :  Output on linux :  Output on mac : '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5425,closed,2,2013-05-07 22:31:26,127.42,,1,,"b""b' The main difference is the scheduler. As far as I remember", if you have many clients," some of them should hit to other listener. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5425,closed,3,2013-05-07 22:31:26,13.8,1,,,"b""b' Anyways", the behavior is quite disconcerting for stupid users like me, and when you forget to close a connection. On Linux all my tests where running, on mac half were failing," and it took me a while to understand the issue'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5425,closed,4,2013-05-07 22:31:26,55.83,,,1,"b'b"" I\'ve not witnessed the clients being spread between processes on my tests", though that is likely just bad luck they\'ve not been particularly extensive, but I assumed the purpose of port re-use is to allow clustering. But this still leaves the issue of not being able to determine whether another unrelated process is bound to a particular UDP port, which is problematic since having two unrelated services potentially attempting to handle each others requests could be insanely difficult and non-deterministic to debug for an application developer, let alone an end user of such an application. Some way of attempting to ensure the first bind of an application succeeds uniquely, and receive and handle an error if it cannot, would solve this. It would, almost certainly, need some consideration of how it affects the clustering module.  It would require, in that instance, an \'all or nothing\' approach, some way of atomically guaranteeing that the first attempt performs the check, and prevents subsequent processes and binds in the case of a failure to uniquely acquire the initial bind. I\'d be happy to look at the source and contribute a potential patch to this effect, but I was hoping someone with more knowledge of the dgram module could shed some light on whether this was undesired," or problematic for some reason I haven\'t considered.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5425,closed,5,2013-05-07 22:31:26,5.77,,1,,"b'b"" I should probably point out that my testing involved running _separate_ processes", binding to the same port, not a cluster of the same process (the above example was purely a simple example) I was not using the cluster module which resulted in the in the earliest bind receiving all responses for all of my attempts.  I didn\'t test particularly stringently though, as this effect was a bit of a show stopper for the project I had in mind," so I shelved it.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
