REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,
devise,2699,closed,2,2013-10-23 19:20:35,2.32,,,1,"b'b"" I\'d be glad to help track down the problem (which is probably in the code that passes the token to the mandrill template)", but there\'s definitely not enough information here," and stackoverflow would be a more appropriate venue.""'",,,,,,,,,,,,,,,,,,,
devise,2699,closed,3,2013-10-23 19:20:35,13.4,1,,,"b'b"" Sorry", I am quite new to this kind of things.Rails version :3.2.13Devise version: 3.1.1I am using this template : , here is the code Change your password  resource_name, :url =    true %   It\'s pratically the default view. I actually dont know where I get the token from," can you give me some advices?""'",,,,,,,,,,,,,,,,,
devise,2699,closed,4,2013-10-23 19:20:35,1.8,,,1,"b""b' Glad to!'""",,,,,,,,,,,,,,,,,,,,,
devise,2699,closed,reopened,2013-10-23 19:48:47,17.52,1,3,2,,,,,,,,,,,,,,,,,,,,,,
devise,2699,closed,5,2013-10-23 19:20:35,3.17,,,1,"b""b' It is ok to be new", just try to read carefully the instructions as we get dozens of reports per month and providing the maximum amount of information as you can makes tracking the issue down easier for me and for you! More question: have you recently upgraded your devise version? Also," from where are you getting the token? From an e-mail that is sent to you?'""",,,,,,,,,,,,,,,,,,,
devise,2699,closed,6,2013-10-23 19:20:35,6.3,,1,,b'b\' Okay, i havent updated recently my version of devise," the ""Change my password"" link that i posted above is inside an email sent by devise", i think it is the devise controller that generates the token.It seems like as if devise cant recognize its own token provided earlier. Right?\'',,,,,,,,,,,,,,,,,,
devise,2699,closed,7,2013-10-23 19:20:35,1.5,,1,,"b""b' If you have recently updated Devise"," you should read the CHANGELOG with the changes from the Devise version you were up to the current version: url  There are specific instructions on how to update your code.'""",,,,,,,,,,,,,,,,,,,,
devise,2699,closed,8,2013-10-23 19:20:35,5.95,,1,,"b'b"" If you\'re sending e-mails via mandrill", that\'s not the default devise behavior. So there must be some  in your app that handles that, right? My guess is that\'s the place to look for the bug. For example, in an application I work on, we also override the devise mailer and instead make api calls to mandrill, sending it the reset password token to include in the mail template. So if you\'re doing something similar," you might be sending the wrong token.""'",,,,,,,,,,,,,,,
devise,2699,closed,9,2013-10-23 19:20:35,19.3,,,1,b'b\' Thank you gragates for the answer, i am not ovverriding any devise mailer," i am just useing mandrill service setting up the smtp settings like thisActionMailer:: = {  :address =  :port  =  :user_name =  :password  =  :authentication =}in  i have = ""Devise::Mailer""  so i let devise default mailer send the email.Is the error maybe this?\''",,,,,,,,,,,,,,,,,,,
devise,2699,closed,10,2013-10-23 19:20:35,6.63,,,1,"b""b' That looks fine to me. Are you using the devise default reset password instructions erb template? By default an override would be at '""",,,,,,,,,,,,,,,,,,,,,
devise,2699,closed,11,2013-10-23 19:20:35,647.5,,,1,"b'b"" I am  overriding because i have generated devise views but i pratically didn\'t touch that template here is the code :Hello ! Someone has requested a link to change your password. You can do this through the link below. @) %If you didn\'t request this"," please ignore this email. Your password won\'t change until you access the link above and create a new one.""'",,,,,,,,,,,,,,,,,,,,
devise,2699,closed,12,2013-10-23 19:20:35,2.0,,1,,"b""b' It should be instead of  .'""",,,,,,,,,,,,,,,,,,,,,
devise,2699,closed,closed,2013-10-24 07:21:21,692.57,1,7,6,,,,,,,,,,,,,,,,,,,,,,
devise,2699,closed,13,2013-10-23 19:20:35,14.3,,,1,"b""b' Yeah! that was the errror", thank you very much," the next time i will give all the information earlier'""",,,,,,,,,,,,,,,,,,,
devise,2699,closed,14,2013-10-23 19:20:35,1439.83,,,1,"b""b' How to expire password reset link after once used?1. request reset password2. getting email3. click link4. set new password then email link should be expired and should not leads to set password page.  I am using devise with rails 4.1.x. Thanks advance help!'""",,,,,,,,,,,,,,,,,,,,,
devise,2699,closed,15,2013-10-23 19:20:35,36.28,,1,,"b""b' @thiyagarajan the reset password token expires by default if the user has already clicked the link and has successfully changed his password.'""",,,,,,,,,,,,,,,,,,,,,
devise,2699,closed,16,2013-10-23 19:20:35,1233.32,,1,,"b""b' Got similar problem too and I am using @token in the views. Did not override any controllers. Seems like encrypted token is the problem here... Is there any way to gracefully override the encryption in devise 3.2.4?'""",,,,,,,,,,,,,,,,,,,,,
devise,2699,closed,17,2013-10-23 19:20:35,328.12,,,1,b'b\' I am having the same issue. Using:Rails 4.1.4Ruby 2.1.2Devise 3.2.4 The link of code used for the reset link is: link_to \\\'Change my password\\\', edit_password_url(@resource," reset_password_token: @token) Yet I still get the error ""Reset password token is invalid"" The only other abnormality I have is that I have the previous password and I can not log in with it as I am told it is incorrect. Any pointers would be helpful! Thanks\''",,,,,,,,,,,,,,,,,,,
devise,2699,closed,18,2013-10-23 19:20:35,901.88,,1,,"b'b"" @cderche @ikrogers if you\'re overwriting "," you need to account for the case where warden_conditions contains a reset_password_token instead of an email""'",,,,,,,,,,,,,,,,,,,,
devise,2699,closed,19,2013-10-23 19:20:35,101.62,,,1,"b""b' I have the same problem as @cderche using the following: Rails 4.2.0ruby 2.1.5p273 (2014-11-13 revision 48405) [x86_64-linux]activeadmin-1.0.0.pre1 Thanks ahead for any pointers!'""",,,,,,,,,,,,,,,,,,,,,
devise,2699,closed,20,2013-10-23 19:20:35,105.57,,1,,"b'b"" I am using","Rails 3.2.13Devise 3.1.0 also changed @resource.*_token to @token but still it says \'... token is invalid\'""'",,,,,,,,,,,,,,,,,,,,
devise,2699,closed,21,2013-10-23 19:20:35,101.12,,1,,"b""b' I was able to resolve this through overriding authentication method of devise. below is my override function. It worked then after.'""",,,,,,,,,,,,,,,,,,,,,
devise,2699,closed,22,2013-10-23 19:20:35,5.18,,1,,"b'b"" I am using devise 4.2 Rails 4.2.8 Ruby 2.3.4 I don\'t know how to setup devise forgot password with my Gmail. Can anyone help me?""'",,,,,,,,,,,,,,,,,,,,,
devise,2699,closed,23,2013-10-23 19:20:35,160.22,,1,,"b'b"" Had the same issue and fixed it by removing \'devise-i18n-views\' gem.  It looked like that this gem was changing something on devise that was causing this issue. ""'",,,,,,,,,,,,,,,,,,,,,
devise,2699,closed,-,-,-,1,14,10,,,,,,,,,,,,,,,,,,,,,,
devise,2798,closed,opened,2013-12-18 01:49:12,,,,,,,,,,,,,,,,,,,,,,,,,,
devise,2798,closed,title,2013-12-18 01:49:12,00:00,,1,,"b""b' Is something wrong with confirmation?'""",,,,,,,,,,,,,,,,,,,,,
devise,2798,closed,body,2013-12-18 01:49:12,00:00,,1,,"b'b"" I just noticed that every time I try to confirm a user registration", I get an error saying the confirmation token is invalid. This is how I\'m testing: However," still behaves as expected:  ""'",,,,,,,,,,,,,,,,,,,
devise,2798,closed,1,2013-12-18 01:49:12,356.93,,1,,"b""b'  Please use the mailing list or StackOverflow for "," where a wider community will be able to help you. We reserve the issues tracker for issues only.'""",,,,,,,,,,,,,,,,,,,,
devise,2798,closed,closed,2013-12-18 07:46:08,356.93,0,3,0,,,,,,,,,,,,,,,,,,,,,,
devise,2798,closed,2,2013-12-18 01:49:12,0.18,,,1,"b""b' If you think this is a bug",  You need to give us more information on how to reproduce this issue," otherwise there is nothing we can do. Please read  file for more information about creating bug reports. Thanks!'""",,,,,,,,,,,,,,,,,,,
devise,2798,closed,reopened,2013-12-18 07:46:19,0.18,0,3,1,,,,,,,,,,,,,,,,,,,,,,
devise,2798,closed,3,2013-12-18 01:49:12,0.7,1,,,"b""b' Oops", I did not meant to reopen it. In any case," this will explain what you see: url '""",,,,,,,,,,,,,,,,,,,
devise,2798,closed,closed,2013-12-18 07:47:01,0.7,1,3,1,,,,,,,,,,,,,,,,,,,,,,
devise,2798,closed,-,-,-,1,3,1,,,,,,,,,,,,,,,,,,,,,,
devise,2848,closed,opened,2014-01-29 13:34:22,,,,,,,,,,,,,,,,,,,,,,,,,,
devise,2848,closed,title,2014-01-29 13:34:22,00:00,,1,,"b""b' edit_user_password_url returns wrong url in reset_password_'""",,,,,,,,,,,,,,,,,,,,,
devise,2848,closed,body,2014-01-29 13:34:22,00:00,,,1,"b'b"" Hi!I don\'t have the correct URL in my reset password instruction email. The  file specifies But in reset_password_ we\'ve got: So it prints: url  Shouldn\'t it be  ?Or am I missing something?""'",,,,,,,,,,,,,,,,,,,,,
devise,2848,closed,1,2014-01-29 13:34:22,30.3,,1,,"b""b' Yes"," it should be or the one generated by devise: url '""",,,,,,,,,,,,,,,,,,,,
devise,2848,closed,closed,2014-01-29 14:04:40,30.3,0,2,1,,,,,,,,,,,,,,,,,,,,,,
devise,2848,closed,2,2014-01-29 13:34:22,4.6,,1,,"b""b' The one generated by devise is  Should I do a pull request to correct it?'""",,,,,,,,,,,,,,,,,,,,,
devise,2848,closed,3,2014-01-29 13:34:22,1.62,,,1,"b""b' If that is the case"," yes please!'""",,,,,,,,,,,,,,,,,,,,
devise,2848,closed,reopened,2014-01-29 14:10:53,6.22,0,3,2,,,,,,,,,,,,,,,,,,,,,,
devise,2848,closed,4,2014-01-29 13:34:22,1.2,,,1,"b'b"" But note that in the source code I don\'t see any point where would be generated!""'",,,,,,,,,,,,,,,,,,,,,
devise,2848,closed,closed,2014-01-31 12:29:36,1338.72,0,3,3,,,,,,,,,,,,,,,,,,,,,,
devise,2848,closed,5,2014-01-29 13:34:22,655.78,,1,,"b'b"" In reverse", I\'m finding that it is generating: But the actual routes have edit_user_password," so it should be edit_user_password_url.""'",,,,,,,,,,,,,,,,,,,
devise,2848,closed,-,-,-,0,4,3,,,,,,,,,,,,,,,,,,,,,,
devise,2907,closed,opened,2014-02-28 20:28:48,,,,,,,,,,,,,,,,,,,,,,,,,,
devise,2907,closed,title,2014-02-28 20:28:48,00:00,,1,,"b""b' Rake task that generates only specified views'""",,,,,,,,,,,,,,,,,,,,,
devise,2907,closed,body,2014-02-28 20:28:48,00:00,,,1,"b'b"" Hi! The last couple times I\'ve used Devise on a project"," I found myself wishing for a way to generate only a subset of views (the ones I needed for my current story). I\'m hoping to put together a pull request that will add this feature to the rake tasks. Is this something you\'d be interested in adding?""'",,,,,,,,,,,,,,,,,,,,
devise,2907,closed,1,2014-02-28 20:28:48,6.88,,,1,"b""b' @kayline Sounds like a good idea but I would make it opt-in"," possibly via a flag. What do you think?'""",,,,,,,,,,,,,,,,,,,,
devise,2907,closed,2,2014-02-28 20:28:48,66.43,,,1,"b'b"" @josevalim Yup", wasn\'t planning to change the default behavior," just wanted it to exist as an option. I\'ll look into adding a flag to the existing rake task. Thanks!""'",,,,,,,,,,,,,,,,,,,
devise,2907,closed,closed,2014-02-28 21:42:07,73.32,0,1,3,,,,,,,,,,,,,,,,,,,,,,
devise,2907,closed,reopened,2014-02-28 21:59:04,16.95,0,1,3,,,,,,,,,,,,,,,,,,,,,,
devise,2907,closed,3,2014-02-28 20:28:48,586.22,,,1,"b'b"" Awesome", it\'d be very appreciated then," thanks!""'",,,,,,,,,,,,,,,,,,,
devise,2907,closed,4,2014-02-28 20:28:48,29.57,,,1,"b""b' @kayline I am closing this but a pull request is still very welcome (we only keep bug reports and pull requests open to help with issues maintenance). Thanks!'""",,,,,,,,,,,,,,,,,,,,,
devise,2907,closed,closed,2014-03-02 07:57:54,598.83,0,1,5,,,,,,,,,,,,,,,,,,,,,,
devise,2907,closed,-,-,-,0,1,5,,,,,,,,,,,,,,,,,,,,,,
devise,2930,closed,opened,2014-03-13 13:01:38,,,,,,,,,,,,,,,,,,,,,,,,,,
devise,2930,closed,title,2014-03-13 13:01:38,00:00,,1,,"b'b"" Timeoutable doesn\'t work with rails 4.1.0.pre1""'",,,,,,,,,,,,,,,,,,,,,
devise,2930,closed,body,2014-03-13 13:01:38,00:00,,,1,b'b\' Hi," I built the rails 4.1.0 example application ""Devise and Rails"" that is on url  If I add :timeoutable to the user model of this app", log in the app and try to navigate," I get an ""ArgumentError comparison of String with ActiveSupport::TimeWithZone failed"" Apparently in  around line 28: last_request_at = (scope)[\\\'last_request_at\\\'] returns a string instead of a Time. Have a nice day.\''",,,,,,,,,,,,,,,,,,
devise,2930,closed,1,2014-03-13 13:01:38,528.23,,,1,"b'b"" I tried the [rails-devise]url  app as you mentioned but couldn\'t replicate the comparison error timeout worked just fine. Could you provide more information about the error and specially on how to replicate it with a fresh app? Thanks!""'",,,,,,,,,,,,,,,,,,,,,
devise,2930,closed,2,2014-03-13 13:01:38,688.73,,,1,"b""b' Ok"," I had a look at it. I tried it with an app as bare as possible. It runs fine with ruby 2.0 but crashes with ruby 1.9.3.'""",,,,,,,,,,,,,,,,,,,,
devise,2930,closed,3,2014-03-13 13:01:38,37.02,,1,,"b""b' This is an issue that has been fixed in Devise master since Rails changes the default session serializer.'""",,,,,,,,,,,,,,,,,,,,,
devise,2930,closed,closed,2014-03-24 09:55:37,1253.98,0,2,3,,,,,,,,,,,,,,,,,,,,,,
devise,2930,closed,reopened,2014-03-24 11:40:47,105.17,0,2,3,,,,,,,,,,,,,,,,,,,,,,
devise,2930,closed,closed,2014-04-03 19:05:02,444.25,0,2,3,,,,,,,,,,,,,,,,,,,,,,
devise,2930,closed,4,2014-03-13 13:01:38,52.57,,1,,"b'b"" I\'m having the same issue with Rails 4.1.1"," Devise master (downloaded from github today) and Ruby 1.9.3.The problem is triggered by a call to in my layout. Taking out timeoutable fixes the problem. Here\'s a stacktrace:  ""'",,,,,,,,,,,,,,,,,,,,
devise,2930,closed,5,2014-03-13 13:01:38,951.68,,1,,"b'b"" I\'m having the exact same issue as @mvdamme.  I\'m using Ruby 1.9.3"," Rails 4.1.1 and Devise master. I get the exact same error. This issue is not fixed...""'",,,,,,,,,,,,,,,,,,,,
devise,2930,closed,6,2014-03-13 13:01:38,254.92,,,1,"b'b\' Also having this exact same issue ""comparison of String with ActiveSupport::TimeWithZone failed"" in : = 30.minutes if I remove timeoutable it works just fine", using devise master and devise_ldap_Authenticatable rails 4.1.1, rails 1.9.3p545\'',,,,,,,,,,,,,,,,,,,
devise,2930,closed,7,2014-03-13 13:01:38,269.25,,1,,"b'b"" Could you guys please test out [this branch]url  and see how it works? I haven\'t pushed this to master since the fix is pretty hackish and we don\'t have specific tests for how the session serializer upgrade will work.""'",,,,,,,,,,,,,,,,,,,,,
devise,2930,closed,8,2014-03-13 13:01:38,512.37,,,1,"b""b' The suggested branch (lm-timeoutable-fix) solves the problem for me. Tested using Ruby 1.9.3 and Rails versions 4.1.1 and 4.1.4. Thanks for looking into this!'""",,,,,,,,,,,,,,,,,,,,,
devise,2930,closed,9,2014-03-13 13:01:38,555.95,,1,,"b'b"" Right"," I\'ll see to get this into and remove that branch anytime soon.""'",,,,,,,,,,,,,,,,,,,,
devise,2930,closed,10,2014-03-13 13:01:38,462.72,,1,,"b""b' This solved my problem when running and  '""",,,,,,,,,,,,,,,,,,,,,
devise,2930,closed,11,2014-03-13 13:01:38,1416.6,,1,,"b'b\' @lucasmazza  I see ""Silence Warning Regarding Use of Splat"" updated on master 7 days ago. and branch lm-timeoutable-fix was last updated 15 days ago ... The issue still exists with the master branch ... what would be the possible effects that can occur ? And are there any possibilities to get this code updated on master soon ??\''",,,,,,,,,,,,,,,,,,,,,
devise,2930,closed,12,2014-03-13 13:01:38,1071.97,,1,,"b""b' :+1: seeing the issue as well'""",,,,,,,,,,,,,,,,,,,,,
devise,2930,closed,13,2014-03-13 13:01:38,196.92,,,1,"b'b\' I am still seeing this issue when I try to use ""Timeoutable"". Any word of when this\\\'ll get into the master branch? Thanks!\''",,,,,,,,,,,,,,,,,,,,,
devise,2930,closed,14,2014-03-13 13:01:38,484.08,,1,,"b""b' Finally pushed this to master @ eb9db7ba3a552ed410b20f1040e167569838b068 gonna cut a new release  this week.'""",,,,,,,,,,,,,,,,,,,,,
devise,2930,closed,15,2014-03-13 13:01:38,300.4,,,1,"b'b"" We\'re using master for now: We look forward to the next release.  Thanks!""'",,,,,,,,,,,,,,,,,,,,,
devise,2930,closed,16,2014-03-13 13:01:38,406.92,1,,,"b""b' Sorry for the delay"," but 3.3.0 is out :tada: :tada: :tada: '""",,,,,,,,,,,,,,,,,,,,
devise,2930,closed,17,2014-03-13 13:01:38,570.67,,,1,"b""b' Thanks everybody!'""",,,,,,,,,,,,,,,,,,,,,
devise,2930,closed,18,2014-03-13 13:01:38,65.07,,,1,"b""b' Updating to Devise 3.3 fixed the issue for me. Thank you. :+1: '""",,,,,,,,,,,,,,,,,,,,,
devise,2930,closed,-,-,-,1,10,9,,,,,,,,,,,,,,,,,,,,,,
devise,2942,closed,opened,2014-03-24 19:34:57,,,,,,,,,,,,,,,,,,,,,,,,,,
devise,2942,closed,title,2014-03-24 19:34:57,00:00,,1,,"b""b' Update Password Succeeds Without Password Confirmation'""",,,,,,,,,,,,,,,,,,,,,
devise,2942,closed,body,2014-03-24 19:34:57,00:00,,,1,"b'b"" I have created an API using devise. When creating a user", it is required that a password and a password_confirmation be provided, and that they match. However, I can\'t replicate this behavior when updating a user\'s password.  When updating a user\'s password, I would like a valid current_password, password, and password_confirmation to be provided I\'m whitelisting :current_password, :password, and :password_confirmation with strong params in my controller," and using update_with_password to update the password attribute on my user instance. I have a gist here:url ""'",,,,,,,,,,,,
