REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,
libuv,1296,closed,19,2014-05-22 08:45:43,1.97,,1,,"b""b' On line 78 we conver the wide chars to multibyte. Here we convert multibyte to wide char. Is this double conversion necessary when using instead of  ?'""",,,,,,,,,,,,
libuv,1296,closed,20,2014-05-22 08:45:43,4.32,,1,,"b'b"" In japanese", we are using cp932 encoding. And CJK people uses others. This part convert characters to  ," and convert into characters.Windows doesn\'t provide APIs which can convert to directly.""'",,,,,,,,,,
libuv,1296,closed,21,2014-05-22 08:45:43,2.72,1,,,"b'b"" Ah"," sorry url  GetNameInfoW is provided after Windows XP. So it shouldn\'t put the covert. it should be only adding prototype of missing definition.""'",,,,,,,,,,,
libuv,1296,closed,22,2014-05-22 08:45:43,0.23,,1,,"b'b"" I\'ll fix in soon.""'",,,,,,,,,,,,
libuv,1296,closed,23,2014-05-22 08:45:43,8.5,1,,,"b""b' Sorry about noisy replies. Done.'""",,,,,,,,,,,,
libuv,1296,closed,24,2014-05-22 08:45:43,4.67,,,1,b'b\' Thanks!On Jun 23, 2014 9:22 AM,"mattn"" notifications@ wrote:\''
libuv	1296	closed	25	k-takata	2014-05-22 08:45:43	135.42		+1		b'b""   This line might cause a problem on MinGW-w64 32-bit version because isn\'t defined. (It is only defined on 64-bit version.)Maybe the following is better?:   will be defined only when is typedef\'ed.""'
libuv	1296	closed	26	saghul	2014-05-22 08:45:43	25.6		+1		b""b' This seems to be the correct check for MinGW32 / w64:  '",,,,,,,,,,
libuv,1296,closed,27,2014-05-22 08:45:43,9.58,,1,,"b""b' Using seems better than mine.'""",,,,,,,,,,,,
libuv,1296,closed,28,2014-05-22 08:45:43,1226.12,,,1,"b'b"" Hi there", I tested this, but unfortunately it\'s not enough :-( I had to disable CRT debugging on MinGW32, though it works on MinGW-w64: url  Also, aligned allocation function are not present, so: url  Now, after adding those to your changes," I get: I guess defining GetNameInfoW is not enough. Can you add the fallback to plain ascii like you did before? Thanks!""'",,,,,
libuv,1296,closed,29,2014-05-22 08:45:43,936.75,,1,,"b""b' Ping :-)'""",,,,,,,,,,,,
libuv,1296,closed,30,2014-05-22 08:45:43,124.47,,1,,"b'b"" It\'s wired thing...However using ANSI API fixes this issue.""'",,,,,,,,,,,,
libuv,1296,closed,31,2014-05-22 08:45:43,434.3,,,1,"b""b' Thanks! Almost there! Looks like GetAddrInfoW and FreeAddrInfoW are also missing: Mind provising a patch for that too?'""",,,,,,,,,,,,
libuv,1296,closed,32,2014-05-22 08:45:43,14.12,1,,,"b'b"" Really? It\'s too strange. Those APIs are containing after Windows XP. url ""'",,,,,,,,,,,,
libuv,1296,closed,33,2014-05-22 08:45:43,11.15,1,,,"b""b' Yeah", AFAIS they should be there :-/ Not sure if it could be due to the mingw32 toolchain on Debian," unfortunately I have no way of testing it on Windows ATM.'""",,,,,,,,,,
libuv,1296,closed,34,2014-05-22 08:45:43,9.75,,,1,"b'b"" Hum", looks related to the runtime version or something, which seems to be ancient on Debian. I downloaded a more recent one from url  but got the same. This probably means that the change for GetNameInfoW was unnecessary :-( I\'ll try to setup a MinGW32 environment on Windows and test this out," not to waste your time. Thanks for your effort!""'",,,,,,,,,
libuv,1296,closed,35,2014-05-22 08:45:43,624.08,1,,,"b""b' Finally managed to get around this. Landed url  and url  which fix the build in MinGW32. Unfortunately", the cross-compiler toolchain in Debian and Ubuntu is too old so I cannot create a Jenkins configuration to test compilation. At least I did get the environment up and running on my Windows 7 machine. Sigh. Anyway, my advice to you, future reader," is to stick to MinGW-w64.'""",,,,,,,,
libuv,1296,closed,closed,2014-07-06 18:47:36,741.57,7,24,6,,,,,,,,,,,,,
libuv,1296,closed,36,2014-05-22 08:45:43,317.42,,,1,"b""b' Awesome! thank you'""",,,,,,,,,,,,
libuv,1296,closed,-,-,-,7,24,7,,,,,,,,,,,,,
libuv,1320,closed,opened,2014-06-18 08:52:05,,,,,,,,,,,,,,,,,
libuv,1320,closed,title,2014-06-18 08:52:05,00:00,,1,,"b""b' Add uv_udp_try_send()'""",,,,,,,,,,,,
libuv,1320,closed,body,2014-06-18 08:52:05,00:00,,1,,"b""b' For real-time applications in which UDP is mostly used", having (equivalent to  ) would be very useful as it may avoid buffer memcpy for each send call. With we can first try it and," in case it returns zero (so the socket is not ready for writing right now) we can continue with current procedures. Could you please implement this?'""",,,,,,,,,,
libuv,1320,closed,1,2014-06-18 08:52:05,2.22,,,1,"b""b' Patches are welcome :-)'""",,,,,,,,,,,,
libuv,1320,closed,2,2014-06-18 08:52:05,1.5,,1,,"b""b' Yes"," I will try. But for me it is very difficult to get deep into UV internal structures.'""",,,,,,,,,,,
libuv,1320,closed,3,2014-06-18 08:52:05,358.17,,1,,"b'b"" Streams have a write queue and [a field called write_queue_size which exposes how much left there is in the write queue to write]url This field [get\'s used in uv_tcp_try_write]url  to determine if one can write or not. So the first step is to actually expose the same functionality in udp because udp doesn\'t have this field"," but it has a write queue and you can\'t just write force push something before the write queue is empty.""'",,,,,,,,,,,
libuv,1320,closed,4,2014-06-18 08:52:05,12.55,,,1,"b'b\' Great info. I will start with that :) BTW: in -unix.h: and in uv.h: May I understand why alloc_cb and read_cb are ""public"" on uv_stream while they are ""private"" on  uv_udp?\''",,,,,,,,,,,,
libuv,1320,closed,5,2014-06-18 08:52:05,151.42,,,1,"b'b"" No reason. Inconsistency in libuv. Should they be public or private? I think they should be public", it lets the user change the callbacks without running tcp_read and udp_recv again, but then the callbacks field in the _ functions would become obsolete? The callbacks in the function arguments are useful for easier FFI, so they have to stay. Make the callbacks public," so the cool kids can change them and leave them in the _ arguments so I don\'t have to fiddle with the handle offsets all the time. @saghul Any comments?""'",,,,,,,,
libuv,1320,closed,6,2014-06-18 08:52:05,1.93,,1,,"b""b' Here is a write_queue_size in the udp handle for unix: url  uv_count_bufs is duplicated in my code though. I think this function should be made public because it is a useful utility function if people use multiple buffers. @saghul any comments on uv_count_bufs?'""",,,,,,,,,,,,
libuv,1320,closed,7,2014-06-18 08:52:05,44.7,,1,,"b""b' I looked at the windows code url  And I see that it tries to write the stuff immediately even when using the normal _send function. Care to elaborate @piscisaureus @bnoordhuis @indutny ? Why does the try_write for unix when windows seems to have this already build in on all handles that windows supports? Even in the tcp code windows tries to write immediately: url '""",,,,,,,,,,,,
libuv,1320,closed,8,2014-06-18 08:52:05,5.02,,1,,"b""b' Ws strongly need the API. Otherwise we always need to allocate a specific buffer for the call"," which is not true when using  .'""",,,,,,,,,,,
libuv,1320,closed,9,2014-06-18 08:52:05,237.08,1,,,b'b\' I don\\\'t disagree but I won\\\'t be the one writing it.  :-) Some random observations:1. returns the number of bytes written.  That would be kind of superfluous for because datagram writes are atomic: everything is written or nothing is but partial writes don\\\'t happen.  A boolean is probably sufficient but then again," returning the number of bytes written doesn\\\'t actually hurt and is ""bool-y"" too.2. The current implementation is kind of inefficient because it always queues the datagram and polls the socket for write readiness first.  More efficient would be to try to write immediately when the write queue is empty and only queue when that fails with EAGAIN.\''",,,,,,,,,,,
libuv,1320,closed,10,2014-06-18 08:52:05,593.38,1,,,"b""b' Why is UDP always the poor brother in any I/O library? :('""",,,,,,,,,,,,
libuv,1320,closed,closed,2014-06-24 08:20:03,1407.97,2,7,3,,,,,,,,,,,,,
libuv,1320,closed,reopened,2014-06-24 08:20:04,0.02,2,7,3,,,,,,,,,,,,,
libuv,1320,closed,11,2014-06-18 08:52:05,4.48,,,1,b'b\' I\\\'m not sure what kind of answer you are expecting," so I\\\'m going to go with ""patches are welcome"".\''",,,,,,,,,,,
libuv,1320,closed,12,2014-06-18 08:52:05,4.02,,,1,b'b\' It was rather a rhetorical question :) And yes," I will work on this ""feature"" (more than a patch I think).\''",,,,,,,,,,,
libuv,1320,closed,13,2014-06-18 08:52:05,33.85,,,1,"b""b' 1. Should the read_cb and and alloc_cb be public or private in stream and udp? Currently in stream they are public while in udp they are private. IMO they should be public. Reason is above.2. Should we make uv_count_bufs public? It is useful code and I need it for the udp write_queue_size implementation anyway. Currently it is implemented two times in seperated places [win#1]url  [unix#2]url  '""",,,,,,,,,,,,
libuv,1320,closed,14,2014-06-18 08:52:05,3.03,,1,,"b""b' Yes to 1 and 2 :)And it seems that write_queue_size is a MUST in order to add  .'""",,,,,,,,,,,,
libuv,1320,closed,15,2014-06-18 08:52:05,0.4,,1,,"b'b"" I don\'t we need to handle that for this PR. Personally I consider them private.We can probably move it to uv-common and rename it to  "," as it\'s an internal function.""'",,,,,,,,,,,
libuv,1320,closed,16,2014-06-18 08:52:05,1.83,,1,,"b""b' Should uv__count_bufs be inline like the windows code suggests?'""",,,,,,,,,,,,
libuv,1320,closed,17,2014-06-18 08:52:05,6.37,,1,,"b""b' We only use it in a couple of places", so I guess it could be inline," yes.'""",,,,,,,,,,
libuv,1320,closed,18,2014-06-18 08:52:05,34.18,,1,,"b""b' @txdv what is your roadmap? I assume:1. Add a common and include it into UDP.2. Improve [bullet 2]url  commented by @bnoordhuis (so unix becomes more efficient). Am I right?'""",,,,,,,,,,,,
libuv,1320,closed,19,2014-06-18 08:52:05,11.02,,1,,"b'b"" 1. I will put it into uv_common as a common internal lib function", we can make it public afterwards if it is needed.2. This change depends on write_queue_size or a write_queue_count. Now that bnoordhuis mentioned it, in the udp version we don\'t send buffer lengths. We send entire buffers, if they are too big and don\'t fit in the underlying udp packet, they will be truncated and the rest has to be disgarded (even from write_queue_size, which is not currently done correctly in my commit). So maybe adding a write_queue_count along the write_queue_size is kind of reasonable because it gives you some more information about how full the queue is. My plan is now:1. make uv__count_bufs internally available in the library as an inline function2. implement write_queue_size and write_queue_count using uv__count_bufs. write_queue_count represents the number of sends, not the number of bufs given to send.3. implement try_send4. implement more efficient normal send 4 and 3 do not depend on each other," they both depend on 2 though which depends on 1.""'",,,,,
libuv,1320,closed,20,2014-06-18 08:52:05,7.85,,1,,"b'b"" Not sure I follow. Can\'t we substract the length of the buffer and not the length of what was sent from write_queue_size?""'",,,,,,,,,,,,
libuv,1320,closed,21,2014-06-18 08:52:05,0.68,,,1,"b'b"" @saghul This is exactly what I\'m going to do and what I wanted to say. However the write_queue_size is not a very useful metric for measuring how full the queue is"," so I\'m think adding a write_queue_count would be nice.""'",,,,,,,,,,,
libuv,1320,closed,22,2014-06-18 08:52:05,2.05,,,1,"b""b' @txdv so great!'""",,,,,,,,,,,,
libuv,1320,closed,23,2014-06-18 08:52:05,15.2,,1,,"b'b"" I don\'t see  write_queue_count would help", can you provide an example use case? In TCP the queue size can be used to implement backoff, here not really, but gives the user the udea of how many bytes are pending to be sent," and he can stop sending for a bit until he sees that the level went down (by checking in send_cb) for example.""'",,,,,,,,
libuv,1320,closed,24,2014-06-18 08:52:05,51.48,,1,,"b""b' What useful information does write_queue_size give you if you add a buffer with a 64k buffer and a buffer with 1 byte? It will be 64k + 1", but is there anything you can reason about this number? You still have two sends, copying 64k takes probably a bit longer," but we are still crossing  which introduces somekind of overhead as well. write_queue_count in this case gives us the value 2. 2 operations until the queue is freed.'""",,,,,,,,,
libuv,1320,closed,25,2014-06-18 08:52:05,8.02,,1,,"b'b"" Tells me how much data is in the queue exactly. After each write operation (in the callback) I can check how much is left.I\'m -1 on this. We might change how writes are dealt with internally in the future and coalesce them"," so the number of requests won\'t be equal to the number of operations.""'",,,,,,,,,,,
libuv,1320,closed,26,2014-06-18 08:52:05,1.22,,1,,"b""b' @saghul please remember we are talking about UDP. You must send entire datagrams one by one"," regardless how long each one is.'""",,,,,,,,,,,
libuv,1320,closed,27,2014-06-18 08:52:05,8.08,,1,,"b""b' They will be in udp. This is exactly the point.'""",,,,,,,,,,,,
libuv,1320,closed,28,2014-06-18 08:52:05,1.1,,1,,"b'b"" Doh", you guys are right. Sorry," I\'m doing multiple things at once. It\'s fine then.""'",,,,,,,,,,
libuv,1320,closed,29,2014-06-18 08:52:05,17.72,1,,,"b""b' First step: url  I have to check if it works on windows before a pull request. It is strange that in WINDOWS you have to CAPSLOCK the INLINE keyword.'""",,,,,,,,,,,,
libuv,1320,closed,30,2014-06-18 08:52:05,3.98,,1,,"b""b' We might need some UV_INLINE helper macro"," for MSVC.'""",,,,,,,,,,,
libuv,1320,closed,31,2014-06-18 08:52:05,14.53,,1,,"b""b' According to this: url [Now we look into the code]url  and yes", @saghul you are right. Now the question is," where do we put the UV_INTERNAL?'""",,,,,,,,,,
libuv,1320,closed,32,2014-06-18 08:52:05,21.75,,1,,b'b\' @txdv humm, you are defining an inline function in uv-common.c," that is not good and will cause ""undefined symbol"" if you call that funcion from two or more different source files (which is true). And in uv-common.h you\\\'ve added an inline declaration (with no body)"," which honestly I don\\\'t understand. AFAIK inline functions must be declared and defined in header files. The only case in which you can declare a function as inline within a source file (.c) is when such a function is ""private"" and just called from the same source file. Correct me if I\\\'m wrong", please.\'',,,,,,,,
libuv,1320,closed,33,2014-06-18 08:52:05,1.35,,1,,"b'b"" I\'d put it in uv-common.""'",,,,,,,,,,,,
libuv,1320,closed,34,2014-06-18 08:52:05,6.9,,1,,"b'b"" @ibc is right. uv-common.c will be compiled to uv-common.o", so no code sharing can happen unless you define the function on the h file. So, lets drop the inline," I don\'t think it\'ll matter.""'",,,,,,,,,
libuv,1320,closed,35,2014-06-18 08:52:05,167.42,,1,,"b'b"" @ibc [You are right]url  I think this goes the same for C compilers. If this function is worthy inlining"," the compiler will do it itself. url  now we don\'t need to rely on UV_INTERNAL anymore.""'",,,,,,,,,,,
libuv,1320,closed,36,2014-06-18 08:52:05,155.55,,1,,"b""b' +1'""",,,,,,,,,,,,
libuv,1320,closed,37,2014-06-18 08:52:05,135.53,,1,,"b'b"" I added and tested write_queue_size  both windows and unix versions: url  I copied the code from the tcp code base", so it should work... Well, they lack a testcase itself," but .... Is it possible to add one? Create one socket which doesn\'t read and write into it with the other until something is queued? What do you think guys? Will you give me many thumb ups if I create some test cases?""'",,,,,,,,,
libuv,1320,closed,38,2014-06-18 08:52:05,48.72,,,1,"b""b' The point is: what do you want to test it? right now you have not added new API yet so by using your libuv modified version (which has same API yet) I cannot figure how to test the new additions (may be I miss something). I expect that the way to go is", once is added, code a test similar to  , but note that such a test DOES NOT require that can write (or not) all the given buffer (it may happen or not, which depends on the host, CPU usage," etc).'""",,,,,,
libuv,1320,closed,39,2014-06-18 08:52:05,45.55,,1,,"b""b' we have write_queue_size on udp which we can test.'""",,,,,,,,,,,,
libuv,1320,closed,40,2014-06-18 08:52:05,3.73,,1,,"b""b' There are some stuff in current tests:  '""",,,,,,,,,,,,
libuv,1320,closed,41,2014-06-18 08:52:05,0.35,,,1,"b""b' Major props for extra tests! Plus"," first round on me if you ever find yourself in Amsterdam :-)'""",,,,,,,,,,,
libuv,1320,closed,42,2014-06-18 08:52:05,3.57,,1,,"b""b' looks like I have to add an assert after each udp test to check if the write_queue_size is empty '""",,,,,,,,,,,,
libuv,1320,closed,43,2014-06-18 08:52:05,1067.65,,1,,"b""b' I just added the tests. I just piggy bagged them with the other tests. url  @indutny @saghul I think this should be a self contained pull request. What do you think? Is adding just some asserts in the other testcases enough of a test? I will add  now.'""",,,,,,,,,,,,
libuv,1320,closed,44,2014-06-18 08:52:05,20.52,,1,,b'b\' I would rather have it as a commit of the try_send PR.On Jun 29, 2014 5:49 PM,"Andrius Bentkus"" notifications@ wrote:\''
libuv	1320	closed	45	txdv	2014-06-18 08:52:05	188.08		+1		b""b' Should I name the fields send_queue_size? and send_queue_count?'",,,,,,,,,,
libuv,1320,closed,46,2014-06-18 08:52:05,16.4,,1,,b'b\' Yes, much better. ##  I\\xc3\\xb1aki Baz Castilloibc@On Jun 29, 2014 9:18 PM,"Andrius Bentkus"" notifications@ wrote:\''
libuv	1320	closed	47	saghul	2014-06-18 08:52:05	12.1			+1	b'b\' Sounds good.On Jun 29, 2014 9:17 PM, ""Andrius Bentkus"" notifications@ wrote:\''
libuv	1320	closed	48	ibc	2014-06-18 08:52:05	32.6		+1		b'b\' Yep, write has a ""streaming"" meaning.On Jun 29, 2014 9:46 PM, ""Sa\\xc3\\xbal Ibarra Corretg\\xc3\\xa9"" notifications@wrote:\''
libuv	1320	closed	49	txdv	2014-06-18 08:52:05	25.87	+1			b""b' That name confused @saghul earlier'",,,,,,,,,
