REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,
chosen,1546,closed,16,2013-09-12 13:16:51,1154.05,,1,,"b""b' so much :+1: '""",,,,,,,,,,,,,,,,,
chosen,1546,closed,17,2013-09-12 13:16:51,1044.33,,1,,"b'b"" The above hack don\'t work. It seems like is  . In both and  .""'",,,,,,,,,,,,,,,,,
chosen,1546,closed,18,2013-09-12 13:16:51,6.42,1,,,"b""b' Sorry"," the correct code is: '""",,,,,,,,,,,,,,,,
chosen,1546,closed,19,2013-09-12 13:16:51,12.05,,,1,"b""b' Thank you! This works great. I finally end up with this code:  '""",,,,,,,,,,,,,,,,,
chosen,1546,closed,20,2013-09-12 13:16:51,243.07,,,1,b'b\' I have a dynamic page which generates multiple select boxes based on user input. The above code from Jarnoleconte works great, except for when there is an empty selection, which produces an error message in the console: Uncaught For the time being I\\\'ve enclosed this in an if statement: so whilst this is a good workaround for the time being," I\\\'m also a ""+1"" for having this as an option", something along the lines of chosen:stay_open, and a \\\'close\\\' button being added to the dropdown.\'',,,,,,,,,,,,
chosen,1546,closed,21,2013-09-12 13:16:51,32.77,,1,,"b'b"" The code is obviously not gonna work if there\'s no select box. The code I posted was simplified to understand it more easily. Everyone should feel free to integrate it however they want in their libraries"," e.g. make a wrapper or something.""'",,,,,,,,,,,,,,,,
chosen,1546,closed,22,2013-09-12 13:16:51,1074.68,,,1,"b""b' For those who could be interested", I also wanted to keep the filtering / search text input, so I added some lines to ellekz code. Seems to work well on chosen 1.2. As I do not know chosen code at all," please do not hesitate to tell me if something is wrong.  '""",,,,,,,,,,,,,,
chosen,1546,closed,23,2013-09-12 13:16:51,756.22,,,1,"b""b' That works really fine. Thanks @ronanquillevere :white_check_mark: '""",,,,,,,,,,,,,,,,,
chosen,1546,closed,24,2013-09-12 13:16:51,1033.27,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,
chosen,1546,closed,25,2013-09-12 13:16:51,911.58,,,1,"b'b"" Thanx for the hack"," it works indeed. I only removed (); call to avoid highlighting the closest active option. It now looks more... calm :-) It would be even better to be able to deselect options right from the list. Right now they\'re just greyed and can only be removed with X button.""'",,,,,,,,,,,,,,,,
chosen,1546,closed,26,2013-09-12 13:16:51,659.4,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,
chosen,1546,closed,27,2013-09-12 13:16:51,1129.55,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,
chosen,1546,closed,28,2013-09-12 13:16:51,406.23,,1,,"b""b' +1"," this is quite necessary for the multi-selection drop-down. '""",,,,,,,,,,,,,,,,
chosen,1546,closed,29,2013-09-12 13:16:51,213.78,,1,,"b""b' Is there any way to make the fix that @ronanquillevere posted function when there are several multi-select elements on a single page?'""",,,,,,,,,,,,,,,,,
chosen,1546,closed,30,2013-09-12 13:16:51,565.5,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,
chosen,1546,closed,31,2013-09-12 13:16:51,238.12,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,
chosen,1546,closed,32,2013-09-12 13:16:51,1057.18,,1,,"b""b' +1"," the main reason to have a mutli select is to be able to select mutliple options. Chosen should support doing this fast without having to reopen the select menu for every option. This would especially help with long list where the user may have to scroll to find the desired options. '""",,,,,,,,,,,,,,,,
chosen,1546,closed,33,2013-09-12 13:16:51,917.2,,1,,"b""b' This has been open since 2013"," so I just decided to use Select2 instead.'""",,,,,,,,,,,,,,,,
chosen,1546,closed,34,2013-09-12 13:16:51,1367.33,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,
chosen,1546,closed,35,2013-09-12 13:16:51,1340.82,,1,,"b'b"" For those using angular-chosen"," simply place @ronanquillevere\'s code in the function in angular-chosen directive (you will have to get the source code instead of using ). Here is what I did:  ""'",,,,,,,,,,,,,,,,
chosen,1546,closed,36,2013-09-12 13:16:51,766.43,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,
chosen,1546,closed,37,2013-09-12 13:16:51,877.18,,,1,"b'b"" +1 it is only logical that multiselects with high probability of multiple choices would expect the box not to close. +click is a nice feature"," but that\'s not good UX.""'",,,,,,,,,,,,,,,,
chosen,1546,closed,38,2013-09-12 13:16:51,1037.02,,,1,"b""b' +1 We recently replaced an older multi-select with Chosen and one of the main complaints we are getting from our users is that it takes more clicks to select multiple items in the list because the dropdown closes each time.  Like others we are going to add a hack so it stays open by default for multi-select. It would be really nice if that was one of the options.'""",,,,,,,,,,,,,,,,,
chosen,1546,closed,39,2013-09-12 13:16:51,515.53,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,
chosen,1546,closed,40,2013-09-12 13:16:51,498.88,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,
chosen,1546,closed,41,2013-09-12 13:16:51,414.7,,1,,"b""b' +1 this is a vital feature. anyone willing to help with a PR?'""",,,,,,,,,,,,,,,,,
chosen,1546,closed,closed,2016-09-12 16:35:37,198.77,3,32,8,,,,,,,,,,,,,,,,,,
chosen,1546,closed,reopened,2016-09-12 16:36:18,0.68,3,32,8,,,,,,,,,,,,,,,,,,
chosen,1546,closed,closed,2016-09-14 15:37:42,1381.4,3,32,8,,,,,,,,,,,,,,,,,,
chosen,1546,closed,42,2013-09-12 13:16:51,920.58,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,
chosen,1546,closed,43,2013-09-12 13:16:51,192.03,,,1,"b""b' Hi guys"," any estimate when there will be a proper release that contains it? or did I miss anything?'""",,,,,,,,,,,,,,,,
chosen,1546,closed,44,2013-09-12 13:16:51,435.68,,,1,"b""b' Looks like this much needed feature has been in master for 3 months now.  How about a new release? :) :) '""",,,,,,,,,,,,,,,,,
chosen,1546,closed,45,2013-09-12 13:16:51,395.73,,,1,"b""b' Hi"," I am trying to keep multiple selections chosen by user after page refresh/ after the page is rendered.  I am selected 5 multiple Districts (items) and main keyword for search. Often I want to search with different keyword within the same multiple selections. It is not very user friendly if user needs to repeat multiple selections.  I am using Chosen Jq lib.  Any help will be appreciated. -Datta '""",,,,,,,,,,,,,,,,
chosen,1546,closed,46,2013-09-12 13:16:51,988.28,,1,,"b""b' @DATTAU that would be in the same way as you do it with regular form selects. '""",,,,,,,,,,,,,,,,,
chosen,1546,closed,47,2013-09-12 13:16:51,136.92,,,1,"b""b' koenpunt"," Can you explain? Please!'""",,,,,,,,,,,,,,,,
chosen,1546,closed,48,2013-09-12 13:16:51,1132.42,,1,,"b""b' Workaround if u need to keep it open all the way. In onload"," call this for firstopen  In  there is function:  replace it with:  '""",,,,,,,,,,,,,,,,
chosen,1546,closed,49,2013-09-12 13:16:51,923.48,,1,,"b""b' i did it like this"," look for this method add in another condition  '""",,,,,,,,,,,,,,,,
chosen,1546,closed,50,2013-09-12 13:16:51,1273.93,,1,,"b'b\' I\\\'m not sure if it is a bug or it was made like this. I have 18 items in multiselect  with ""Ctrl"" but when I\\\'m trying to select f.e. 15th element in list", its is scrolling automaticly to the first unselected item. Is there any switch to keep opened window in last possition?\'',,,,,,,,,,,,,,,,
chosen,1546,closed,51,2013-09-12 13:16:51,1147.22,,,1,"b""b' I have used the hack of HarrisRobin and it is working fine with the first select. I have used multiple number of select box using chosen but this hack is not working with the rest select box than the first one. Would anyone please help me ?'""",,,,,,,,,,,,,,,,,
chosen,1546,closed,52,2013-09-12 13:16:51,415.38,,,1,"b'b\' I\\\'ve tested the code snippets on this page and they seem to reset the default text to ""Select Some Options""", they also do not work with multiple multiple-selects on the same page. This would be a nice feature to have so we don\\\'t have to instruct our users to hold-down a modifier key.\'',,,,,,,,,,,,,,,,
chosen,1546,closed,53,2013-09-12 13:16:51,1157.88,,,1,"b""b' Hello All"," Is this feature implemented now in 2019? :) '""",,,,,,,,,,,,,,,,
chosen,1546,closed,-,-,-,3,37,15,,,,,,,,,,,,,,,,,,
chosen,1556,closed,opened,2013-09-16 07:09:19,,,,,,,,,,,,,,,,,,,,,,
chosen,1556,closed,title,2013-09-16 07:09:19,00:00,,1,,"b""b' bower version?'""",,,,,,,,,,,,,,,,,
chosen,1556,closed,body,2013-09-16 07:09:19,00:00,,1,,"b""b' how do you use the bower package?'""",,,,,,,,,,,,,,,,,
chosen,1556,closed,1,2013-09-16 07:09:19,1.72,,1,,"b'b"" I don\'t even see a .js file in there.""'",,,,,,,,,,,,,,,,,
chosen,1556,closed,closed,2013-09-16 07:11:02,1.72,0,3,0,,,,,,,,,,,,,,,,,,
chosen,1556,closed,reopened,2013-09-16 07:17:43,6.68,0,3,0,,,,,,,,,,,,,,,,,,
chosen,1556,closed,2,2013-09-16 07:09:19,66.68,,1,,"b'b"" Compiled JS files are not versionned anymore. It was making our life more complex by creating conflicts all the time. The compiled JS files are now distributed through the github release system. Thus"," I don\'t think the bower package was an official one""'",,,,,,,,,,,,,,,,
chosen,1556,closed,3,2013-09-16 07:09:19,153.32,,1,,"b'b"" See @kenearley\'s comment here: url ""'",,,,,,,,,,,,,,,,,
chosen,1556,closed,closed,2013-09-16 10:51:03,213.33,0,5,0,,,,,,,,,,,,,,,,,,
chosen,1556,closed,4,2013-09-16 07:09:19,1063.52,,1,,"b""b'   As of 1.4.2"," Chosen supports bower installs. Read [the 1.4.2 release notes]url  for details.'""",,,,,,,,,,,,,,,,
chosen,1556,closed,-,-,-,0,6,0,,,,,,,,,,,,,,,,,,
chosen,1577,open,opened,2013-09-26 22:13:30,,,,,,,,,,,,,,,,,,,,,,
chosen,1577,open,title,2013-09-26 22:13:30,00:00,,1,,"b""b' Exclude search input field when disable_search is false'""",,,,,,,,,,,,,,,,,
chosen,1577,open,body,2013-09-26 22:13:30,00:00,,,1,"b'b"" When search is not desired", there is no need to include the search input field. Furthermore, I kind of disapprove with having an input field there at all. Since chosen is often used in forms (I strongly presume), it would be smooth having only true form input elements in the form. I know it doesn\'t have a attribute, and thus won\'t be included when submitting the form," but third-party plugins targeting forms are not all smart enough to check that.""'",,,,,,,,,,,,
chosen,1577,open,1,2013-09-26 22:13:30,14.55,,1,,"b""b' Are you suggesting that the search field should be created on activation of Chosen?'""",,,,,,,,,,,,,,,,,
chosen,1577,open,2,2013-09-26 22:13:30,4.63,,1,,"b'b"" I\'m suggesting that when the dropdown search is not used (the option is set to  )"," the along with its element is left out and not added to the DOM.""'",,,,,,,,,,,,,,,,
chosen,1577,open,3,2013-09-26 22:13:30,10.83,,1,,"b'b"" I also", more discretely, suggested switching from an element to a non-form-y field, such as  . But of course that\'s a lot of work and not compatible in all browsers. EDIT: Not suggesting," really. More throwing it out there.""'",,,,,,,,,,,,,
chosen,1577,open,4,2013-09-26 22:13:30,65.37,,,1,"b'b"" Browser support for is \'surprisingly good\' actually: url ""'",,,,,,,,,,,,,,,,,
chosen,1577,open,5,2013-09-26 22:13:30,20.73,,,1,"b'b"" I\'ve created a branch using areas for input", and it looks and works great," at least in Chrome: url ""'",,,,,,,,,,,,,,,
chosen,1577,open,6,2013-09-26 22:13:30,19.78,,1,,"b'b\' @pfiller @afEkenholm @koenpunt  while this could be accomplished simply by targeting the class ""chosen-container-single-nosearch"" added to the chosen container via styling when disable_search: false", I agree with @afEkenholm  in that the search should not have been included in the DOM structure at all if the option value is false.\'',,,,,,,,,,,,,,,,
chosen,1577,open,7,2013-09-26 22:13:30,803.88,,1,,"b'b"" We currently use the search input to capture focus. When the search is disabled"," the search input is set to  . There\'s currently no intent to change that in this version of Chosen.""'",,,,,,,,,,,,,,,,
chosen,1577,open,closed,2016-10-15 13:53:19,939.82,0,6,3,,,,,,,,,,,,,,,,,,
chosen,1577,open,reopened,2016-10-15 13:53:27,0.13,0,6,3,,,,,,,,,,,,,,,,,,
chosen,1577,open,-,-,-,0,6,3,,,,,,,,,,,,,,,,,,
chosen,1622,closed,opened,2013-10-22 15:13:16,,,,,,,,,,,,,,,,,,,,,,
chosen,1622,closed,title,2013-10-22 15:13:16,00:00,,1,,"b""b' Chossen Issues in IE'""",,,,,,,,,,,,,,,,,
chosen,1622,closed,body,2013-10-22 15:13:16,00:00,,,1,"b'b"" I\'m using Chosen For my Windows Phone 7 App using html",css,js Remove The Option value in Select ," I\'m using Web service For Bind Data To Drop down Chosen .Then Using  function for Apply The Chosen Design.  It\'s Work Fine In all browser Except IE""'",,,,,,,,,,,,,,
chosen,1622,closed,1,2013-10-22 15:13:16,40.08,,1,,"b""b' what is not working in IE ? And which version of IE ?'""",,,,,,,,,,,,,,,,,
chosen,1622,closed,2,2013-10-22 15:13:16,765.33,,,1,"b""b' Hi  give my Detailed Code Below... MY DROP DOWN Code![dd]url  My Web Service Code For Bind Value To Above Drop Down![ajax]url  MY Chosen JavaScript Code ![choosen]url  my Problem Start Here. What Happen To My Code Is . $(windows).load (function() { Work Correctly It Means In Firefox",Chrome All Browser Apply The Load Function After The web service Completely function run and chosen style applied. but in IE9,"8 the  function run first so chosen style applied first but web service bind data not show in dropdown. below image so my out in firefox and IEFire Fox![firefox]url  IE![ie]url '""",,,,,,,,,,,,,,,
chosen,1622,closed,3,2013-10-22 15:13:16,246.1,,1,,"b""b' Well", this is not specific to IE (even if it is the only case where you see it now). You are assuming the order in which the different are running, while it is asynchrous work (and so the order is unguessable). You need to let chosen know about the changes done in your select after adding new options," as described in the doc: url '""",,,,,,,,,,,,,,
chosen,1622,closed,closed,2013-10-23 10:18:30,1145.23,0,3,2,,,,,,,,,,,,,,,,,,
chosen,1622,closed,reopened,2013-10-23 10:18:43,0.22,0,3,2,,,,,,,,,,,,,,,,,,
chosen,1622,closed,4,2013-10-22 15:13:16,95.85,,1,,"b'b"" Hi Stof ....I solve My Problemby Using .trigger(\'chosen:updated\')Not Using  function No It\'s Run In All Browsers.......""'",,,,,,,,,,,,,,,,,
chosen,1622,closed,closed,2013-10-23 10:20:38,1.92,0,4,2,,,,,,,,,,,,,,,,,,
chosen,1622,closed,-,-,-,0,4,2,,,,,,,,,,,,,,,,,,
chosen,1638,closed,opened,2013-11-06 11:05:41,,,,,,,,,,,,,,,,,,,,,,
chosen,1638,closed,title,2013-11-06 11:05:41,00:00,,1,,"b""b' Change to use rather than  '""",,,,,,,,,,,,,,,,,
chosen,1638,closed,body,2013-11-06 11:05:41,00:00,,1,,"b""b'  litters the DOM with tags that are used to perform its DOM binding. So when using an component with Chosen", searches would never return results because the regex binds to the start using  , and the value of always starts with a tag so it would never match the regex. This PR fixes the problem by searching on  . Another solution would be to change the regex to not bind to the start," but these seemed to be a less significant change.'""",,,,,,,,,,,,,,
chosen,1638,closed,1,2013-11-06 11:05:41,178.42,,1,,"b'b"" @kenearley Of the @-developers", you probably know the most about Ember as far as I know. /cc @jkintscher," just because I know you\'ve wrestled with Chosen + Ember.""'",,,,,,,,,,,,,,,
chosen,1638,closed,2,2013-11-06 11:05:41,8.1,,1,,"b""b' There has been a lot of issues opened on this topic. I think @pfiller is actually more familiar with the problem. I think this is the main thread: url '""",,,,,,,,,,,,,,,,,
chosen,1638,closed,3,2013-11-06 11:05:41,461.2,,1,,"b'b"" Okay", I\'m surprised I didn\'t find that issue strange. Okay good," I\'ll close this one then.""'",,,,,,,,,,,,,,,
chosen,1638,closed,closed,2013-11-06 21:53:24,647.72,0,5,0,,,,,,,,,,,,,,,,,,
chosen,1638,closed,4,2013-11-06 11:05:41,116.7,,,1,"b'b"" @aexmachina Thanks for opening this PR. It\'s a good kick in the pants to get this fixed. With the popularity of Ember rising", it seems a worthwhile endeavor to make Chosen work more easily (especially if it comes at such a low cost). If @stof\'s comment on #1150 is right," this would certainly be merge-ready. ""'",,,,,,,,,,,,,,,
chosen,1638,closed,5,2013-11-06 11:05:41,257.77,,1,,"b""b' That was certainly my impression as I worked through the source.'""",,,,,,,,,,,,,,,,,
chosen,1638,closed,6,2013-11-06 11:05:41,1156.92,,1,,"b'b"" Seems like this _would_ be the solution to #1150", right?  Since that\'s just an issue and this is an actual pull request, I\'m going to re-open it as the Official Proposed Solution\\xe2\\x84\\xa2, since some dupes are coming in now," like url  I\'m also going to add this magic language which _hopefully_ GitHub will pick up even though it\'s not by the official poster: Fixes #1150""'",,,,,,,,,,,,,
chosen,1638,closed,reopened,2013-11-20 23:24:47,91.38,0,7,1,,,,,,,,,,,,,,,,,,
chosen,1638,closed,7,2013-11-06 11:05:41,1140.4,,1,,"b""b' Is this going to be merged any time soon? I just ran into this issue with emberjs.'""",,,,,,,,,,,,,,,,,
chosen,1638,closed,8,2013-11-06 11:05:41,265.4,,1,,"b""b' It seems like lots of people are having the same issue I just filed an identical pull request to this (#1661). Any reason not to merge this?'""",,,,,,,,,,,,,,,,,
