REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,
django,6314,closed,3,2016-03-19 23:57:41,42.55,,1,,"b'b"" +1. Even if you know Python"," the existing error seems to obfuscate the problem for anyone who doesn\'t know django\'s internal structure. (The fact that the first import is  doesn\'t seem intuitively obvious until you know how  interacts with the framework...)""'",,,,,,,,,,,,,,,,
django,6314,closed,4,2016-03-19 23:57:41,0.37,1,,,"b""b' Grunt throws (sic) for reference of a similar error message. +1 to this PR '""",,,,,,,,,,,,,,,,,
django,6314,closed,5,2016-03-19 23:57:41,38.1,,1,,"b'b"" +1 A good error message teaches. It can make the error not only understandable but less likely to be repeated. As someone first exposed to Django in a @palewire class"," this error is an obfuscating barrier both at initial exposure to the framework and again later working on one\'s own. It simply isn\'t descriptive of the issue in a way a newbie will understand how to fix. ""'",,,,,,,,,,,,,,,,
django,6314,closed,6,2016-03-19 23:57:41,126.1,,1,,"b""b' How about:  '""",,,,,,,,,,,,,,,,,
django,6314,closed,7,2016-03-19 23:57:41,67.82,,,1,"b""b' I love it. '""",,,,,,,,,,,,,,,,,
django,6314,closed,closed,2016-03-28 23:59:03,1.37,3,5,1,,,,,,,,,,,,,,,,,,
django,6314,closed,reopened,2016-03-28 23:59:27,0.4,3,5,1,,,,,,,,,,,,,,,,,,
django,6314,closed,8,2016-03-19 23:57:41,697.3,,,1,"b""b' merged in 724a279849a5cd09cdb5ef201fe6958a4c26fe73"," thanks.'""",,,,,,,,,,,,,,,,
django,6314,closed,closed,2016-03-29 11:36:21,696.9,3,5,2,,,,,,,,,,,,,,,,,,
django,6314,closed,9,2016-03-19 23:57:41,1110.87,,1,,"b""b' See the discussion on the commit: url  Reopening to (at least) change PATH to PYTHONPATH.'""",,,,,,,,,,,,,,,,,
django,6314,closed,reopened,2016-03-30 06:07:13,1110.87,3,6,2,,,,,,,,,,,,,,,,,,
django,6314,closed,10,2016-03-19 23:57:41,668.53,,1,,"b""b' Posted to [django-developers]url  to get more feedback.'""",,,,,,,,,,,,,,,,,
django,6314,closed,11,2016-03-19 23:57:41,18.35,,1,,"b""b' Opened a ticket: url and a new PR: url '""",,,,,,,,,,,,,,,,,
django,6314,closed,closed,2016-04-09 17:34:06,686.88,3,8,2,,,,,,,,,,,,,,,,,,
django,6314,closed,-,-,-,3,8,2,,,,,,,,,,,,,,,,,,
django,6316,closed,opened,2016-03-20 19:55:03,,,,,,,,,,,,,,,,,,,,,,
django,6316,closed,title,2016-03-20 19:55:03,00:00,,1,,"b""b' Fixed #26378 -Fixed incorrect behavior in GenericIPAdressField'""",,,,,,,,,,,,,,,,,
django,6316,closed,body,2016-03-20 19:55:03,00:00,,1,,"b'b\' Mixed IPv4 and IPv6 representation is not accepted if unpack_ipv4=False and the first byte of the IPv4 is ""0"" References this: url \''",,,,,,,,,,,,,,,,,
django,6316,closed,closed,2016-03-22 18:36:07,1361.07,0,2,0,,,,,,,,,,,,,,,,,,
django,6316,closed,reopened,2016-03-22 18:42:01,5.9,0,2,0,,,,,,,,,,,,,,,,,,
django,6316,closed,1,2016-03-20 19:55:03,1370.33,,1,,"b""b' Done :-)'""",,,,,,,,,,,,,,,,,
django,6316,closed,2,2016-03-20 19:55:03,1057.63,,,1,"b""b' merged in 32c8e43ef1e859fa55af2f470a2a1120f51afabe"," thanks!'""",,,,,,,,,,,,,,,,
django,6316,closed,closed,2016-03-23 12:23:01,1061.0,0,3,1,,,,,,,,,,,,,,,,,,
django,6316,closed,-,-,-,0,3,1,,,,,,,,,,,,,,,,,,
django,6358,closed,opened,2016-03-29 21:19:43,,,,,,,,,,,,,,,,,,,,,,
django,6358,closed,title,2016-03-29 21:19:43,00:00,,1,,"b""b' Fixed  constructor in openlayers-.'""",,,,,,,,,,,,,,,,,
django,6358,closed,body,2016-03-29 21:19:43,00:00,,1,,"b'b"" Old constructor didn\'t work anymore""'",,,,,,,,,,,,,,,,,
django,6358,closed,1,2016-03-29 21:19:43,218.28,,1,,"b""b' Can you provide any additional details? Is it broken in Django 1.9  1.8?'""",,,,,,,,,,,,,,,,,
django,6358,closed,2,2016-03-29 21:19:43,504.7,,1,,"b'b\' I tested it with Django 1.9 and OpenLayers 2.13.1.The error says: ""Uncaught TypeError:  is not a constructor"".After changing the constructor it works again.\''",,,,,,,,,,,,,,,,,
django,6358,closed,3,2016-03-29 21:19:43,357.5,,1,,"b'b"" @claudep"," can you advise? Not sure if it\'s been broken since its introduction in b16b72d415808073da0418de93bf32f71ead959d. Not sure if we should try for a test too.""'",,,,,,,,,,,,,,,,
django,6358,closed,4,2016-03-29 21:19:43,42.35,,,1,"b""b' Ticket and test"," yes please!'""",,,,,,,,,,,,,,,,
django,6358,closed,5,2016-03-29 21:19:43,501.12,,1,,"b""b' @bgaechter"," any chance you can provide a ticket and test?'""",,,,,,,,,,,,,,,,
django,6358,closed,6,2016-03-29 21:19:43,884.53,,1,,"b""b' Closing due to lack of follow up.'""",,,,,,,,,,,,,,,,,
django,6358,closed,closed,2016-04-27 15:08:12,1068.48,0,7,1,,,,,,,,,,,,,,,,,,
django,6358,closed,7,2016-03-29 21:19:43,32.2,1,,,"b'b"" I investigated about adding a test. This does not belong to JS tests", and I\'m reluctant to add a live server test with network dependencies. I think we could just commit this," only fools never change their mind!""'",,,,,,,,,,,,,,,
django,6358,closed,reopened,2016-05-02 15:40:24,32.2,1,7,1,,,,,,,,,,,,,,,,,,
django,6358,closed,8,2016-03-29 21:19:43,27.23,,,1,"b""b' Committed in 4e2ee866275. Thanks!'""",,,,,,,,,,,,,,,,,
django,6358,closed,closed,2016-05-02 16:07:38,27.23,1,7,2,,,,,,,,,,,,,,,,,,
django,6358,closed,-,-,-,1,7,2,,,,,,,,,,,,,,,,,,
django,6385,closed,opened,2016-04-02 23:27:18,,,,,,,,,,,,,,,,,,,,,,
django,6385,closed,title,2016-04-02 23:27:18,00:00,,1,,"b""b' Fixed #14370 -Added select2 widget for related object fields in admin.'""",,,,,,,,,,,,,,,,,
django,6385,closed,body,2016-04-02 23:27:18,00:00,,1,,"b""b' Adds jQuery Select2 version 4 to support async select inputs including a search feature.  **I split the PR in two commits", one is vendoring select2, one contains my code.**  ### Links & Discussions * [djangoproject#14370]url  * url  * url  * url ### Changes: ~~jQuery noConflict is set to false," jQuery itself does not get removed form global~~ ~~the new select2 widget is automatically used if the related object has a registered admin and defines search fields~~ only str representation is supported at this point the search feature uses the same field as the model admin ### Todo: [x] ~~Possible deprecation of raw_id field?~~ [x] Release note. (Which release?) [x] Selenium integration tests [x] widget tests [x] pagingnator and page tests [x] view tests [x] admin_site integration tests [x] add permission to json view [x] [system checks]url  '""",,,,,,,,,,,,,,
django,6385,closed,1,2016-04-02 23:27:18,1.95,,,1,"b'b"" @jpic this is a first draft", I tested it manually, it seems fine@timgraham I only added tests for the new json view," I\'ll add the widget tests in the sprint tomorrow""'",,,,,,,,,,,,,,
django,6385,closed,2,2016-04-02 23:27:18,515.58,,,1,"b""b' Nice ! Did you try it on dynamically added formset rows ?'""",,,,,,,,,,,,,,,,,
django,6385,closed,3,2016-04-02 23:27:18,54.17,,,1,"b'b"" @jpic no that can\'t work yet", but I\'m on it today!I also got a lot of documentation ahead of me," but it really depends where this is going. I\'m gonna talk to a couple of people here about it.""'",,,,,,,,,,,,,,,
django,6385,closed,4,2016-04-02 23:27:18,13.35,,1,,"b""b' @codingjoe we use DOMNodeInserted event for dynamically added selects: url  We also have a really small snippet for option renaming using the edit button which you might like: url '""",,,,,,,,,,,,,,,,,
django,6385,closed,5,2016-04-02 23:27:18,465.73,,,1,"b'b"" I might be able to try test this out later this week. Seems to me we should give this a release or two in the real world before deprecating raw_id_fields. Like"," make sure it\'s good enough in practice to replace raw_id_fields.""'",,,,,,,,,,,,,,,,
django,6385,closed,6,2016-04-02 23:27:18,9.98,,1,,"b'b"" Does do permission checks? It seems to me it should require the same permissions as raw_id_fields (so if you\'re logged in to the admin", you can\'t just query that table unless you actually have permission, but maybe that\'s ok) Edit: Actually," maybe we just need to make sure that you have the change permission for the Model that has the foreign key. That way it follows the permissions of a normal ChoiceField.""'",,,,,,,,,,,,,,
django,6385,closed,7,2016-04-02 23:27:18,57.32,,,1,"b'b"" @collinanderson good point", that\'s what I thought. Lets see how it performs.Regarding the permissions, you are correct, the change permission would the right thing to check. I\'ll put it on my list," thanks!""'",,,,,,,,,,,,,
django,6385,closed,8,2016-04-02 23:27:18,729.0,,1,,"b""b' There is a small typo in the diff of : you mean not  .'""",,,,,,,,,,,,,,,,,
django,6385,closed,9,2016-04-02 23:27:18,1.95,,,1,"b""b' @codingjoe  first: Thank you for this great improvement. Next: It would be nice if the autocomplete would be easily re-usable outside the admin"," too. Do you plan to support this?'""",,,,,,,,,,,,,,,,
django,6385,closed,10,2016-04-02 23:27:18,566.42,,1,,"b'b"" @guettli no", not really. We have and for that.The really tricky part is to know which queryset to server as a JSON. solves this by using the cache as a persistent storage shared by all application servers. In you\'ll have to specify that explicitly. I don\'t see a way to get this into core. This should remain a admin only feature for now," just like the raw ID field.""'",,,,,,,,,,,,,,,
django,6385,closed,11,2016-04-02 23:27:18,1396.23,,1,,"b'b"" @codingjoe btw", at some point we\'ll need to eventually get django-developers mailing list approval for vendoring select2. Also," you\'ve been mentioning raw_id_fields. I\'m also hoping we can eventually use select2 to replace filter_ for m2m\'s.""'",,,,,,,,,,,,,,,
django,6385,closed,12,2016-04-02 23:27:18,217.0,,,1,b'b\' @codingjoe you said:Yes, this is true, since the django admin interface needs a generic ajax server part. But I still think it would be great to have a autocomplete component in django which can be used in django apps and the django admin. You can make a BaseWidget available which gets subclassed once in the admin interface and once for the usage in custom apps. I like small systems and having select2 twice in my static directory gives me a bad feeling. Yes it works and does not hurt," but somehow I think ""less is more avoid redundancy"".\''",,,,,,,,,,,,,,
django,6385,closed,13,2016-04-02 23:27:18,86.48,,1,,"b'b"" You don\'t need to have it twice", you can reuse it. For example," this publicfacing-app reuses admin scripts:url  Correct me if I\'m wrong but the idea here is to first incorporateautocompletion in the admin first and then perhaps extract it into.""'",,,,,,,,,,,,,,,
django,6385,closed,14,2016-04-02 23:27:18,832.58,,,1,"b""b' @jpic  nice to hear", that you want it in ," too. I just ask myself if this is the best order for the steps for the implementation:1. in admin2. then in .'""",,,,,,,,,,,,,,,
django,6385,closed,15,2016-04-02 23:27:18,129.65,,1,,"b'b"" @guettli @jpic I\'d like to end the discussion about a feature beyond Django admin at this point. Please submit another ticket for that"," it\'s beyond the scope of the current ticket and seems to need a longer discussion.""'",,,,,,,,,,,,,,,,
django,6385,closed,16,2016-04-02 23:27:18,1.87,,1,,"b'b"" @collinanderson I\'m not familiar with that process"," can you help me out here?""'",,,,,,,,,,,,,,,,
django,6385,closed,17,2016-04-02 23:27:18,38.8,,1,,"b'b"" Yeah", I also agree adding generally to forms is a lot more work," and it\'s something we could maybe do down the road. I think the next set is to run this all by django-developer\'s mailing list. Though maybe we should wait til the  discussion plays out first. url  ""'",,,,,,,,,,,,,,,
django,6385,closed,18,2016-04-02 23:27:18,40.4,,1,,"b'b"" @collinanderson we\'ll need to vendor select2 anyways"," it can\'t be a dependency for the sake of offline development and I had to manually add a wrapper to support the jQuery\'s  .[I posted into the mailing list.]url ""'",,,,,,,,,,,,,,,,
django,6385,closed,19,2016-04-02 23:27:18,178.37,,,1,"b""b' I was able to try out a little and added some notes. Super cool. :)'""",,,,,,,,,,,,,,,,,
django,6385,closed,20,2016-04-02 23:27:18,1290.52,,,1,"b'b"" @kevin-brown thanks for the review"," good the have some feedback form a select2 dev@collinanderson thanks to you too of course :)I\'ll try to get your these changes in this weekend and add some of the tests that I\'m still missing.""'",,,,,,,,,,,,,,,,
django,6385,closed,21,2016-04-02 23:27:18,188.13,,1,,"b""b' Ok"," I fixed all the review notes and added support for M2M fields. That was actually a 1 liner :)'""",,,,,,,,,,,,,,,,
django,6385,closed,22,2016-04-02 23:27:18,525.43,,,1,"b'b"" Awesome.  are working for me"," and m2m is also working well. This is so cool. It looks like there\'s just one test failure that needs to be fixed?""'",,,,,,,,,,,,,,,,
django,6385,closed,23,2016-04-02 23:27:18,4.72,,1,,"b""b' Also"," I think there should be a check to be sure the User has access to change the model containing the field.'""",,,,,,,,,,,,,,,,
django,6385,closed,24,2016-04-02 23:27:18,871.08,,1,,"b'b"" @timgraham I\'m slowly getting there. One question", I want to add system checks," as we have for  . Should I add new once or make the one for check the as well?url ""'",,,,,,,,,,,,,,,
django,6385,closed,25,2016-04-02 23:27:18,49.43,1,,,"b'b"" No string opinion but I guess I don\'t see much harm in reusing the existing error codes for the checks if they work similarly.""'",,,,,,,,,,,,,,,,,
django,6385,closed,26,2016-04-02 23:27:18,1157.75,,1,,"b'b"" Ok", I\'m done with my own checklist. I need some serious reviews now to get going. @timgraham since I didn\'t no one was against vendoring Select2, I don\'t see anything holding this feature back. I\'d like to start writing release notes," when would this be released?""'",,,,,,,,,,,,,,
django,6385,closed,27,2016-04-02 23:27:18,210.48,,1,,"b'b"" 1.10 alpha is scheduled for May 16 so there\'s probably enough time to get this polished by then.""'",,,,,,,,,,,,,,,,,
django,6385,closed,28,2016-04-02 23:27:18,159.07,,1,,"b""b' Please add tests in for the new checks.'""",,,,,,,,,,,,,,,,,
django,6385,closed,29,2016-04-02 23:27:18,26.6,,1,,"b'b"" A small bug: after using the pencil icon to open a pop and edit the related object"," the representation of the object in the select box isn\'t updated after clicking the save of the popup. Also I\'m getting a failure for (admin_ ""'",,,,,,,,,,,,,,,,
django,6385,closed,30,2016-04-02 23:27:18,945.08,,1,,"b'b"" @timgraham they are not updated"," because there isn\'t really a way to do that in select2 \\xf0\\x9f\\x98\\x9e ""'",,,,,,,,,,,,,,,,
django,6385,closed,31,2016-04-02 23:27:18,176.15,,1,,"b'b\' About ""they are not updated""", maybe you could try submitting an enhancement to select2 to allow it?\'',,,,,,,,,,,,,,,,
