REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,7962,closed,closed,2016-01-14 16:15:23,45.78,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,7962,closed,-,-,-,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,7985,closed,opened,2016-01-18 10:12:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,7985,closed,title,2016-01-18 10:12:21,00:00,,1,,"b""b' Feature Request Get points (corners) of Box3 with public method'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,7985,closed,body,2016-01-18 10:12:21,00:00,,,1,"b""b' It would be great if it would be possible to get the  from a using a single method. The thing is that [the code is actually already inside the object prototype inside the method]url  So in my opinion it would be easy to move this to a public method resulting in an extra feature without adding too many additional lines of code to the library since the method can then be reused in the method. Something like this:  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,7985,closed,1,2016-01-18 10:12:21,183.07,,1,,"b'b"" If I am not mistaken the first part can also easily be written like: or even I don\'t seem to always understand the logic behind these different ways of constructing the objects. I would say the last solution is most efficient... I can of course make a PR on request...""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,7985,closed,2,2016-01-18 10:12:21,12.77,,1,,"b""b' Others ([like Microsoft :P]url  ) call the method  . Apparently the order of the points can also be important:'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,7985,closed,3,2016-01-18 10:12:21,151.17,,1,,"b""b' I think the object is sufficient"," as is. Users should really be allocating their own arrays.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,7985,closed,4,2016-01-18 10:12:21,1365.53,1,,,"b""b' That is a pity... I think it would be a useful addition. It would add an extra public method to the API without adding extra lines of code to the library.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,7985,closed,closed,2016-01-29 14:44:53,272.53,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,7985,closed,reopened,2016-07-06 10:20:00,1175.12,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,7985,closed,5,2016-01-18 10:12:21,1181.68,,1,,"b""b' I again run into a case where I need the corners of the a bounding box as vertices. I also see other people having similar need for example here in this **[clipping-with-caps]url  repository. But also [here in the class itself]url  these points are needed. I will provide a PR for this...'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,7985,closed,closed,2016-07-06 11:17:20,57.33,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,7985,closed,-,-,-,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8024,closed,opened,2016-01-26 18:49:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8024,closed,title,2016-01-26 18:49:56,00:00,,1,,"b""b'  from  is missing a line segment'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8024,closed,body,2016-01-26 18:49:56,00:00,,1,,"b""b' Not sure but I think this is a bug or I at least expected something else... I made a fiddle [here]url  to demonstrate... The last segment seems to be missing...'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8024,closed,1,2016-01-26 18:49:56,102.83,,1,,"b""b' probably somewhere along the way the last vertex gets optimized out. [here]url  is a workaround for you.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8024,closed,2,2016-01-26 18:49:56,195.83,,1,,"b""b' I would call that a bug (with a work around).'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8024,closed,3,2016-01-26 18:49:56,18.87,,1,,"b'b"" not really"," it\'s just that shape does not have to be convertible to line. e g you do not [try to convert SphereGeometry to line]url  do you?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8024,closed,4,2016-01-26 18:49:56,515.42,1,,,"b""b' @makc Your work around actually shows the real problem (or bug if so). The last point in should be ( 0",0, 0 ) (or the same as first point) and should close the shape," but somehow that goes wrong. By changing it to something just off like you did it works but I will end up with an unclosed (first and last point are not exactly the same)  and that is why it feels like a bit of a dirty hack... A better work around is to add the first point of once more to the array: I demonstrated this in [a fiddle here]url  But this is exactly what I expected the method to do for me...'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8024,closed,5,2016-01-26 18:49:56,36.35,,,1,"b""b' @makc  I understand your point of view with converting a to a Line. Like I said in my question", not sure if it is a bug, but I expected to get my shape drawn when using Line. But you have a good point," maybe it should have another method something like  . But I think in this specific case the geometry can easily contain all information for both (line and surface geometry) there is simply one point missing in the vertices array...'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8024,closed,6,2016-01-26 18:49:56,45.43,,,1,"b""b' The discussion becomes more interesting if we will look at a instead of  It would be fair to say that people will be interested in Line representations of 2D (plane) geometries rather then 3D geometries. So checking out would make more sense. I made [a fiddle here]url  As you see the made from a looks very nice. What is interesting that the that is drawn looks differently for a geometry that was also used for rendering a mesh. Apparently there is some internal logic that turns the into a pie like representation when it is also used inside a mesh. If the geometry is never used as a mesh"," but only for creating a then a single line starting at the center of the circle is drawn. On the right I drew a custom sphere  . It is defined with minimal amount of points in counterclockwise order starting on the right. I also added the faces so the mesh (rendered at top right) looks exactly the same as the mesh made from the  . With this geometry simply draws the outline of the circle. In general this is what I think could be intersting. Some means to get the outline ( or ) of the 2D geometries.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8024,closed,7,2016-01-26 18:49:56,217.92,1,,,b'b\' BTW It was not my work around. It must be a hardware GL level where duplicate points get deleted or some kind of problem like that. Still I imagine a bit of code could patch that micro offset automatically even if the hardware demanded no duplicate points? Just speculation," which makes no  really. I also imagined there may be some simple way to ""close"" it. Maybe if it is beyond addressing in three js a complaint to Kronos might be warranted. I\\\'ve not found myself using it but it seems expected behaviour and I\\\'d imagined easily addressable. \''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8024,closed,8,2016-01-26 18:49:56,71.35,1,,,"b""b' @MasterJames sorry I swapped you with @makc. I updated my messages...'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8024,closed,9,2016-01-26 18:49:56,46.57,,,1,"b'b"" @Wilt the point was that  accepts any geometry at all", and there is no guarantee that it will make nice line out of it. So, maybe you don\'t have much reason to expect shape\'s geometry to be useable for ? It does not make any claims about vertices order, nor promises to not reuse vertices, right? Nowhere in [ShapeGeometry docs]url  That said, your use case could still be reasonable," and you could very well submit PR adding and option to ShapeGeometry that makes it Line-compatible?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8024,closed,10,2016-01-26 18:49:56,55.78,,1,,"b""b' Use the dev branch and set  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8024,closed,11,2016-01-26 18:49:56,1144.68,,1,,"b'b"" I wondered if there is currently a way to view the most current under development version 74dev docs?Other then running nodejs or just open the index (not all examples work without a server) on a locally downloaded fork. I\'m looking for a new NodeMaterial? description but I guess that\'s not relevant?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8024,closed,12,2016-01-26 18:49:56,19.95,,1,,"b'b"" Actually then there is a bug in that. autoClose = trueurl Well at least I couldn\'t get it to close with a duplicate zero or not.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8024,closed,13,2016-01-26 18:49:56,1.97,,1,,"b""b' You are not using dev version'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8024,closed,14,2016-01-26 18:49:56,8.52,,1,,"b'b"" Right I tried this and it didn\'t like it?url Script src?url What\'s the proper link"," please?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8024,closed,15,2016-01-26 18:49:56,41.07,,1,,"b""b' Use  maybe url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8024,closed,16,2016-01-26 18:49:56,8.45,,,1,"b""b' Thanks I keep forgetting that.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8024,closed,17,2016-01-26 18:49:56,1188.45,,1,,b'b\' If your sorted @Wilt," please close this issue.The newest version and using ""close"" is better then micro offsets", right?\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8024,closed,18,2016-01-26 18:49:56,2.4,,,1,"b""b' @MasterJames  Definately :) Done... (By the way my fix worked without micro offset ;) )'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8024,closed,closed,2016-01-29 08:51:46,841.83,3,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8024,closed,reopened,2018-05-02 12:01:52,190.1,3,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8024,closed,19,2016-01-26 18:49:56,300.95,,1,,"b""b' Why is this issue open again?  url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8024,closed,20,2016-01-26 18:49:56,25.27,,,1,"b""b' I reopened since I started working further with this kind of line geometries  again and this issue seems to persist or it reoccurred since I closed this issue last time (in 2016).  // shape   shape = new ();   ( 0", 0 );   ( 40, 0 );   ( 40, 40 );   ( 0, 40 );   = true;    // geometry   var geometry = ();  // material   var material = new ( { color: 0xff0000, linewidth: 2 } );  // line   line = new ( geometry,  material );   ( line );  I tried also with  ," but cannot seem to draw a continuous line when making a ShapeGeometry from a continuous shape and using it with  and  :  url Did this change that was in Dev branch not end up in the master? Or is there something else that goes wrong here?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8024,closed,21,2016-01-26 18:49:56,13.77,1,,,"b'b"" @Mugen87 there was some delay in posting my message"," but apparently it works for ShapeBufferGeometry like you demonstrate but it doesn\'t work for ShapeGeometry:  here buffer and non buffer shape geometry next to eachother:  url On top of that there are unwanted lines added to the ShapeBufferGeometry when adding additional points to the geometry:  url The expected result would be without the middle line:  ![image]url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8024,closed,22,2016-01-26 18:49:56,224.72,,1,,"b""b' The problem is that is intended for  . Try to create your lines like this:  url Also see how the lines are created in this example: url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8024,closed,23,2016-01-26 18:49:56,777.52,,1,,"b'b"" Thanks for your response.  If I am not mistaken it used to work correctly in earlier versions and it is a pity that it doesn\'t work any longer. Of course I can build the geometry like that"," but it means I have to create two different geometries one for the line and one for the mesh representation of the same object. I will close this issue and use the solution as you proposed.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8024,closed,closed,2018-05-03 07:14:11,1152.32,4,15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8024,closed,-,-,-,4,15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8058,open,opened,2016-02-03 13:42:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8058,open,title,2016-02-03 13:42:43,00:00,,1,,"b""b' Custom UVs on standard Geometry'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8058,open,body,2016-02-03 13:42:43,00:00,,1,,"b'b"" I\'m writing an editor with . It means that I need to save a scene and be able to restore it with all features. I fact", I would prefer the standard process to do the job.My current problem is to map a user\'s picture on a standard geometry in a flat style (like putting a sticker). To do that, I may have to modify UV. My problem is that  doesn\'t have anything to  UVs on a standard geometry?I don\'t want to go for a Geometry or a BufferGeometry because I need to be able to change the geometrical properties of the object and need to stay with the actual standard geometry  process.So I need to modify the toJSON method of  and the matching parseGeometries method of .Before I do my own thing," is there something currently in progress to address this problem?In a previous pull request url  mrdoob spoke of a UVMapper class. I couldn\'t find anything in the code that looks like a UVMapper class. Does someone know what it is?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8058,open,1,2016-02-03 13:42:43,1385.75,1,,,"b""b' sorry", but to do that you will have to modify whole geometry, not just UV. also," there is DecalGeometry in examples'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8058,open,2,2016-02-03 13:42:43,1106.63,,1,,"b""b' Maybe we could add custom geometries to so the user could have a callback when one of these are found and build their own custom one?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8058,open,3,2016-02-03 13:42:43,550.57,,,1,"b'b"" I\'m writing a simple editor for non 3D aware people. DecalGeometry was not chosen when I started because the user may want to move or resize the picture added. I choose to use a canvas as a texture because it seems softer on CPU and much more flexible. Right now I have no performance issue with that solution. I just have problems with UVs not suitable for my users (for example LatheGeometry"," top and bottom side of CylinderGeometry). In a near future I may have problem with simple deformations (\\xc3\\xa0 la SketchUp) of a standard geometry. So a solution not focused on UV is welcome.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8058,open,closed,2016-02-08 16:25:40,162.95,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8058,open,reopened,2016-02-08 16:25:46,0.1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8058,open,-,-,-,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8073,closed,opened,2016-02-05 07:11:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8073,closed,title,2016-02-05 07:11:54,00:00,,1,,"b""b' Blender skinning model export to  with LocRotScale attributes'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8073,closed,body,2016-02-05 07:11:54,00:00,,,1,"b""b' Hi", Lately, I have been skinning models with LocRotScale in blender and noticed that all is good except with scaling. In other word, when I try to export an animation that uses location, rotation and scaling frames, only the location and the rotation works. The scaling is not working. I have experienced the issue with at least 3 different models. ![issue_scaling_blender_threejs]url in Blender it works fine ![blender_skinning_scaling_issue_threejs]url in  the scaling is missing I have attached a simple blender file + json export  that might be useful for debugging that issue.Note: I am using  r73 and blender 2.76b[]url  Thank you,"verteAzur'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8073,closed,1,2016-02-05 07:11:54,728.1,,1,,"b'b"" Isn\'t this more a feature than an issue? ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8073,closed,closed,2016-02-05 19:20:09,728.25,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8073,closed,2,2016-02-05 07:11:54,886.22,,,1,"b""b' Hello", I hopped this  will magicaly appear in v74, but it did not happen ;( I have looked into the code in order to update it," but the complexity is above and beyond my understanding; specialy with the new mixing functions.  Can someone please look into the scaling function in json blender skinning import? I desperatly need it... I did not find an alternative when used in natural animations of growing plants or while working with retracting wings. Thank you very much !'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8073,closed,reopened,2016-03-05 10:06:13,886.07,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8073,closed,3,2016-02-05 07:11:54,627.25,,1,,"b""b' #9272 works with new mixing functions'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8073,closed,closed,2016-07-03 20:50:50,644.62,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8073,closed,-,-,-,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8138,closed,opened,2016-02-14 10:57:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8138,closed,title,2016-02-14 10:57:25,00:00,,1,,"b""b' Enhanced material documentation'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,8138,closed,body,2016-02-14 10:57:25,00:00,,,1,"b'b"" This PR adds the documentation file for and some missing entries for  ", and  . I\'ve also expanded the material browser, so we have an example for  . However, there are still some TODOs. It would be great if one of the core developers can provide the following texts.general description of  description of  ,  ,  ,  ,  ," ![standard]url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
