REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1169,closed,closed,2016-06-02 13:18:01,658.13,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1169,closed,reopened,2016-07-08 13:55:37,37.6,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1169,closed,3,2016-05-02 02:19:53,41.27,,1,,"b'b"" #1256 (now merged) relies on the helpers being loaded already by load_all(). We\'ll need to use there", too," or use and revert #1256.""'",,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1169,closed,4,2016-05-02 02:19:53,217.95,,,1,"b""b' On that note", I think it would be great if added to the search path," so that the testthat functions are available. @hadley: What do you think?'""",,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1169,closed,5,2016-05-02 02:19:53,281.27,,,1,"b'b"" @pitakakariki any interest in merging and updating? We\'ll be working on devtools for the next few weeks. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1169,closed,6,2016-05-02 02:19:53,103.18,,1,,"b""b' @hadley will do. Should I wait till devtools is passing on Appveyor or is it okay to do it now?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1169,closed,7,2016-05-02 02:19:53,274.57,,1,,"b'b"" I\'ve sent a pull request to pkgload here url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1169,closed,closed,2017-08-02 13:16:29,1400.87,0,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1169,closed,-,-,-,0,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1198,closed,opened,2016-06-01 10:18:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1198,closed,title,2016-06-01 10:18:08,00:00,,1,,"b""b' Add git tagging to devtools::release()'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1198,closed,body,2016-06-01 10:18:08,00:00,,1,,"b""b' Many R packages", including those in [rOpenSci]url  use git  releases to identify their CRAN releases, and include updates from the NEWS file in the GitHub release info. Could this be automated as part of devtools::release()? (cc @scottkosty, @njtierney," @kbenoit)'""",,,,,,,,,,,,,,,,,,,,,,,
devtools,1198,closed,1,2016-06-01 10:18:08,257.42,,1,,"b'b"" One problem is that", right after you run release()," you can\'t be sure that the submitted package will actually be accepted onto CRAN without any revisions.""'",,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1198,closed,2,2016-06-01 10:18:08,130.97,,,1,"b'b"" Or that Brian Ripley won\'t give you two weeks to upload a revision", after it\'s been published," to fix a single non-ASCII character in an .Rd file! In practice the revisions that @wch refers to happen all the time immediately after first submission.""'",,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1198,closed,closed,2016-06-02 13:40:43,202.58,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1198,closed,3,2016-06-01 10:18:08,217.58,,1,,"b'b\' Just another thought about this: One thing that could do is to write a file named ""released_to_cran"" to package directory"," with some content like: ""This package was sent to CRAN with devtools::release(). If it was accepted", you should remove this file and tag the commit that was released (a3728b). If it was rejected," just remove this file."" Seeing the file there would serve as a reminder to tag the commit before committing more code.\''",,,,,,,,,,,,,,,,,,,,,,,,
devtools,1198,closed,4,2016-06-01 10:18:08,27.68,,,1,"b""b' Oh I like that idea!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1198,closed,reopened,2016-06-02 20:52:49,432.1,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1198,closed,closed,2017-08-02 22:49:12,116.38,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1198,closed,5,2016-06-01 10:18:08,150.95,,1,,"b""b' This old issue has been automatically locked. If you believe you have found a related problem"," please file a new issue (with reprex) and link to this issue. '""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1198,closed,-,-,-,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1227,closed,opened,2016-06-16 13:32:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1227,closed,title,2016-06-16 13:32:09,00:00,,1,,"b""b' Problems with git checking?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1227,closed,body,2016-06-16 13:32:09,00:00,,1,,"b'b\' I\\\'m getting this but I\\\'ve just committed and pushed.  Is this picking up that there are untracked files?  Is it just a bug?  I chose to ""proceed anyway""", but I\\\'d like to know what caused the warning.\'',,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1227,closed,1,2016-06-16 13:32:09,7.98,,1,,"b""b' Yes anything that shows up when you run will trigger this (including untracked files). Either run to remove them", add them to your to ignore them or ignore this warning (as you did). This behavior is needed if you forget to commit a new file for instance," so this is definitely working as intended.'""",,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1227,closed,closed,2016-06-16 13:40:08,7.98,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1227,closed,2,2016-06-16 13:32:09,7.17,1,,,"b'b\' Perhaps the message could change.  I did not have ""uncommited changes"".  Perhaps ""uncomitted changes or untracked files"" would be better.  Even better would be to have it detect which problem exists and report accordingly. While I do use .gitignore", I often have a handful of files that are not required for building the package, but I haven\\\'t decided about regarding being on github.  These are things like notes to myself in data-raw/.  I leave them untracked to keep them on my radar.\'',,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1227,closed,3,2016-06-16 13:32:09,6.0,1,,,"b'b"" Yeah"," I\'m not entirely sure what the message should be here. I find it a helpful reminder because often I forget to check stuff in and then what\'s on github is subtly out-of-sync with what\'s on CRAN.""'",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1227,closed,4,2016-06-16 13:32:09,11.02,,1,,"b'b"" I like the reminder as well", so I\'m not complaining about that.  And being reminded about untracked files is good too, because I sometimes forget to add in derived files (like .Rd files).  But the message makes it sound like there are modified," tracked files in need of committing.""'",,,,,,,,,,,,,,,,,,,,,,,,
devtools,1227,closed,reopened,2016-06-17 12:08:19,1348.18,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1227,closed,5,2016-06-16 13:32:09,1324.13,,1,,"b""b' Re-opening just as a reminder to improve the text'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1227,closed,closed,2017-08-02 22:23:18,614.98,2,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1227,closed,6,2016-06-16 13:32:09,674.33,,1,,"b""b' This old issue has been automatically locked. If you believe you have found a related problem"," please file a new issue (with reprex) and link to this issue. '""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1227,closed,-,-,-,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1234,closed,opened,2016-06-22 17:43:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1234,closed,title,2016-06-22 17:43:34,00:00,,1,,"b""b' infinite loop of (x"," mode) in default_'""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1234,closed,body,2016-06-22 17:43:34,00:00,,1,,"b'b"" Cross-posting something from the roxygen package url  from @klutometis.  If ## Error When trying to document using getting C stack usage error on R 3.3.0:  ## Traceback After running you get repeated over and over and then the tail is: which seems like there may be some change using  ", but I can\'t assess yet.  I\'ll keep looking but currently unsure where the breakdown is.  If I find," I\'ll try to make a PR.## Session information  ""'",,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1234,closed,1,2016-06-22 17:43:34,807.1,,1,,"b""b' I can confirm that this error does not occur in R 3.2.4 revised", but does occur in 3.3.0. The error I get can be replicated with the following object: In R 3.2.4, this is the result I get: In R 3.3.0," I get the C stack error described above and in [url  In the NEWS file for 3.3.0 there are these two lines that might be relevant:  '""",,,,,,,,,,,,,,,,,,,,,,,,
devtools,1234,closed,closed,2016-06-27 15:15:11,1291.62,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1234,closed,reopened,2016-06-27 15:18:22,3.18,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1234,closed,2,2016-06-22 17:43:34,487.87,,1,,"b""b' Thought this was fixed with 3.3.1 it was not.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1234,closed,3,2016-06-22 17:43:34,763.72,,,1,"b""b' Based on a suggestion by Luke Tierney", I removed packages one-by-one to see if I could make the error go away with that. When I removed Matrix (v1.2-6 on R 3.3.1), I got no error. Matrix automatically reinstalls (same version)," but all is good now.'""",,,,,,,,,,,,,,,,,,,,,,,,
devtools,1234,closed,4,2016-06-22 17:43:34,778.02,,1,,"b""b' This seems like a roxygen2 issue"," not devtools.'""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1234,closed,closed,2016-11-03 17:00:16,101.9,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1234,closed,5,2016-06-22 17:43:34,861.82,,1,,"b""b' This old issue has been automatically locked. If you believe you have found a related problem"," please file a new issue (with reprex) and link to this issue. '""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1234,closed,-,-,-,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1235,closed,opened,2016-06-23 16:15:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1235,closed,title,2016-06-23 16:15:57,00:00,,1,,"b""b' install_github() failing on Windows due to long path names'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1235,closed,body,2016-06-23 16:15:57,00:00,,1,,"b""b' We have a package available for install in a sub directory at  . Users are instructed to install this via  . However", Windows users are reporting that the install fails with following error The file mentioned is not part of the package directory," so I suspect that is downloading the entire repo and then parsing it to find the subdir with the package. Since the repo files are extracted into a temp directory ( ) the file names get rather long when it has to go through several levels of folders. The interesting thing is that you can get the command to complete after a number of tries which may be when the file paths become short enough (<256 characters)'""",,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1235,closed,1,2016-06-23 16:15:57,1205.08,,1,,"b""b' Any suggestions for a solution to or this problem?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1235,closed,2,2016-06-23 16:15:57,926.0,,1,,"b""b' I got the same problem recently"," do you have a solution?'""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1235,closed,3,2016-06-23 16:15:57,1032.97,,1,,"b""b' Duplicate of #1464'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1235,closed,closed,2017-08-02 21:00:00,284.05,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1235,closed,4,2016-06-23 16:15:57,3.63,,,1,"b'b"" Hmmm", might actually be a different problem," so I\'ll keep this one open.""'",,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1235,closed,reopened,2017-08-02 21:03:38,3.63,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1235,closed,closed,2017-08-02 21:33:34,29.93,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1235,closed,5,2016-06-23 16:15:57,198.57,,1,,"b""b' This old issue has been automatically locked. If you believe you have found a related problem"," please file a new issue (with reprex) and link to this issue. '""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1235,closed,-,-,-,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1254,closed,opened,2016-07-05 19:41:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1254,closed,title,2016-07-05 19:41:30,00:00,,1,,"b""b' biocInstaller necessary if biocViews in DESCRIPTION but not a bioc Package'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1254,closed,body,2016-07-05 19:41:30,00:00,,,1,b'b\' This issue arose in the package url  with associated issue opened there @HenrikBengtsson:url  Overall," the ""issue"" is that in utils url  Implies that if biocViews exists and the package is not  ", then the package is assumed bioconductor package.  This is probably a good assumption or one of the only ways to distinguish the  package distinction.  Thus, though not an or  ," seems to be a  dependency when installing using  .  This affects Travis builds. This may not be an ""issue"" exactly", and I may just add an install of to the Travis to make it work, but figured I\\\'d bring up the point here.\'',,,,,,,,,,,,,,,,,,,,,
devtools,1254,closed,1,2016-07-05 19:41:30,14.18,,1,,"b""b' Yes this is true", however on travis there is no need to install manually. You can set To automatically install  ," or set To testing using the current Bioconductor devel and release branch (automatically implies use_bioc).'""",,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1254,closed,2,2016-07-05 19:41:30,13.78,,1,,"b'b"" Adding worked:url as well as  :url  As I just want to check against CRAN (as these are **all** CRAN-based packages)", I think just using maybe the most appropriate.  I just have never run into causing a problem with installation because it has an inherent dependency of sorts on though no packages in the installation actually depend on that package or any bioC packages This should patch the issue discussed with @HenrikBengtsson for  , but I\'d like to hear your thoughts about needing to add to the non-default (from  ) for packages that do not depend on bioC," but have bioViews in DESCRIPTION.""'",,,,,,,,,,,,,,,,,,,,,,,,
devtools,1254,closed,closed,2016-07-05 20:09:29,27.98,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1254,closed,3,2016-07-05 19:41:30,1382.03,,1,,"b""b' Although this should be solved in future versions of matrixStats"," this method did not seem to work for the following package based on the error:url '""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1254,closed,reopened,2016-07-06 19:11:31,1382.03,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1254,closed,4,2016-07-05 19:41:30,3.12,1,,,"b""b' The argument is  ", I was going off of memory (which is faulty," sorry).'""",,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1254,closed,5,2016-07-05 19:41:30,0.67,,,1,"b'b"" Thanks I\'ll look into and close again.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1254,closed,closed,2016-07-06 19:15:17,3.77,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1254,closed,6,2016-07-05 19:41:30,212.13,,1,,"b""b' I just ran into this same issue after making an innocuous change to my Bioconductor package url  Adding both and to  finally fixed the problem"," but why did this suddenly crop up?'""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1254,closed,7,2016-07-05 19:41:30,803.02,,1,,"b""b' This old issue has been automatically locked. If you believe you have found a related problem"," please file a new issue (with reprex) and link to this issue. '""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1254,closed,-,-,-,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1374,closed,opened,2016-10-09 06:13:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1374,closed,title,2016-10-09 06:13:56,00:00,,1,,"b""b' Remove deprecated argument from  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1374,closed,body,2016-10-09 06:13:56,00:00,,1,,"b""b' resolves #1373 and also fixes an issue where the argument was explicitly stated in and throwing error if not explicitly provided upstream.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1374,closed,1,2016-10-09 06:13:56,441.73,,1,,"b""b' Could you please take a look at the build failures?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1374,closed,closed,2016-11-04 01:51:06,1177.17,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1374,closed,2,2016-10-09 06:13:56,888.72,,,1,"b'b"" I\'ve taken a look at build failures and resubmitted PR as #1390. There\'s still a failure on Travis"," but seems unrelated. Thanks for taking a look.""'",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1374,closed,3,2016-10-09 06:13:56,1052.15,,1,,"b'b"" @ReportMort You don\'t need to resubmit"," if you push more commits to the same branch the PR was on they will be added to the existing PR.""'",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1374,closed,reopened,2016-11-07 22:15:46,1224.67,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1374,closed,4,2016-10-09 06:13:56,21.0,,1,,"b'b"" Thanks @jimhester. I\'m aware. This was sort of a dumb thing on my part. I reset hard on some commits and GitHub automatically closed this PR and opened a new one. I closed #1390 and re-opened this guy.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1374,closed,5,2016-10-09 06:13:56,980.8,,,1,"b""b' Thanks! Merged in 2636e2a4'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1374,closed,closed,2017-05-17 14:38:20,982.57,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1374,closed,-,-,-,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1417,closed,opened,2016-12-11 16:18:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1417,closed,title,2016-12-11 16:18:45,00:00,,1,,"b'b"" install_github: Error : object \'\' is not exported by \'namespace:parallel\'""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
