REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2464,closed,4,2014-07-04 13:59:43,150.82,1,,,"b'b"" Currently you can return to let it though", not to let it through and error out with or you can return to pass that error (if something else happened). I\'m not completely happy with that (since I even forgot the 0-1 thing coming back to this, so I may just go to for success and anything else gets propagated," and the user can return if they\'re not happy with the cert.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2464,closed,5,2014-07-04 13:59:43,37.32,,1,,"b""b' :+1: '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2464,closed,6,2014-07-04 13:59:43,1226.15,,1,,"b'b"" We now implement our normal return-value rules and support WinHTTP as well. What we now need is some tests against certificates which the respective stacks wouldn\'t consider valid. We might yet need to set up apache with a cert on Travis to test", though I\'m more worried about the implementation with WinHTTP since it involves re-issuing a request instead of simply not stopping," like we do for our own HTTP.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2464,closed,7,2014-07-04 13:59:43,144.72,,1,,"b'b"" What do we want to do about the flag to ignore certificate errors? Should we replace it with this or do we want to make it easier for the user to say they don\'t care at all?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2464,closed,8,2014-07-04 13:59:43,228.72,,1,,"b'b\' My gut tells me that we should replace it with this.  I do _not_ want to make it easy for people to just say ""oh hell"," let\\\'s blindly trust everything!""  I find that people tend to very understandably write blog posts and tweets and the like that suggest that their problems were solved by just flipping the security switch to the off position entirely. Every time I have some ""hey don\\\'t even check certificates"" option even when they\\\'re very quietly implemented and not documented somebody blogs it and I am saddened.  Because the person who wrote the blog post had to dig in understand what was going on and make these decisions about their security", but the person who stumbles across it googling their problem just has a recipe to defeat their security (without necessarily having to understand the underlying problem or decide that this is really a great idea for them.) This won\\\'t stop that, of course, but I think that it\\\'s a bit more in your face to have to explicitly provide a callback instead of just passing a boolean in.  Maybe I\\\'m wrong about that, though?\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2464,closed,9,2014-07-04 13:59:43,56.42,,1,,"b""b' I feel ya. Getting around any cert check is still just an empty function away"," but at least we can make it a bit ceremonious to ignore everything.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2464,closed,10,2014-07-04 13:59:43,894.33,,,1,"b""b' @carlosmn: are you going to remove the flag"," then? I think this is good to merge once you do.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2464,closed,11,2014-07-04 13:59:43,30.53,,1,,"b'b"" Yeah"," I\'ll remove the flag and see if we can actually test this somehow.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2464,closed,12,2014-07-04 13:59:43,870.17,,,1,"b'b"" I still need to test the HTTP stuff on Windows", but though it should be fine. The SSH stuff has become a bit more hairy, as the user may only know one of the host hashes, depending on how they get the data (e.g. we get the MD5 hash for some reason via  ), so we expose both... We also won\'t support the ECDSA keys," but that\'s probably for the better.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2464,closed,closed,2014-09-16 13:18:55,1399.2,1,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2464,closed,reopened,2014-09-16 13:23:24,4.48,1,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2464,closed,13,2014-07-04 13:59:43,725.63,,1,,"b'b"" After the little detour with the ssh stuff"," I think this is ready to go in @vmg and we\'ll squash any edge cases as they appear.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2464,closed,14,2014-07-04 13:59:43,143.02,,1,,"b""b' Is this gonna break Rugged? :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2464,closed,15,2014-07-04 13:59:43,52.85,,1,,"b'b"" Maybe... :innocent: If it exposed the option to ignore cert errors it will. Otherwise it shouldn\'t affect it.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2464,closed,16,2014-07-04 13:59:43,18.92,,1,,"b""b' @arthurschreiber can you please double-check? I need Rugged to be at libgit2-master tip before we can merge this.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2464,closed,17,2014-07-04 13:59:43,4.4,,,1,"b'b"" I\'ll check as soon as I\'m back at home give me 2-3 hours. :)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2464,closed,18,2014-07-04 13:59:43,1.27,,1,,"b'b"" Also", I don\'t think we expose that option," but I can\'t verify that right now.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2464,closed,19,2014-07-04 13:59:43,196.35,,1,,"b""b' So", I just tried to build rugged against this," and I run into crashes when executing the test suite:  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2464,closed,20,2014-07-04 13:59:43,8.67,,1,,"b""b' @vmg Merging url  will fix any rugged crashes.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2464,closed,closed,2014-09-17 12:56:40,1413.27,1,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2464,closed,-,-,-,1,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2486,closed,opened,2014-07-23 10:10:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2486,closed,title,2014-07-23 10:10:19,00:00,,1,,"b""b' Access denied on webserver'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2486,closed,body,2014-07-23 10:10:19,00:00,,1,,b'b\' Hi all, I\\\'m using Bonobo gitserver for windows, which in turn uses libgit2() and I\\\'m running it on a webserver at unoeuro. When I try to create a new repository I an error and I have found out its because the repository path used (d:/), is for some reason traversed in fileops.c But the user that is running the IIS webserver," does not have access to the first part of the path ie:d:/web and therefore returns an Git OS error: Failed to make directory I have ""solved"" the problem by just returning no errors", if the giterr_system_last() is ERROR_ACCESS_DENIED But I guess it shouldn\\\'t be necessary to traverse the path? just use the full one provided? regards, Lars Glud\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2486,closed,1,2014-07-23 10:10:19,343.03,,1,,"b'b"" In order to track this down at the libgit2 level", we need to know what functions you\'re calling. You seem to have tracked it down to some specific code, but this issue doesn\'t mention how or what function you think is the culprit. Since you mention traversing the whole tree, it seems likely to come from trying to figure out what the real path for a repository is, but without knowing what function(s) you\'re calling," we can\'t see where the issue might lie.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2486,closed,2,2014-07-23 10:10:19,76.05,1,,,b'b\' @carlosmn is right that it would be most helpful to know what libgit2 API you\\\'re invoking," but I suspect from the phrase ""When I try to create a new repository"" that you are invoking  . Looking at that function", I see: You\\\'ll notice :grimacing: the comment, which I think I made back in 2012. The simple function does walk all the way up the given path making sure that all the directories are present. If my interpretation is correct and you are calling this API, then instead you could try and leave off the flag. I think you might still want to include the flag to make the directory itself, but you can test with and without that flag.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2486,closed,3,2014-07-23 10:10:19,7.37,,1,,"b""b' It seems reasonable", though, that we would support exactly this experience, and peel off the target path, stopping when the first parent is found," instead of walking it forward.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2486,closed,closed,2014-07-23 17:17:57,427.63,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2486,closed,4,2014-07-23 10:10:19,1.48,1,,,"b'b"" Sorry folks"," I\'m all click happy today.  _sigh_""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2486,closed,reopened,2014-07-23 17:18:16,0.32,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2486,closed,5,2014-07-23 10:10:19,192.38,,1,,"b'b"" Hi all and thanks for all the response. It is indeed that is used through libgit2sharp but unfortunately they initialize the the git repository options as: And do not expose any method for parsing in the full options structure. I could ofc propose this or mayby try implement it myself though I\'m a bit out of time right now. Regards"," Lars""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2486,closed,6,2014-07-23 10:10:19,1331.55,1,,,"b'b"" Okay", this has come up again. It sounds like we should change the behavior of so that it doesn\'t walk down the whole path, or at least doesn\'t mind if it has no read permission on parent directories. That is going to make the code a little more complex," but it\'s not too bad I suspect.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2486,closed,7,2014-07-23 10:10:19,884.57,,1,,b'b\' Just wanted to add some more comments. I\\\'ve also found that the same issue occurs when committing into the repository. See the stack below. The function git_futils_mkdir in fileops.c traverses the directories from the root of the path and creates them one by one. Maybe it would make sense in this call stack to consider the repository init flag? So for example, if the repository was created with GIT_REPOSITORY_INIT_MKDIR," don\\\'t create directories above ""dir"".  \''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2486,closed,8,2014-07-23 10:10:19,443.43,,1,,"b'b"" @dennisfrostlander Thanks for the additional information. Using the repository initialization flags for this particular case is going to be pretty tricky", I suspect, because the refdb backend has a bit of a complex relationship with the repository, but we can try it. I\'m hoping if we make with smarter," then it will probably just handle all the cases.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2486,closed,closed,2014-08-25 19:04:09,105.88,3,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2486,closed,9,2014-07-23 10:10:19,204.1,,1,,"b""b' @larshg This fix has been embedded in libgit2/libgit2sharp#798'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2486,closed,-,-,-,3,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2690,closed,opened,2014-11-06 12:08:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2690,closed,title,2014-11-06 12:08:05,00:00,,1,,"b'b"" Insert extern function \'oid_str_free\' for free OID string that allocated...""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2690,closed,body,2014-11-06 12:08:05,00:00,1,,,"b'b"" This change made sice my application crush .My application compiled on  win64 machine debug version.My application use pygit2 (that use libgit2).pygit2 allocate oid string using git_oid_allocfmt but free it by itself because git__free is not extern function.As result of that beffer allocate and free with different compiled code.To Solve that i insert new API \' oid_str_free\' and call it form pygit2 instead free.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2690,closed,closed,2014-11-06 12:08:36,0.52,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2690,closed,reopened,2014-11-06 12:08:52,0.27,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2690,closed,1,2014-11-06 12:08:05,7.0,,1,,"b""b' We have got rid of that function in master and instead have a function which uses a per-thread static buffer", so this is no longer necessary in libgit2, and we cannot fix change the API on the existing release. The bug is in pygit2," as it is impossible to correctly free a string allocated with  . It should be using its own allocation functions and asking libgit2 to put the formatted string there.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2690,closed,2,2014-11-06 12:08:05,144.78,,,1,"b'b"" Indeed.  Please don\'t use this function"," it was meant for debugging and _not_ meant to be used for the reasons you outlined.  It has been removed in latest. Thanks!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2690,closed,closed,2014-11-06 14:39:52,151.0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2690,closed,-,-,-,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2807,closed,opened,2015-01-07 12:26:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2807,closed,title,2015-01-07 12:26:38,00:00,,1,,"b""b' Assertion failed in p_mmap'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2807,closed,body,2015-01-07 12:26:38,00:00,,1,,"b'b"" Excuse me if this is the wrong place", but it looks to me that the underlying problem is with libgit2 (let me know if not, and I\'ll move this to pygit2\'s issue tracker). I\'m cloning (using ssh transport), from pygit2. My compilation process: As you can see, I\'m using libgit2 0.21.2," I will now try the RC and see how that goes.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2807,closed,1,2015-01-07 12:26:38,27.13,,1,,"b""b' It is actually working now. Perhaps it was in fact a problem on the side of the git server. I suppose the upshot of this is that pygit2 should be perhaps handling this assertion with a clearer exception?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2807,closed,closed,2015-01-07 12:53:46,27.13,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2807,closed,2,2015-01-07 12:26:38,12.32,,1,,"b""b' What OS are you using? What code are you running? If you can reliably reproduce"," a backtrace would be helpful (via gdb or lldb).'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2807,closed,3,2015-01-07 12:26:38,19.47,1,,,"b""b' pygit2 cannot handle this. The assert happens in libc and it indicates that there is a bug somewhere in the call stack. Even if the server sends bad data"," this still should not happen.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2807,closed,4,2015-01-07 12:26:38,8.55,,1,,"b'b"" How to get you a stacktrace? I\'m launching from python""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2807,closed,5,2015-01-07 12:26:38,0.9,,1,,"b'b"" I\'m running on Ubuntu 14.04", with standard git-core. The python code is just cloning from a repo using a Keypair," that\'s all.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2807,closed,6,2015-01-07 12:26:38,1.88,,1,,"b""b'   and then when it aborts'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2807,closed,7,2015-01-07 12:26:38,11.98,,1,,"b""b'  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2807,closed,reopened,2015-01-07 13:48:52,55.1,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2807,closed,8,2015-01-07 12:26:38,1.12,,1,,"b""b' Is that sufficient? Not sure if gdb is finding all of the necessary debugging symbols.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2807,closed,9,2015-01-07 12:26:38,8.53,1,,,"b""b' It is strange. Sometimes it fails", and sometimes it works. Leaving the code unchanged,  deleting the failed clone folder then running the script again," it may either fail or work (but more often fail).'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2807,closed,10,2015-01-07 12:26:38,1245.42,,1,,"b'b"" It looks like a bug which was fixed. If you can reproduce with 0.21.3 (or better yet"," with the tip of  ) then it\'s worth taking a look. Otherwise it should be fixed already.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2807,closed,11,2015-01-07 12:26:38,41.18,,1,,"b""b' So I can reproduce on 0.21.3 (now using latest venvgit matched pair). Presently trying to make you another trace.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2807,closed,12,2015-01-07 12:26:38,7.3,,1,,"b""b'  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2807,closed,13,2015-01-07 12:26:38,0.53,,1,,"b""b' Will try on '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2807,closed,14,2015-01-07 12:26:38,7.63,,1,,"b""b' Oh"," it looks like we never fixed that in 0.21'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2807,closed,15,2015-01-07 12:26:38,2.1,,1,,"b'b"" OK"," so I guess you don\'t need another trace (from tip)?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2807,closed,16,2015-01-07 12:26:38,2.25,,1,,"b'b"" I just pushed the fix to "," it\'ll go out with the 0.21.4.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2807,closed,17,2015-01-07 12:26:38,1.22,,,1,"b""b' Excellent! Thank you. Do you have an idea of when 0.21.4 will be out?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2807,closed,18,2015-01-07 12:26:38,1.33,,1,,"b'b"" It should be out soon"," we\'ll release it at the same time as 0.22 as a last maintenance release for the 0.21 series.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2807,closed,19,2015-01-07 12:26:38,22.47,,1,,"b'b"" I assume this isn\'t pushed to 0.22.0-rc1 either", correct? I tested the RC also," got the same issue.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2807,closed,20,2015-01-07 12:26:38,2.72,,1,,"b'b"" That\'s been fixed in master for quite a while now (which is where the commit comes from). This cannot have the same issue. How you are you testing against master?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2807,closed,21,2015-01-07 12:26:38,34.87,,1,,"b'b"" Okay so with a new virtualenv (this time not using venvgit2)", I run from the following Makefile: So as you can see from the above, I\'m using 0.22.0-rc1. : I still get the same issue when cloning directly after this setup process: Now I see that it is still somehow using libgit-0.21.2! That folder doesn\'t exist! Am I going crazy? Right now trying to find out how that call to map.c is ever being initiated, presumably pygit2 is doing this. Perhaps I need to use a matching version of pygit2? Gah," so confused""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2807,closed,22,2015-01-07 12:26:38,148.33,,1,,"b'b"" It\'s using a v0.21 libgit2 because that\'s the libgit2 which pygit2 0.21 works with. Have you tried installing from \'\' into your venv?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2807,closed,23,2015-01-07 12:26:38,86.2,,,1,"b""b' Cheers Carlos", appreciate all your help. That worked. Thanks for all your work on libgit2 btw, it is an incredible piece of work! I guess I will close this," since the actual bug has been fixed.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2807,closed,closed,2015-01-09 16:42:06,173.23,2,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2807,closed,-,-,-,2,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2830,closed,opened,2015-01-20 22:55:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2830,closed,title,2015-01-20 22:55:34,00:00,,1,,"b'b\' clone from OpenShift accounts fail with ""Found invalid hex digit in length"" error\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2830,closed,body,2015-01-20 22:55:34,00:00,1,,,"b""b' I have trouble cloning from RedHat OpenShift accounts. They require public-key ssh authentication and if this succeeds the cloning stops with the error message: I have verified that command-line git will clone without problems.  The following code will trigger the error for v0.16.0-5730-g2136240 Accounts can be created free of charge at [OpenShift]url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,2830,closed,1,2015-01-20 22:55:34,697.52,,1,,"b""b' Is it reproducible on libgit2 v0.22?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
