REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4510,closed,28,2016-02-11 21:52:38,716.3,1,,,"b""b' The title of _this_ issue is **Gem-based themes**. The fact that documentation is synced with instead of stable is a very real problem", but that is a different issue. It is also being discussed in #4891 I\\xe2\\x80\\x99m not saying it\\xe2\\x80\\x99s not a problem," only that it is a  problem than _this_ issue. :+1: Perhaps a new issue should be opened re: website being out of sync?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4510,closed,29,2016-02-11 21:52:38,746.58,,1,,"b""b' @pathawks I know what the title of THIS issue is. And I am saying that THIS issue became CLOSED automatically based on the wording in the above mentioned commit.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4510,closed,30,2016-02-11 21:52:38,1022.02,,1,,"b'b"" It seems", that the _assets folder didn\'t make it in the code as it is also not in the docs. Is there a different way to include assets (i.e. images, javascript files," fonts) into the gem? Update: I got directed to #4595 =""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4510,closed,31,2016-02-11 21:52:38,58.4,,1,,b'b\' Who are all u guysOn May 15, 2016 2:20 AM,"Stefan Haslinger"" notifications@wrote:\''
jekyll	4510	closed	32	parkr	2016-02-11 21:52:38	60.05	+1			b'b"" @haslinger Not at the moment, no! But we want to add that soon. I\'ll push my commit up to  later today. Sorry for the confusion!""'
jekyll	4510	closed	33	chrisfinazzo	2016-02-11 21:52:38	360.83		+1		b""b' See #4891.'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4510,closed,34,2016-02-11 21:52:38,538.22,,1,,"b'b"" One thing that\'s really grinding my gears (full disclosure: I\'m biased against gem-based themes right now", but I do see the logic and the positive possibilities): Doing  , then making a change to a theme file does not rebuild the site.Being able to effortlessly iterate was huge when I first discovered Jekyll," and now there is much more friction.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4510,closed,35,2016-02-11 21:52:38,304.12,,,1,"b""b' @Joshfindit We are working on this in Jekyll 3.3. The various theme directories ( ",  , and in 3.3,  ) behave as though they were a Jekyll site. Plop some posts or pages in your theme project as if it were a Jekyll site," run and everything should work great. The subdirectory was something we decided was a bad idea after noticing this exact issue.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4510,closed,-,-,-,7,21,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4538,closed,opened,2016-02-18 04:38:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4538,closed,title,2016-02-18 04:38:59,00:00,,1,,"b""b' permalink :title different in jekyll 3.0.3 for collection items but not mentioned in the docs'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4538,closed,body,2016-02-18 04:38:59,00:00,,1,,"b""b' ###### What version of Jekyll are you using ( )? 2.40 vs 3.0.3###### What operating system are you using? OSX and CloudCannon###### What did you do? (Please include the content causing the issue", any relevant configuration settings, and the command you ran)When migrating to 3.0.3 I followed the migration guide for our [documentation]url  This worked as expected and decreased the build time significantly. However," the permalink structure for the collection items had changed. The permalink structure used to actually take the title in the collection item and slugify it. In the latest version it just used the filename.  ###### What did you expect to see? I expected the :title to match 2.x versions when used in the permalinks. in 2.x it used the title from the collection item.###### What did you see instead? The :title used the slug from the filename instead.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4538,closed,1,2016-02-18 04:38:59,1099.33,,1,,"b""b' Confirming that the same thing is happening for me upgrading from 2.x to 3.1.2.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4538,closed,closed,2016-07-06 06:10:35,91.6,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4538,closed,2,2016-02-18 04:38:59,1037.73,,1,,"b'b"" This is happening in 3.2.1. As above", I set a default permalink for a collection using :title (/cakes/:title)," but the name of the file gets used instead of collection item\'s title.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4538,closed,3,2016-02-18 04:38:59,1273.7,,1,,"b""b' This is still happening in 3.3. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4538,closed,4,2016-02-18 04:38:59,930.13,,1,,"b""b' The issue still occurs in 3.4. Is there any update on that?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4538,closed,5,2016-02-18 04:38:59,799.98,,1,,"b'b"" I came across the same issue. Any idea about why this hasn\'t been reopen?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4538,closed,reopened,2017-07-31 18:21:03,730.47,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4538,closed,6,2016-02-18 04:38:59,6.03,,1,,"b""b' /cc @ '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4538,closed,7,2016-02-18 04:38:59,184.37,,1,,"b""b' I think #6264 is a fix for this. It actually uses the [ ]url  the documentation at this point just has never been updated ([the specific line is 3 years old]url The behavior has been like that since #3383 so i think updating the documentation is the right approach.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4538,closed,8,2016-02-18 04:38:59,1395.52,,1,,"b""b' Since is #6264 is merged now"," should we consider this issue resolved and close it?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4538,closed,9,2016-02-18 04:38:59,5.35,,1,,"b""b' LGTM \\xf0\\x9f\\x91\\x8d  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4538,closed,closed,2017-08-26 21:07:28,166.42,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4538,closed,-,-,-,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4610,closed,opened,2016-02-29 20:55:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4610,closed,title,2016-02-29 20:55:02,00:00,,1,,"b""b' Allow multiple directories'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4610,closed,body,2016-02-29 20:55:02,00:00,,1,,"b""b' Work in progress and currently multiple  s and  s has been implemented. This is necessary for #4510 and is more generic than the current implementation in #4595 in that it allows you to list multiple  "," whereas #4595 manually deals with a single case.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4610,closed,1,2016-02-29 20:55:02,102.48,,,1,"b""b' @spudowiar Please ping me directly when this is finished. Thanks!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4610,closed,closed,2016-03-01 18:55:36,1320.57,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4610,closed,reopened,2016-03-01 18:55:38,0.03,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4610,closed,2,2016-02-29 20:55:02,1192.72,,1,,"b""b' @benbalter @parkr Other than and  "," which other directories need to be implemented?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4610,closed,3,2016-02-29 20:55:02,6.43,,1,,"b'b"" I believe just those two. For url  [sass has it\'s own mechanism]url  which we can use"," and or other static files will need to be added to static files separately.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4610,closed,4,2016-02-29 20:55:02,4.27,,1,,"b""b' I was looking at but its mechanism only works when so it will still need implementing.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4610,closed,5,2016-02-29 20:55:02,8.27,,1,,"b""b' It should work in safe mode (I use it for my site on Pages). I believe _some_ configuration options are disabled via YAML"," but we can override them via Ruby.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4610,closed,6,2016-02-29 20:55:02,5.92,,,1,"b""b' In the only way to have multiple SASS directories is disabled when (see url  Overriding it in Ruby is not a good idea as I intend for the same functionality to be achieved using as an array and we would have to sanitise the path anyway so why not just do it there.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4610,closed,7,2016-02-29 20:55:02,119.88,,1,,"b""b' @benbalter @parkr ETA on this being merged?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4610,closed,8,2016-02-29 20:55:02,858.95,,1,,"b""b' hulk: smash +security +performance'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4610,closed,9,2016-02-29 20:55:02,9.08,,,1,"b""b' I have done what you requested"," good luck. /cc @envygeeks'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4610,closed,10,2016-02-29 20:55:02,2.52,,1,,"b'b"" Other than my bot needing some consistency and commit fixes I see no major problems.  I\'m :+1: ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4610,closed,11,2016-02-29 20:55:02,676.1,,1,,"b'b"" @spudowiar Ok", I have taken a look at this. So far, I am not convinced that this is required for gem-based plugins. The problem you\'re trying to solve (if I\'m understanding correctly) is what @benbalter is trying to solve in his PR as well: being able to bring in resources from external sources. In terms of security and ease-of-use, I think his route will serve the community better. If a firm (such as 18F, GitHub, or even Jekyll) wishes to ship layouts or includes," they will be able to do so in a versioned gem. It solves the same problem very similarly but with some added perks. Maybe @ and @ have some thoughts about this?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4610,closed,12,2016-02-29 20:55:02,890.23,,1,,"b""b' There are many uses for this as a configuration option for where something is not complex enough to bundle as a theme'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4610,closed,13,2016-02-29 20:55:02,208.93,,1,,"b""b' What are some use cases you have in mind?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4610,closed,14,2016-02-29 20:55:02,58.4,,1,,"b'b"" If you have", for example, two sites which share layouts, it\'s far easier to simply have a directory that is a symlink or a Git submodule and adjust in than create a Gem containing these files and configuring that (also," what if you already have a theme set?)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4610,closed,15,2016-02-29 20:55:02,8.52,,1,,"b""b' It seems like Git submodules is exactly tge type of problem that Themes are aiming to solve.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4610,closed,16,2016-02-29 20:55:02,3.98,,,1,"b'b"" Themes are a great idea", someone creates a theme to be used by lots of people, lots of people use it, no version fragmentation, etc. They are far too heavy for simple projects though. The problem with Git submodules is that people don\'t keep them up to date, they modify it and there are merge conflicts and messes etc. But if you have a simple project, you don\'t need all this overhead, you can just have a simple shared folder, far simpler. It\'s a lot easier for most users, who won\'t know or want to know how to package a Gem and allows for quicker changes. (For a Gem,  ," for a shared folder it\'s  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4610,closed,17,2016-02-29 20:55:02,2.4,,1,,"b'b\' But a ""Gem"" can also just be a local folder; its not something you have to package & install if you\\xe2\\x80\\x99re only using it yourself.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4610,closed,18,2016-02-29 20:55:02,6.77,,1,,"b'b"" I don\'t understand", this uses RubyGems, how would you use a local folder? But still," this is a far simpler method""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4610,closed,19,2016-02-29 20:55:02,20.03,,1,,"b""b' In your Gemfile:  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4610,closed,20,2016-02-29 20:55:02,4.23,,1,,"b""b' But still"," you have to create a or for this folder'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4610,closed,21,2016-02-29 20:55:02,1293.82,,,1,"b'b"" Ok", after talking for a while with @benbalter, I\'m happy with the decision to move forward with Gem-based themes _only_. The advantages to gem-based themes are significant:1. Less prone to errors when sharing either your site or your theme ( \\xf0\\x9f\\x8c\\x9f \\xf0\\x9f\\x8c\\x9f \\xf0\\x9f\\x8c\\x9f \\xf0\\x9f\\x8c\\x9f \\xf0\\x9f\\x8c\\x9f )2. We will ship a command,  , which makes the creation of the files and directories a one-step process. It will include instructions as well as a scaffold.3. Private, ad-hoc themes are still supported through  (private repo) or local (  in Gemfile) distribution.4. A little added overhead for the theme creator makes it _much_ simpler for users. Versioning (including, crucially, the ability to roll back to a previous version) is paramount here. This decision took me a couple weeks of thought which is much longer than I usually take for these sorts of things. I read all the comments above and talked it out at length with Ben, arguing that it should be configurable. Ultimately, he convinced me that the need for a wonderful user experience for the consumer of a theme (not the producer) over many months and years is what is important. Cloning a repository to some random location on your machine and pointing your config there is not a sustainable way to solve the problem of shared layouts, includes, and styles. As an implementation detail, we will have to setup load paths for layouts & includes anyway, so a plugin could easily inject more paths if it so chose. With that, I\'m going to close this PR. @spudowiar, feel free to add support you added here for multiple directories to #4595," leaving out the configuration via  . Thanks for the great discussion!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4610,closed,closed,2016-03-23 16:18:58,1283.33,0,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4610,closed,22,2016-02-29 20:55:02,151.78,1,,,"b'b"" @spudowiar It might take a few iterations to make it fully stable but we\'ll try to make migration to the new API really obvious and painless for plugin authors.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4610,closed,23,2016-02-29 20:55:02,162.7,,1,,"b""b' @spudowiar Absolutely. We try to do that but sometimes bugs are introduced. Did you join any of our Affinity Teams? url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4610,closed,24,2016-02-29 20:55:02,167.6,,,1,"b'b"" @spudowiar Great! Keep an eye on those notifications. We\'ll be sure to notify if there is anything drastic happening \\xe2\\x80\\x93 I don\'t suspect so but I\'ll use those teams as a means of ensuring this.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4610,closed,-,-,-,1,19,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4617,closed,opened,2016-03-01 18:22:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4617,closed,title,2016-03-01 18:22:23,00:00,,1,,"b""b' Fix state leakage'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4617,closed,body,2016-03-01 18:22:23,00:00,,1,,"b'b"" The tests for Jekyll are full of state leakage", e.g. #4250. If you keep running the tests, you will surely see some failures, even if it eventually all passes. To prevent this, never assume the order tests will be run in," make sure the test could run on it\'s own and after any other tests.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4617,closed,closed,2016-03-01 19:59:55,97.53,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4617,closed,reopened,2016-03-01 20:00:06,0.18,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4617,closed,1,2016-03-01 18:22:23,98.15,,1,,"b'b"" I know @envygeeks has been working on rewriting the tests"," but I\'m not sure how far he\'s gotten.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4617,closed,2,2016-03-01 18:22:23,591.02,,1,,"b""b' This issue has been automatically marked as stale because it has not been commented on for at leastthree months. The resources of the Jekyll team are limited", and so we are asking for your help. If you can still reproduce this error on the 3.1-stable or master branch,please reply with all of the information you have about it in order to keep the issue open. If this is a feature request, please consider building it first as a plugin. Jekyll 3 introduced[hooks]url  which provide convenient access points throughoutthe Jekyll build pipeline whereby most needs can be fulfilled. If this is something that cannot bebuilt as a plugin," then please provide more information about why in order to keep this issue open. Thank you for all your contributions.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
