REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2022,closed,60,2014-04-26 17:42:19,1211.02,1,,,"b""b' Aha"," I suspect your pip is too old to handle the extras. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2022,closed,61,2014-04-26 17:42:19,1214.62,,,1,"b""b' Ah"," damn. That explains a lot. Thank you very much for your help!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2022,closed,62,2014-04-26 17:42:19,734.35,1,,,"b'b"" I encountered the same trouble here", I was to send a GET request by following code:  unfortunately I was given the error info:  I tried to brew install openssl, brew upgrade openssl, pip install upgrade pip, pip install requests, pip install request[security], but they didn\'t work. However when I type I got  ," I don\'t know if it\'s all right. Is there anyone who could help me with it?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2022,closed,63,2014-04-26 17:42:19,868.9,,1,,"b""b' @jschwinger23 Can you run as well please?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2022,closed,64,2014-04-26 17:42:19,881.32,,,1,"b""b' @Lukasa Thanks for your reply. I reconfirmed that I did install them: but code still down. Anyway", I figured out that everything goes well in Python3," and I am glad to be able to code in python3.Thank you very much.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2022,closed,65,2014-04-26 17:42:19,1303.08,1,,,"b'b\' Followed above instructions but still running into this issue  Traceback (most recent call last):  File """"", line 1," in File ""/-""", line 71, in get  return request(\\\'get\\\', url, params=params," **kwargs)  File ""/-""", line 57, in request  return (method=method, url=url," **kwargs)  File ""/-""", line 475, in request  resp = (prep," **send_kwargs)  File ""/-""", line 585, in send  r = (request," **kwargs)  File ""/-""", line 477, in send  raise SSLError(e," request=request): (""bad handshake: Error([(\\\'SSL routines\\\'", \\\'SSL23_GET_SERVER_HELLO\\\', \\\'sslv3 alert handshake failure\\\')],")""",) \'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2022,closed,66,2014-04-26 17:42:19,1307.98,1,,,"b'b"" @rohanpai It is likely that you have either no cipher overlap", or that the remote server is unhappy with the versions you\'re offering," or that you\'re expected to provide a client cert and are not. It\'s hard to give more specific advice. Try [this]url  to investigate the issue. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2022,closed,67,2014-04-26 17:42:19,948.1,,1,,"b'b"" On ubuntu 14.04LTS I needed to do this: Note that in Ubuntu it\'s not possible to  as it\'s owned by the OS.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2022,closed,68,2014-04-26 17:42:19,376.45,,1,,"b'b"" markstrefford\'s solution worked for me on mac os sierra too""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2022,closed,69,2014-04-26 17:42:19,104.82,,1,,"b'b"" @markstrefford \'s solution also worked for me. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2022,closed,70,2014-04-26 17:42:19,640.97,,1,,"b'b"" Just a heads up for anyone using OpenSSL 1.1: You\'ll run into this issue as well", even when forcing TLS adapters," when the remote server offers Elliptic Curves as the first option. The cause is: url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2022,closed,71,2014-04-26 17:42:19,1069.72,,1,,"b'b"" Hey guys! I\'m having the same issue with the following server  . I\'ve tried everything and I jump from and to the same 2 errors:  * *  Any ideas? @Lukasa", I see a few issues with the Certificate," but seems like it shouldn\'t be that bad: url  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2022,closed,72,2014-04-26 17:42:19,1080.8,1,,,"b'b"" The certificate won\'t usually cause this problem: this problem is caused by the *server* hanging up on us", so usually it\'s the result of a cipher suite mismatch. In this case, that\'s exactly what\'s going on [as you can see here]url This is a server that, frankly, should never be exposed to the open internet. There are no secure methods of communicating with this server: none, zero. This is why the handshake fails: Requests only accepts modern cipher suites, and there are no modern cipher suites available to this server. The *best* option is  , an option we removed because it is vulnerable to practical attacks on large-scale data transfer.  If this server is yours, *please* upgrade it to a better TLS implementation or change the settings. Otherwise, my first bit of advice is to reconsider ever speaking to this server. If you must," then you can use the code [here]url  but I *strongly* recommend that you put pressure on the server operator to fix this mess.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2022,closed,73,2014-04-26 17:42:19,1091.78,,,1,b'b\' @Lukasa -thanks for working through this with everyone! Ive read through and tried most of this  # Issue When running script on Windows it all works. When running script on OSX receive:  Im not convinced it is not the server itself, but would appreciate any additional help to confirm  pop me out of this rabbit hole. Would be a huge win to get it to work.  # OSX specifics: Python Python 2.7.10 OpenSSL OpenSSL 1.1.1-dev  xx XXX xxxx (compiled via GitHub) using PIP to install # Attempts made  uninstalled pyopenssl, requests, requests[security]," cryptography installed against  env ARCHFLAGS=""-arch x86_64"" LDFLAGS=""-"" CFLAGS=""-"" pip install force-reinstall no-cache-dir {PACKAGE}  I am not 100% sure that installing against the openssl actually did anything", as it seemed to act the same as installing without (such as, speed and messaging all appeared the same) As directed in another thread (above) connecting directly via openSSL  appears  to be happy? \'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2022,closed,74,2014-04-26 17:42:19,1094.0,,,1,"b""b'  is technically fine", but that OpenSSL negotiated no cipher (that is," it appears to have negotiated  . Can you run ssllabs against your server and check what cipher suites it supports?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2022,closed,75,2014-04-26 17:42:19,1099.33,,1,,"b""b' @Lukasa Its not exposed on the internet"," is there some command line probe that I could fire off that could provide adequate insight for you?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2022,closed,76,2014-04-26 17:42:19,1104.17,,1,,"b""b' You could try [cipherscan]url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2022,closed,77,2014-04-26 17:42:19,1132.87,,,1,"b""b' @Lukasa got it installed ... its acting wonky (no output"," watching it) ... will post back if I come up with anything that could be passed along. Thanks for the guidance! '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2022,closed,78,2014-04-26 17:42:19,1311.53,,1,,"b""b' @Lukasa thanks so much for your help never actually got cipherscan working but corrected our issues. It had nothing to do with any of this"," and was a silly IP mismatch across our environments ... lessons learned! thank you ... '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2022,closed,79,2014-04-26 17:42:19,1330.07,,,1,"b""b' No problem at all"," glad you got it sorted!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2022,closed,80,2014-04-26 17:42:19,222.33,1,,,"b""b' streamlink -l debug httpstream://url  worst [cli][info] streamlink is running as root! Be careful! [cli][debug] OS:   Linux-4.14.0-041400-generic-x86_64-with-Ubuntu-14.04-trusty [cli][debug] Python:   2.7.6 [cli][debug] Streamlink: 0.13.0+27.g2ff314c [cli][debug] Requests(2.19.1)", Socks(1.6.7), Websocket(0.48.0) [cli][info] Found matching plugin http for URL httpstream://url  [][debug] URL=url  params={} [cli][info] Available streams: live (worst," best) [cli][info] Opening stream: live (http) [cli][debug] Pre-buffering 8192 bytes [cli][info] Starting player: / [cli][debug] Writing stream to output [cli][info] Stream ended [cli][info] Closing currently open stream.. tried  but no luck '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2022,closed,81,2014-04-26 17:42:19,256.6,,1,,"b""b' atlast got it working  tvplayer on local pc . i installed  tinyproxy in my local pc but in vps httpproxy xxxx  not working . is tinyproxy ok or i need some other proxy server to install in my local pc.  []url  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2022,closed,82,2014-04-26 17:42:19,293.1,,,1,"b""b' Hi @maanich", this doesn\\xe2\\x80\\x99t appear to be directly related to this issue, or to be a defect report for Requests which is what this issue tracker is reserved for. If you have questions about system configuration," those will be best addressed on a platform like [StackOverflow]url  Thanks!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2022,closed,83,2014-04-26 17:42:19,305.78,,,1,"b'b\' streamlink https-proxy  ""url "" tvplayer-email mxcxxcx@ tvplayer-password vcvdf3 http-no-ssl-verify url  best player-no-close stdout | / -y -i pipe:0 -vcodec copy -acodec copy -flags -global_header -hls_flags delete_segments -hls_time 10 -hls_list_size 6 / ffmpeg version 4.0-static url Copyright (c) 2000-2018 the FFmpeg developers built with gcc 6.3.0 (Debian 6.3.0-18+deb9u1) 20170516 configuration: enable-gpl enable-version3 enable-static disable-debug disable-ffplay disable-indev=sndio disable-outdev=sndio cc=gcc-6 enable-libxml2 enable-fontconfig enable-frei0r enable-gnutls enable-gray enable-libaom enable-libfribidi enable-libass enable-libfreetype enable-libmp3lame enable-libopencore-amrnb enable-libopencore-amrwb enable-libopenjpeg enable-librubberband enable-libsoxr enable-libspeex enable-libvorbis enable-libopus enable-libtheora enable-libvidstab enable-libvo-amrwbenc enable-libvpx enable-libwebp enable-libx264 enable-libx265 enable-libxml2 enable-libxvid enable-libzimg libavutil  56. 14.100 / 56. 14.100 libavcodec   58. 18.100 / 58. 18.100 libavformat  58. 12.100 / 58. 12.100 libavdevice  58.  3.100 / 58.  3.100 libavfilter   7. 16.100 /  7. 16.100 libswscale  5.  1.100 /  5.  1.100 libswresample 3.  1.100 /  3.  1.100 libpostproc  55.  1.100 / 55.  1.100 [console][info] streamlink is running as root! Be careful! [console][info] Found matching plugin tvplayer for URL url  error: Unable to open URL: url ~~n0e~7meDUGT8VN7bVOBAHa-0Mk6ROA9XHYx3aIAZMAo3dFjOGuWk-3MszJzRFHdv~-CCsmX3D8XQa2zvzfuIWfMAT~yDshroXBN25iW6ZJ0-7lGla00jMTUpm5sW-uDy18OkiBWgGvDVas2Lz-EW~5-LTw2YWvEpqkvRB9OpcsHJj9RRQLuDVjwYKXwKvHTJmB1J~sGE3aigaL7AZyBaIAUMcpk-xYMpDuPV9BsBN9AT397lFfRPFt155u~yeBHZ4JlUN2GINUBt0-CzGuYVq3dsO~~kYYEZJo9cQTVhArpo7ek03VbDP5egtCM8obN63AEkA__&Key-Pair-Id=APKAJGWDVCU5SXAPJELQ (403 Client Error: Forbidden) pipe:0: Invalid data found when processing input advice please n what proxy server is good for streamlink if any\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2022,closed,-,-,-,17,48,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2028,closed,opened,2014-04-30 13:25:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2028,closed,title,2014-04-30 13:25:55,00:00,,1,,"b""b' ImportError: cannot import name certs'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2028,closed,body,2014-04-30 13:25:55,00:00,,1,,b'b\' When using Requests in a very basic function," it won\\\'t even start as it can\\\'t load ""certs"" I get \''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2028,closed,1,2014-04-30 13:25:55,7.67,,1,,"b""b' What version of requests are you using and where did you install it from?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2028,closed,2,2014-04-30 13:25:55,1.4,,,1,"b'b"" There\'s no need to answer that: this is another manifestation of #2026. =)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2028,closed,closed,2014-04-30 13:34:59,9.07,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2028,closed,3,2014-04-30 13:25:55,65.92,,1,,"b'b\' @sigmavirus24 @Lukasa I\\\'m using 2.2.1 from pypi... I saw in #2026 that it was ""fixed"" by installing 2.2.1 from pypi", but mine IS a normal, vanilla version...\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2028,closed,4,2014-04-30 13:25:55,15.33,,1,,"b""b' Really? Can you tell me what the **version** string in says?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2028,closed,reopened,2014-04-30 14:56:14,81.25,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2028,closed,5,2014-04-30 13:25:55,2.8,,1,,"b""b'  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2028,closed,6,2014-04-30 13:25:55,50.33,,1,,"b'b"" Did you do or did you do and then  . I\'m not sure if pip will remove the files before installing a new version. It could be causing issues for you if you don\'t uninstall everything first.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2028,closed,7,2014-04-30 13:25:55,291.38,,1,,"b""b' That does look like 2.2.1 and it appears to be in the place the traceback is coming from. Why is that relative import failing?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2028,closed,8,2014-04-30 13:25:55,1353.43,,1,,"b""b' Are you running this in ipython?  I noticed that I get the same error in ipython when importing requests and not in the standard python shell...'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2028,closed,9,2014-04-30 13:25:55,883.08,,1,,"b'b"" Hang on", I\'m pretty sure this is a manifestation of #2026. Anyone still affected should update to 2.3.0," which ought to fix the problem. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2028,closed,closed,2014-05-25 09:57:47,1141.55,0,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2028,closed,10,2014-04-30 13:25:55,107.57,,1,,"b'b"" We started seeing this with 2.6.0 this morning in our CI (codeship)", and only in the CI. All tests are failing for us now because of this. Tests were passing just fine until they didn\'t. No idea what caused it yet," we haven\'t changed anything. :confused: ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2028,closed,11,2014-04-30 13:25:55,119.17,,1,,"b'b"" @bochecha Nothing breaks without a change. _Something_ in your environment has changed. There are a few options:1. Your code has changed. The Python import system is fragile and weirdly global. To work this out", do a binary search through your commits until you can find the breakage. The advantage of this is that it should be easily reproducible on more or less any system.2. Your dependencies have changed. You appear to have pinned Requests: have you pinned everything else? Check whether any of your dependencies have pushed updates recently.3. Your OS has changed. Do you control your OS image on Codeship? Basically: code that is exactly the same doesn\'t just magically change. Given that the one thing you definitely _haven\'t_ changed is Requests," I think it\'s safe to say that Requests should not be the first place you look for problems. =D""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2028,closed,12,2014-04-30 13:25:55,129.65,,,1,"b'b"" I know that. What I\'m saying is that **we** didn\'t change anything. :wink: I\'m still tracking what actually happened.I\'ve resubmitted a build that had previously passed", and it\'s now failing. Same code from the same git commit.Almost everything is pinned. Very few isn\'t, and I\'m going through them.No we don\'t. This is what I\'m currently looking at.Sure, I just found this ticket with the exact same symptoms, and a comment saying it is solved in 2.3.0," so I thought it was an interesting data point to report that it seems to have come back two years later.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2028,closed,13,2014-04-30 13:25:55,130.45,,1,,"b""b' So I do have one real question: where are you getting your deps from? PyPI"," or from your OS?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2028,closed,14,2014-04-30 13:25:55,196.32,,,1,"b'b"" Most of them from PyPI", there is only one coming from a private github repo that we haven\'t modified since 2015. Anyway, I finally found the culprit. Now for the details... Our deps are pinned, and it seems nobody ever updated them before I joined the project. So we have an old requests 2.6.0. All the runtime deps are pinned, but not the development ones. One such unpinned dependency is pytest. With pytest 2.9.2, the tests run just fine. With pytest 3.0.2," I reproduce the import problem on my workstation (so it\'s not just the CI). Upgrading to requests 2.6.1 fixes the  . That explains why things started failing this morning: the CI somehow updated pytest this morning in its virtualenv (it usually uses a cached version of the virtualenv).  tl;dr: **It seems requests==2.6.0 doesn\'t work with pytest==3.0.2.** Leaving it here in case it can help someone else in the future. /me goes and upgrades all the deps :wink: ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2028,closed,15,2014-04-30 13:25:55,376.47,,,1,"b'b"" This issue is cropping up again for me more than 2 years later. requests is installed as a dependency of ec2-metadata globally on an Ubuntu 16.04 machine. When importing requests in a python shell it imports fine. When it is imported as part of a salt external pillar module it fails with an ImportError. Here is the pip freeze: This is running within salt 2016.3.8+ds-1 installed through the official salt apt repo And Python version: I realize that this seems more like a bug with salt but thought I\'d ask here in case anyone had any idea.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2028,closed,16,2014-04-30 13:25:55,499.47,,1,,"b""b' requests 2.9 is not supported any longer'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2028,closed,17,2014-04-30 13:25:55,22.77,,,1,"b""b' Got the same issue with version on Heroku. Any ideas what can go wrong there? Locally on Ubuntu 18 works well.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
